S,g
7347.8551593724,0.02
7357.9050349935,0.017
7368.1030740207,0.015
7378.5433805296,0.013
7387.7629249869,0.012
7397.9609640141,0.012
7407.8098218159,0.011
7418.2501283248,0.011
7427.7369613053,0.011
7438.5072909196,0.011
7448.3561487214,0.011
7457.8429817019,0.011
7467.6918395037,0.011
7478.8721793912,0.011
7488.721037193,0.011
7498.5698949948,0.012
7508.4187527966,0.012
7518.2676105984,0.012
7528.1164684002,0.012
7538.8867980144,0.012
7548.7356558162,0.013
7558.584513618,0.014
7568.4333714198,0.015
7578.2822292216,0.016
7589.0525588359,0.017
7598.9014166377,0.019
7608.7502744395,0.02
7618.23710742,0.021
7628.532737561,0.022
7638.3815953628,0.022
7649.151924977,0.023
7659.0007827788,0.023
7668.4876157593,0.024
7678.3364735611,0.024
7688.6321037021,0.025
7699.4024333164,0.025
7709.2512911182,0.025
7718.7381240987,0.024
7728.5869819005,0.024
7739.3573115148,0.023
7749.2061693166,0.022
7759.0550271184,0.021
7768.9038849201,0.02
7778.7527427219,0.019
7789.5230723362,0.019
7799.371930138,0.018
7809.2207879398,0.017
7819.0696457416,0.016
7828.9185035434,0.016
7839.6888331577,0.015
7849.5376909595,0.015
7859.3865487613,0.015
7869.2354065631,0.015
7879.0842643648,0.015
7889.8545939791,0.014
7899.7034517809,0.014
7909.5523095827,0.013
7919.4011673845,0.013
7929.2500251863,0.012
7939.6903316952,0.012
7949.539189497,0.012
7959.3880472988,0.013
7969.2369051006,0.013
7979.5325352416,0.014
7989.9728417505,0.015
7999.8216995523,0.016
8009.6705573541,0.017
8019.5194151559,0.019
8029.9597216648,0.021
8040.2553518058,0.024
8050.1042096076,0.028
8059.9530674094,0.031
8069.8019252112,0.035
8080.5722548254,0.038
8090.4211126272,0.041
8100.269970429,0.043
8109.7568034095,0.044
8119.6056612113,0.045
8129.9012913523,0.046
8140.6716209666,0.046
8150.1584539471,0.045
8160.0073117489,0.044
8169.8561695507,0.043
8179.7050273525,0.041
8190.88536724,0.04
8200.3722002205,0.04
8210.2210580223,0.039
8220.0699158241,0.039
8230.8402454383,0.039
8240.6891032401,0.039
8250.5379610419,0.039
8260.3868188437,0.039
8270.2356766455,0.038
8281.0060062598,0.038
8290.8548640616,0.037
8300.7037218634,0.037
8310.5525796652,0.037
8320.401437467,0.037
8330.8417439759,0.037
8340.6906017777,0.037
8350.9862319187,0.036
8360.8350897205,0.036
8370.6839475223,0.036
8381.4542771365,0.036
8390.9411101171,0.035
8400.7899679188,0.035
8410.6388257206,0.035
8421.4091553349,0.034
8431.2580131367,0.034
8440.7448461172,0.035
8451.1851526261,0.036
8460.6719856066,0.038
8471.1122921155,0.04
8481.3103311427,0.043
8491.3602067638,0.046
8501.558245791,0.049
8511.7562848182,0.051
8521.8061604393,0.053
8531.8061604393,0.055
8541.8061604393,0.056
8551.8061604393,0.056
8561.8061604393,0.056
8571.8560360605,0.056
8581.9059116816,0.055
8591.9557873027,0.055
8601.0111724408,0.054
8611.061048062,0.054
8621.2590870891,0.053
8631.4571261163,0.053
8641.5070017374,0.052
8651.7050407646,0.052
8661.9030797918,0.051
8671.9529554129,0.051
8682.0028310341,0.051
8691.2223754913,0.051
8701.4204145185,0.051
8711.4702901397,0.05
8721.4702901397,0.05
8731.5201657608,0.05
8741.5700413819,0.051
