S,Z
4266.980764,878.240000
4284.406330,878.790000
4301.556501,878.620000
4318.790755,879.190000
4336.266227,879.810000
4353.681607,879.740000
4371.203797,880.320000
4389.003896,880.290000
4406.960871,880.800000
4425.070643,881.130000
4443.116708,881.020000
4460.709019,881.050000
4477.976130,881.400000
4495.354118,881.430000
4513.052918,881.810000
4530.646853,881.890000
4548.066356,881.750000
4565.420589,881.830000
4582.742616,881.820000
4600.283794,882.060000
4618.242009,881.850000
4636.260355,882.160000
4654.304485,881.690000
4672.440499,881.180000
4690.804343,881.000000
4709.211708,880.430000
4727.508472,879.990000
4745.776210,880.220000
4764.139388,880.530000
4782.618185,880.470000
4801.574623,880.940000
4821.341035,881.530000
4841.947443,881.970000
4862.902688,882.230000
4884.312525,883.060000
4906.138155,883.500000
4928.211147,884.240000
4950.307251,884.080000
4972.324390,884.720000
4994.005967,883.700000
5015.448336,882.370000
5036.736050,883.350000
5057.990702,882.500000
5079.002918,881.750000
5099.688960,881.650000
5119.956400,881.700000
5139.861852,881.470000
5159.275238,881.190000
5178.240726,881.900000
5196.867192,881.760000
5215.593536,882.510000
5234.402615,883.340000
5252.941590,883.560000
5271.554782,885.370000
5290.664953,887.510000
5309.926122,889.020000
5328.839091,889.010000
5347.281646,889.520000
5365.253442,889.510000
5382.932440,889.530000
5400.193460,888.830000
5416.963607,888.740000
5433.168065,888.800000
5449.026238,888.470000
5465.058537,888.430000
5481.708098,889.010000
5498.906590,888.980000
5516.100184,888.980000
5533.047098,888.940000
5549.502637,888.590000
5565.534847,888.220000
5581.197877,887.480000
5596.796933,887.770000
5612.988984,888.480000
5630.327984,888.350000
5648.753447,888.540000
5668.263340,888.570000
5688.278849,888.900000
5708.462062,887.860000
5728.900621,887.620000
5749.749666,887.470000
5770.675411,886.530000
5791.674903,885.860000
5813.013864,885.680000
5834.605492,886.100000
5856.204148,885.430000
5877.847329,885.200000
5899.543461,885.120000
5921.058524,884.240000
5942.401535,884.010000
5963.663673,883.480000
5985.013013,883.020000
6006.208467,883.270000
6026.604253,882.610000
6046.151121,882.720000
6065.308584,882.790000
6084.443351,883.170000
6103.793338,883.380000
6123.430756,883.670000
6143.428562,884.250000
6163.663209,884.890000
6184.117814,885.630000
6204.609585,886.040000
6225.519664,886.620000
6247.131506,887.970000
6269.020561,887.270000
6290.711994,887.080000
6312.314610,886.760000
6333.859171,886.720000
6355.580614,886.150000
6377.034629,886.010000
6398.304555,885.990000
6419.590746,885.820000
6441.036992,886.130000
6462.547199,886.100000
6484.129337,886.460000
6505.694776,886.850000
6526.854073,886.720000
6547.479873,886.600000
6567.639006,886.820000
6587.271288,886.490000
6606.442426,886.280000
6625.310775,886.160000
