S,G
3217.537047,-0.001927
3243.718267,0.001146
3270.337363,0.002254
3297.148430,-0.010443
3324.013788,-0.014889
3350.885818,-0.013769
3377.500239,-0.008642
3403.816735,-0.005700
3429.938528,-0.016461
3455.772591,-0.018967
3481.339037,-0.011734
3506.731152,-0.018116
3531.951259,-0.022205
3557.056404,-0.040231
3582.206182,-0.038171
3607.509055,-0.035174
3632.866596,-0.041408
3658.370280,-0.042347
3683.948017,-0.086794
3709.524027,-0.041054
3735.329792,-0.043014
3761.745475,-0.035585
3788.950415,-0.031244
3816.590496,-0.043415
3844.503711,-0.051230
3873.260617,-0.025037
3903.315071,-0.017302
3934.745895,-0.021635
3967.510221,-0.015566
4001.527269,0.017638
4036.087044,-0.089989
4070.583734,-0.053918
4104.874060,-0.037620
4138.611786,-0.049499
4171.615897,-0.036965
4204.023847,-0.025302
4236.065832,-0.025591
4267.656265,-0.017727
4298.830648,-0.002887
4329.729119,-0.007767
4360.214477,-0.019026
4390.198165,-0.007004
4419.878951,-0.006401
4449.425201,-0.003723
4479.013308,-0.010139
4508.578309,-0.009132
4537.918852,-0.010566
4566.947776,0.009646
4595.992906,-0.003099
4625.134491,-0.008579
4654.320624,-0.008223
4683.576372,-0.008204
4712.789554,-0.004792
4741.940060,-0.007204
4771.251063,0.008529
4800.666485,-0.003400
4830.048652,-0.006467
4859.595192,-0.005415
4889.389646,-0.018460
4919.163725,-0.020488
4948.955334,-0.014098
4978.974483,-0.001332
5009.296600,-0.012532
5039.704299,-0.015457
5069.970228,-0.025441
5100.301620,-0.004286
5130.638291,-0.014174
5160.917653,-0.020146
5191.301091,-0.020406
5221.631183,-0.009232
5251.923708,-0.007923
5282.250057,-0.028028
5312.379035,-0.009957
5342.485003,-0.009965
5372.587275,-0.020264
5402.559296,-0.013012
5432.441554,-0.001339
5462.284348,0.005026
5491.963154,-0.006065
5521.542907,0.000338
5551.134569,0.004393
5580.555020,-0.001699
5609.733778,-0.004455
5638.989540,0.003418
5668.431067,-0.017662
5697.897910,-0.014593
5727.473825,-0.016229
5757.361173,-0.018068
5787.386279,-0.020982
5817.443802,-0.010979
5847.361321,-0.020055
5876.957368,-0.017232
5906.187496,-0.011632
5935.237441,-0.000344
5964.069376,0.000347
5992.476200,0.000000
6020.188898,-0.001804
6047.357916,0.000736
6074.137947,-0.012696
6100.652000,-0.006789
6127.132563,-0.005287
6153.604989,-0.012844
6179.993530,-0.022358
6206.196352,-0.017555
6232.278095,-0.019554
6258.207914,-0.017355
6283.994957,-0.009695
6309.834338,-0.017028
6335.667597,-0.013936
6361.439109,-0.008537
6387.009566,-0.007822
6412.188901,-0.002780
6436.831438,0.003652
6460.946912,0.009123
6484.549571,0.018218
6507.764280,0.016800
6530.842468,0.020799
6553.825271,0.034809
6576.560961,0.025071
6599.410125,0.019257
6622.482839,0.068046
6645.377060,0.016161
6667.980838,0.020793
6690.396426,0.027659
6712.449069,0.011790
6734.374885,0.007753
6756.284726,0.014149
6778.274335,0.015007
6800.577963,0.010312
6823.350724,0.003952
6846.648469,-0.000858
6870.583648,-0.000418
6894.952942,-0.009438
6919.481862,-0.016715
6944.128990,-0.018258
6968.972506,-0.028981
6994.251061,-0.013055
7020.000038,-0.026409
7046.083337,-0.041406
7072.352497,-0.034261
7098.837542,-0.035869
7125.547235,-0.029952
7152.213145,-0.027376
7178.778850,-0.022586
7205.253100,-0.018509
7231.426433,-0.012608
7257.468179,0.004992
7283.443477,-0.004235
7309.388700,-0.015417
7335.342329,-0.006165
7361.585961,-0.001143
7387.832069,-0.011430
7413.992436,0.000382
7440.144815,0.001912
7466.412951,-0.006472
7492.785887,-0.002654
7519.051075,0.008376
7545.028023,0.001925
7570.641914,0.003514
7596.143115,0.018038
7621.729227,0.018369
7647.247264,0.009013
7672.653762,0.011021
7697.962502,0.008693
7723.184062,0.009516
7748.342621,0.008347
7773.165088,0.005640
7797.561210,-0.000820
7821.571790,-0.008746
7845.258094,-0.003800
