S,G
0.000000,0.098568
16.232415,0.098568
32.238070,0.104963
48.362825,0.097986
64.707233,0.080762
81.784593,0.072025
99.333182,0.050716
117.047047,0.028226
134.129614,0.007025
150.706013,-0.015082
168.292900,-0.017058
186.510784,-0.007685
204.820853,-0.004369
223.445624,-0.009665
241.670014,-0.012072
259.549533,-0.014542
278.095425,-0.024803
296.135380,-0.049889
314.225480,-0.052515
332.523376,-0.042081
350.640798,-0.032013
369.363846,-0.024035
388.608858,-0.014549
407.901240,-0.022807
426.788349,-0.014295
445.730028,-0.006863
464.981067,-0.001039
483.968495,-0.007900
502.196352,-0.043340
521.033627,-0.059987
540.037295,-0.048938
558.817779,-0.043130
577.594597,-0.051127
596.696391,-0.065439
615.758279,-0.064527
634.552143,-0.054273
652.990722,-0.048811
672.333485,-0.050148
690.144875,-0.042108
708.647753,-0.043777
728.122393,-0.028242
747.257058,-0.013065
765.507518,-0.024109
785.395937,-0.045252
805.301727,-0.060284
825.640228,-0.067360
845.302000,-0.033059
864.527718,-0.039010
882.567853,-0.012749
901.225562,-0.011255
919.491355,-0.020804
938.955448,-0.047267
958.305073,-0.049097
977.591237,-0.055480
997.332668,-0.036978
1017.171632,-0.015122
1037.383252,0.006927
1057.405305,0.011987
1076.442416,0.018385
1095.241845,0.015958
1114.695842,-0.013365
1133.997582,-0.030049
1153.272813,-0.010895
1172.401393,0.007842
1191.734536,0.014483
1210.720283,0.021068
1229.929159,0.019262
1249.038698,0.021455
1267.794913,0.020260
1287.490347,0.008124
1306.896083,-0.009791
1326.095755,-0.018229
1345.501306,-0.018036
1364.865357,-0.013943
1384.222250,-0.024797
1402.869515,-0.020915
1421.966039,-0.011520
1440.831056,-0.002650
1459.748059,-0.003700
1478.587022,-0.002123
1497.305422,-0.004274
1515.572512,-0.007117
1534.208040,-0.026294
1552.920157,-0.031530
1571.606221,-0.070641
1590.334651,-0.087567
1608.832438,-0.083253
1627.261219,-0.069999
1646.398894,-0.066361
1666.106885,-0.058859
1685.524676,-0.063344
1704.699060,-0.062062
1724.250351,-0.052682
1741.511666,-0.054457
1757.984775,-0.041886
1774.571170,0.012058
1791.167278,0.009641
1808.721881,0.021647
1826.682594,0.033963
1844.923191,0.040021
1862.400422,0.049779
1880.291046,0.079930
1898.762118,0.053056
1915.890352,0.050209
1933.761068,0.037492
1951.678950,0.012836
1970.509585,-0.006373
1990.065029,-0.019432
2009.450325,-0.017539
2027.924810,-0.009202
2047.152522,0.009361
2065.855337,0.013367
2084.766545,-0.008461
2103.638601,-0.014837
2123.218839,0.012257
2142.957861,0.008106
2161.972066,-0.007363
2180.894064,-0.010570
2199.598836,-0.013900
2217.536685,-0.038466
2236.149110,-0.043519
2255.391148,-0.041576
2274.312670,-0.037523
2293.583607,-0.021794
2312.545097,-0.010548
2331.156276,-0.011284
2348.666082,-0.001713
2366.407344,-0.025928
2385.976831,-0.043946
2404.720878,-0.025608
2422.716614,-0.018338
2440.242686,-0.001712
2457.757836,-0.021125
2475.803035,-0.034912
2493.288944,-0.008578
2511.178454,-0.022918
2529.058536,-0.015101
2547.363237,-0.025130
2566.039385,-0.042835
2584.557703,-0.052921
2603.650647,-0.036139
2622.724739,-0.031456
2641.781908,-0.024663
2660.610509,-0.014871
2680.024421,0.000515
2698.868731,0.012205
2718.015242,0.027159
2736.708281,0.032632
2755.937577,0.044203
2772.925272,0.031788
2790.545607,-0.008513
2807.494958,-0.010030
2824.554644,0.003517
2841.297434,0.005375
2859.415298,-0.003312
2877.169357,0.026473
2894.523080,0.016135
2910.545030,0.045562
2926.585407,0.053615
2941.615461,0.055223
2956.788558,0.066565
2972.691891,0.060365
2988.835156,0.091679
3005.062701,0.081343
3021.152859,0.057799
3038.194843,0.041075
3055.249256,0.035768
3071.763256,0.027250
3089.242595,0.032038
3106.709550,0.059541
3123.761171,0.074480
3140.420661,0.106846
3157.103155,0.110895
3173.911858,0.096379
3190.619153,0.073022
3207.326256,0.061052
3224.226377,0.040236
3241.388839,0.022724
3258.470727,0.024587
3275.377711,0.025433
3292.082519,0.017360
3308.510388,0.007305
3325.789882,0.001157
3343.404160,-0.009084
3360.995635,-0.010232
3378.445360,-0.020058
3396.230433,-0.035423
3414.013371,-0.055671
3431.347649,-0.059997
3449.041908,-0.072340
3467.195203,-0.098054
3484.492119,-0.100018
3503.048942,-0.108855
3521.669912,-0.122443
3540.257405,-0.110289
3558.183124,-0.118266
3577.266900,-0.099037
3597.268802,-0.085992
