S,G
0.000000,-0.011198
14.288268,-0.011198
30.396167,-0.021728
49.066017,0.007499
66.749865,0.010179
84.350189,-0.004545
102.577229,0.001097
120.732102,-0.016524
139.096854,-0.032127
158.064347,-0.032160
177.155897,-0.024618
195.926579,-0.006393
213.676568,-0.023662
230.717519,-0.041664
248.490827,-0.038260
266.937130,-0.034695
285.265254,-0.046377
304.322790,-0.052473
324.178210,-0.051371
344.140144,-0.045587
364.206484,-0.045848
383.973411,-0.063237
404.636095,-0.059044
426.036901,-0.038784
447.285943,-0.046120
468.572563,-0.036643
489.652829,-0.039373
510.748755,-0.041240
532.041392,-0.032406
552.757881,-0.037168
573.488903,-0.038107
595.027938,-0.028785
616.487465,-0.027494
637.809688,-0.033768
658.767944,-0.046282
679.614107,-0.058524
700.591585,-0.047670
721.699463,-0.055430
741.601485,-0.060798
760.945658,-0.051695
780.361180,-0.048930
799.536646,-0.011994
817.912840,0.017414
835.938336,0.066572
854.999345,0.044594
873.604425,0.034399
891.801238,0.012090
910.432827,0.008051
929.830871,0.020105
949.211441,0.028379
968.421389,0.029152
986.416911,0.035564
1004.851747,0.032005
1023.648303,0.030325
1042.823808,0.039112
1061.620076,0.044158
1080.480882,0.052490
1098.555732,0.061965
1116.945523,0.040240
1135.370967,0.041247
1154.741494,0.049044
1173.811890,0.054010
1192.826295,0.055221
1212.161423,0.047065
1231.391967,0.041080
1249.325625,0.043494
1266.807158,0.041186
1285.355056,0.037740
1303.581503,0.030725
1321.961433,0.026660
1339.178988,0.022651
1357.021423,0.011770
1374.028163,0.008232
1392.870097,-0.011676
1409.361347,-0.005457
1426.537927,-0.005822
1444.064238,-0.005135
1460.463811,0.002439
1478.992692,-0.021048
1499.058904,-0.025416
1518.022754,-0.011074
1536.912299,-0.001588
1558.486313,0.002318
1579.694239,-0.009902
1601.089334,-0.019631
1621.958941,-0.020125
1642.950201,-0.019056
1663.701346,-0.005301
1683.550217,-0.004534
1703.250720,-0.013705
1722.175162,0.000000
1741.358457,-0.026064
1759.929455,-0.038770
1778.353364,-0.051021
1796.835512,-0.055188
1815.506988,-0.039097
1834.622228,-0.018310
1854.102089,0.002053
1874.777710,0.009190
1894.832455,0.000997
1914.359528,-0.010242
1933.693470,-0.017586
1952.246230,-0.021560
1971.714671,-0.026196
1991.035670,-0.033642
2011.029369,-0.039512
2031.421733,-0.040211
2051.885928,-0.040070
2071.864262,-0.032035
2091.818229,-0.026060
2111.868655,-0.021446
2132.246099,-0.009324
2152.924923,-0.008221
2173.516002,-0.009227
2193.756461,-0.003458
2213.895781,-0.008938
2233.787229,-0.016590
2253.929039,-0.007447
2274.053047,-0.003975
2294.681718,0.001454
2314.646497,-0.004508
2334.896300,-0.006914
2355.270053,-0.008344
2375.543843,-0.013318
2395.793152,-0.016791
2415.886925,-0.017418
2436.056456,-0.017849
2456.295651,-0.016799
2476.251414,-0.017539
2496.231797,-0.022022
2516.363563,-0.011921
2535.846530,-0.022584
2556.152244,-0.072393
2575.861922,-0.055303
2596.096036,-0.062271
2616.294398,-0.049509
2636.485388,-0.044079
2656.986364,-0.025852
2677.289006,-0.009851
2696.982368,-0.008125
2716.723012,-0.015197
2736.490996,-0.002023
2756.019296,-0.002048
2775.666123,-0.003054
2795.346326,-0.004573
2814.650131,-0.015541
2833.546165,-0.019052
2853.509396,-0.028052
2873.363204,-0.049864
2893.424710,-0.053336
2913.492739,-0.053817
2934.368850,-0.050297
2955.138879,-0.045258
2976.118614,-0.041469
2997.904968,-0.024327
3018.924456,-0.022836
3039.476889,-0.024815
3059.667704,-0.030707
3080.005059,-0.033928
3100.331281,-0.033454
3120.566819,-0.031628
3141.012122,-0.033259
3161.879249,-0.027795
3182.714397,-0.021118
3203.354901,-0.023740
3224.199205,-0.022548
3244.917708,-0.025098
3265.811528,-0.024409
3286.684824,-0.026829
3308.005108,-0.023921
3328.790127,-0.020207
3349.572266,-0.010105
3370.166464,-0.012625
3390.662271,-0.013661
3411.019530,-0.017684
3431.327738,-0.021174
3451.640219,-0.022154
3471.823187,-0.023782
3492.211738,-0.028447
3512.081499,-0.030197
3532.005178,-0.032123
3551.902105,-0.033171
3571.512536,-0.024987
3590.883034,-0.033040
3610.129138,-0.042606
3629.442079,-0.039870
3648.046823,-0.046762
3665.939933,-0.037445
3684.090804,-0.034709
3702.328307,-0.029061
3720.720506,-0.016855
3739.580180,-0.009014
3758.830515,-0.005714
3778.473493,-0.013236
3798.393217,-0.018073
3818.532892,-0.035750
3838.808138,-0.044389
3859.223960,-0.034777
3879.632610,-0.044099
3899.768797,-0.060587
3919.884674,-0.050706
3940.162622,-0.044383
3959.433650,-0.061232
3980.131845,-0.048313
4002.006698,-0.038400
4023.420248,-0.037827
4044.813529,-0.048146
4065.502203,-0.036735
4085.888975,-0.049542
4106.080422,-0.047050
4127.774027,-0.041487
4149.440060,-0.053540
4170.253260,-0.081198
4191.522169,-0.094504
4213.026239,-0.105096
4234.011300,-0.113414
4253.977537,-0.112189
4273.706115,-0.117089
4293.493530,-0.107139
4313.616385,-0.095414
4333.562014,-0.079717
4353.501623,-0.070212
4373.118353,-0.072897
4392.844741,-0.069957
4413.529078,-0.060432
4434.337646,-0.048057
4454.789824,-0.044494
4475.087078,-0.039414
4494.956846,-0.040765
4514.407296,-0.038045
4533.691137,-0.035781
4553.244106,-0.032220
4572.437524,-0.032824
4592.068319,-0.017320
4612.344475,-0.017262
4631.988296,-0.017308
4652.179048,-0.025754
4672.109051,-0.020572
4691.043210,-0.022710
4709.270092,0.012619
4726.701816,0.030404
4745.624567,0.024309
4765.203371,0.006640
4782.924032,0.002822
4801.094128,0.006054
4820.300598,0.013537
4839.107578,0.014356
4856.520530,0.021249
4874.944539,0.012484
4892.768641,0.033662
4908.611560,0.022723
4923.868444,0.021630
4939.218395,0.024756
4954.000580,0.016912
4969.349984,0.012378
4985.587413,0.031409
5003.034396,0.047000
5020.112487,0.042159
5037.148699,0.038741
5053.918746,0.031604
5070.239436,0.049018
5086.659923,0.060900
5103.836488,0.059965
5121.166973,0.057125
5137.784160,0.052957
5154.092541,0.050281
5170.491300,0.040247
5186.026000,0.028967
5201.805797,-0.015843
5217.646141,-0.018308
5233.788929,-0.021062
5250.153577,-0.018943
5265.857392,-0.005731
5281.487011,0.038389
5296.372454,0.078600
5312.445988,0.067813
5329.994731,0.067811
5347.766709,0.057394
5365.486896,0.049661
5383.242360,0.053505
5401.265914,0.050489
5418.814663,0.052995
5435.386500,0.083877
5452.601938,0.085388
5470.096649,0.082311
5487.827306,0.067679
5505.257363,0.048766
5522.201914,0.046623
5538.580342,0.045792
5555.053605,0.046135
5571.369990,0.039837
5587.706660,0.029382
5604.604781,0.025447
5621.227275,0.018649
5637.683632,0.016407
5653.879101,-0.001852
5670.229685,-0.010397
5687.368638,0.002334
5704.299444,-0.027169
5721.703794,-0.059755
5739.593512,-0.044718
5757.498609,-0.049148
5775.190678,-0.052001
5793.374648,-0.057193
5811.483666,-0.066265
5829.631594,-0.080450
5847.811476,-0.080859
5865.703365,-0.075453
5882.873717,-0.076294
5900.520703,-0.052134
5918.315570,-0.037651
5936.236786,-0.020088
5953.868930,-0.024954
5971.209271,-0.042098
5988.020368,-0.066028
6004.715781,-0.058699
6022.917882,-0.059334
6040.947264,-0.054910
6058.401836,-0.041823
6075.752531,-0.034581
6092.548783,-0.024410
6111.104723,-0.013473
6129.292901,0.003299
6147.497562,0.013183
6164.911723,0.002871
6181.963834,0.009969
6198.980241,0.010578
6215.732948,0.005969
6232.518314,0.002383
6249.377380,-0.011270
6266.760064,-0.012656
6284.791065,0.011647
6302.795964,0.009997
6321.087670,0.025148
6338.071974,0.031205
6354.362941,0.012277
6370.704942,0.009179
6387.302996,0.013857
6403.919163,0.023471
6420.160949,0.014777
6437.587348,0.008034
6455.877359,-0.001093
6474.170519,0.002733
6492.043180,0.026297
6510.427328,0.016862
6529.088606,0.033224
6547.041480,-0.008355
6564.467510,-0.006886
6582.113135,-0.003400
6598.985637,-0.010668
6616.102091,-0.004090
6633.201287,0.019299
6650.504364,0.021961
6668.010718,0.039414
6686.114640,0.028723
6704.344278,0.020297
6722.626739,0.015862
6741.133062,0.023776
6759.817666,0.035323
6778.435273,0.044581
6795.925893,0.032589
6813.180785,0.026080
6829.982229,0.016070
6846.728694,0.026871
6861.796713,0.016591
6876.090576,-0.000700
6890.542375,0.004152
6906.261999,0.007634
6922.242153,0.007509
6938.020812,0.008239
6953.525296,0.026444
6969.129205,0.044220
6984.035479,0.036897
6999.857063,0.024018
7016.981154,-0.001752
7033.963462,-0.019432
7049.458371,-0.024524
7065.939839,-0.004854
7081.315853,-0.018861
7096.606798,-0.045779
7113.244016,-0.040271
7128.316434,-0.044452
7143.727164,-0.027903
7160.184166,-0.011545
7175.187142,-0.000667
7191.205394,0.031214
7209.073626,0.027423
7227.263821,0.016492
7245.913660,0.016622
7264.476257,0.011313
7282.778402,0.014206
7300.753954,0.008345
7319.389002,0.001610
7338.033776,-0.004827
7357.660750,0.005095
7377.350323,0.017268
7397.245210,0.026137
7417.349799,0.025865
7437.107736,0.049600
7456.753871,0.055482
7475.767282,0.039972
7494.512054,0.032542
7513.511339,0.014737
7532.592188,0.010482
7551.658013,0.008392
7570.477272,0.008502
7589.663569,0.023454
7608.850453,0.048471
7627.860892,0.058915
7646.755560,0.048162
7665.746519,0.049497
7684.333251,0.062410
7702.816373,0.042201
7722.052435,0.036910
7741.476158,0.029860
7760.819438,0.011890
7780.340271,0.009733
7800.368581,0.017975
7820.396124,0.024466
7840.838729,0.001957
7860.848059,0.015493
7879.802362,0.027434
7897.896080,0.034819
7916.081967,0.040691
7934.106353,0.031069
7952.009051,0.017316
7970.783513,0.015447
7989.920432,0.023515
8008.573716,0.037527
8027.863364,0.039399
8046.851702,0.025805
8064.848613,-0.002223
8083.069266,-0.017562
8100.894557,-0.017952
