S,Z
0.000000,753.160000
14.288268,753.000000
30.396167,752.650000
49.066017,752.790000
66.749865,752.970000
84.350189,752.890000
102.577229,752.910000
120.732102,752.610000
139.096854,752.020000
158.064347,751.410000
177.155897,750.940000
195.926579,750.820000
213.676568,750.400000
230.717519,749.690000
248.490827,749.010000
266.937130,748.370000
285.265254,747.520000
304.322790,746.520000
324.178210,745.500000
344.140144,744.590000
364.206484,743.670000
383.973411,742.420000
404.636095,741.200000
426.036901,740.370000
447.285943,739.390000
468.572563,738.610000
489.652829,737.780000
510.748755,736.910000
532.041392,736.220000
552.757881,735.450000
573.488903,734.660000
595.027938,734.040000
616.487465,733.450000
637.809688,732.730000
658.767944,731.760000
679.614107,730.540000
700.591585,729.540000
721.699463,728.370000
741.601485,727.160000
760.945658,726.160000
780.361180,725.210000
799.536646,724.980000
817.912840,725.300000
835.938336,726.500000
854.999345,727.350000
873.604425,727.990000
891.801238,728.210000
910.432827,728.360000
929.830871,728.750000
949.211441,729.300000
968.421389,729.860000
986.416911,730.500000
1004.851747,731.090000
1023.648303,731.660000
1042.823808,732.410000
1061.620076,733.240000
1080.480882,734.230000
1098.555732,735.350000
1116.945523,736.090000
1135.370967,736.850000
1154.741494,737.800000
1173.811890,738.830000
1192.826295,739.880000
1212.161423,740.790000
1231.391967,741.580000
1249.325625,742.360000
1266.807158,743.080000
1285.355056,743.780000
1303.581503,744.340000
1321.961433,744.830000
1339.178988,745.220000
1357.021423,745.430000
1374.028163,745.570000
1392.870097,745.350000
1409.361347,745.260000
1426.537927,745.160000
1444.064238,745.070000
1460.463811,745.110000
1478.992692,744.720000
1499.058904,744.210000
1518.022754,744.000000
1536.912299,743.970000
1558.486313,744.020000
1579.694239,743.810000
1601.089334,743.390000
1621.958941,742.970000
1642.950201,742.570000
1663.701346,742.460000
1683.550217,742.370000
1703.250720,742.100000
1722.175162,742.100000
1741.358457,741.600000
1759.929455,740.880000
1778.353364,739.940000
1796.835512,738.920000
1815.506988,738.190000
1834.622228,737.840000
1854.102089,737.880000
1874.777710,738.070000
1894.832455,738.090000
