S,Z
0.000000,742.120000
12.964852,741.590000
25.686319,741.270000
39.046378,740.910000
53.038984,740.660000
67.361166,740.780000
81.840869,741.120000
96.340403,741.900000
111.433518,742.950000
126.963247,744.290000
142.934283,745.970000
159.465384,747.620000
176.304770,749.300000
192.078127,751.210000
208.083767,752.640000
224.350524,753.510000
240.721431,754.380000
257.484859,754.800000
274.684882,754.810000
292.980789,754.600000
310.513025,754.390000
330.058206,754.160000
349.510573,753.740000
369.366648,753.280000
389.755275,752.990000
409.889010,752.750000
430.103374,752.440000
450.242341,752.110000
470.139642,751.730000
490.074699,751.140000
510.163714,750.420000
529.411862,749.770000
549.384956,749.050000
570.372822,748.320000
591.549320,747.440000
612.701351,746.480000
634.249446,745.530000
656.535590,744.580000
677.959502,743.540000
698.939647,742.250000
720.333695,740.870000
742.715815,739.640000
764.405541,738.300000
786.872032,737.190000
809.294888,736.260000
831.613356,735.360000
854.047849,734.440000
875.758239,733.300000
898.533357,731.890000
921.569044,730.630000
943.479704,729.260000
963.712007,728.150000
983.984905,727.630000
1003.746287,727.570000
1024.051655,727.760000
1043.969251,728.080000
1063.850159,728.380000
1083.821851,728.680000
1103.786903,728.920000
1124.471994,729.290000
1145.438637,729.790000
1165.809118,730.390000
1186.725210,730.940000
1207.311856,731.320000
1227.996585,731.850000
1248.312955,732.360000
1266.938145,733.010000
1285.715072,733.670000
1304.476226,734.500000
1323.085098,735.360000
1340.202916,736.460000
1357.969066,737.500000
1376.231443,738.460000
1395.133414,739.430000
1413.463828,740.490000
1432.103402,741.440000
1450.360395,742.040000
1468.753753,742.860000
1487.426653,743.570000
1506.476193,744.040000
1524.906256,744.030000
1544.054219,743.830000
1563.964644,743.800000
1582.204646,743.920000
1600.701568,744.160000
1619.047336,744.840000
1637.514658,745.550000
1655.775025,746.180000
1675.556198,746.320000
1696.435012,746.000000
1715.844971,746.150000
1735.934334,746.300000
1757.179373,746.310000
1779.648074,746.510000
1801.258241,746.380000
1823.470309,745.800000
1846.285261,745.050000
1868.852203,744.560000
1891.302718,744.180000
1913.446216,743.700000
1935.573450,743.160000
1957.225907,742.390000
1978.687000,741.320000
2000.731702,740.300000
2023.693037,739.510000
2047.355569,738.840000
2071.048979,738.140000
2094.810347,737.470000
2119.048690,736.880000
2142.650091,736.400000
2165.490198,736.010000
2188.458437,735.720000
2211.614492,735.620000
2236.053739,735.530000
2260.916937,735.400000
2285.053780,735.070000
2308.477599,734.650000
2331.756882,734.050000
2355.285131,733.480000
2378.336563,732.770000
2401.503906,731.940000
2424.928255,730.950000
2448.821739,729.950000
2472.943930,728.960000
2496.765695,727.980000
2520.184978,727.140000
2543.698591,726.420000
2567.371973,725.760000
2590.567285,725.210000
2613.707570,724.750000
2637.181183,724.280000
2660.525298,723.810000
2684.121670,723.370000
2707.724155,722.860000
2731.648453,722.370000
2756.185920,721.840000
2780.160477,721.230000
2803.694718,720.100000
2826.886409,719.020000
2849.756356,718.030000
2872.712771,717.230000
2895.419709,716.810000
2918.160562,716.420000
2940.732159,716.200000
2963.590245,715.940000
2986.277554,715.720000
3008.974869,715.350000
3031.895657,715.150000
3054.223516,715.310000
3076.763704,715.140000
3099.339366,714.790000
3122.371268,714.210000
3145.185012,713.760000
3167.992863,713.430000
3191.409398,713.070000
3214.781572,712.560000
3238.055130,712.060000
3261.277431,711.550000
3284.421126,711.130000
3306.807651,710.740000
3329.301406,710.290000
3351.544124,709.750000
3373.795420,709.210000
3395.873067,708.660000
3418.663076,707.950000
3442.106506,707.200000
3465.604540,706.420000
3489.356967,705.700000
3512.953206,704.970000
3536.382634,704.320000
3559.735281,703.750000
3582.678907,703.230000
3605.559320,702.750000
3628.559516,702.170000
3651.618848,701.650000
3674.431847,701.210000
3697.338546,700.740000
3720.387937,700.310000
3743.376554,699.920000
3766.212464,699.510000
3788.820449,699.100000
3811.112665,698.590000
3832.983856,698.060000
3853.628306,697.550000
3873.412727,696.960000
3893.175854,696.930000
3914.103004,696.430000
3935.826763,695.670000
3957.816372,694.740000
3980.078638,693.310000
4002.404448,691.600000
4025.194632,689.840000
4047.714439,688.390000
4071.099009,686.930000
4095.343293,685.090000
4119.337177,683.300000
4143.273403,681.740000
4166.944356,680.500000
4190.057012,679.410000
4213.893258,678.450000
4238.040136,677.370000
4261.686958,676.130000
4284.839362,674.800000
4308.558219,673.550000
4332.835328,672.240000
4356.962252,670.920000
4381.297151,669.480000
4405.848316,668.090000
4429.648873,666.980000
