S,Z
0.000000,696.320000
16.232415,697.920000
32.238070,699.600000
48.362825,701.180000
64.707233,702.500000
81.784593,703.730000
99.333182,704.620000
117.047047,705.120000
134.129614,705.240000
150.706013,704.990000
168.292900,704.690000
186.510784,704.550000
204.820853,704.470000
223.445624,704.290000
241.670014,704.070000
259.549533,703.810000
278.095425,703.350000
296.135380,702.450000
314.225480,701.500000
332.523376,700.730000
350.640798,700.150000
369.363846,699.700000
388.608858,699.420000
407.901240,698.980000
426.788349,698.710000
445.730028,698.580000
464.981067,698.560000
483.968495,698.410000
502.196352,697.620000
521.033627,696.490000
540.037295,695.560000
558.817779,694.750000
577.594597,693.790000
596.696391,692.540000
615.758279,691.310000
634.552143,690.290000
652.990722,689.390000
672.333485,688.420000
690.144875,687.670000
708.647753,686.860000
728.122393,686.310000
747.257058,686.060000
765.507518,685.620000
785.395937,684.720000
805.301727,683.520000
825.640228,682.150000
845.302000,681.500000
864.527718,680.750000
882.567853,680.520000
901.225562,680.310000
919.491355,679.930000
938.955448,679.010000
958.305073,678.060000
977.591237,676.990000
997.332668,676.260000
1017.171632,675.960000
1037.383252,676.100000
1057.405305,676.340000
1076.442416,676.690000
1095.241845,676.990000
1114.695842,676.730000
1133.997582,676.150000
1153.272813,675.940000
1172.401393,676.090000
1191.734536,676.370000
1210.720283,676.770000
1229.929159,677.140000
1249.038698,677.550000
1267.794913,677.930000
1287.490347,678.090000
1306.896083,677.900000
1326.095755,677.550000
1345.501306,677.200000
1364.865357,676.930000
1384.222250,676.450000
1402.869515,676.060000
1421.966039,675.840000
1440.831056,675.790000
1459.748059,675.720000
1478.587022,675.680000
1497.305422,675.600000
1515.572512,675.470000
1534.208040,674.980000
1552.920157,674.390000
1571.606221,673.070000
1590.334651,671.430000
1608.832438,669.890000
1627.261219,668.600000
1646.398894,667.330000
1666.106885,666.170000
1685.524676,664.940000
1704.699060,663.750000
1724.250351,662.720000
1741.511666,661.780000
1757.984775,661.090000
1774.571170,661.290000
1791.167278,661.450000
1808.721881,661.830000
1826.682594,662.440000
1844.923191,663.170000
1862.400422,664.040000
1880.291046,665.470000
1898.762118,666.450000
1915.890352,667.310000
1933.761068,667.980000
1951.678950,668.210000
1970.509585,668.090000
1990.065029,667.710000
2009.450325,667.370000
2027.924810,667.200000
2047.152522,667.380000
2065.855337,667.630000
2084.766545,667.470000
2103.638601,667.190000
2123.218839,667.430000
2142.957861,667.590000
2161.972066,667.450000
2180.894064,667.250000
2199.598836,666.990000
2217.536685,666.300000
2236.149110,665.490000
2255.391148,664.690000
2274.312670,663.980000
2293.583607,663.560000
2312.545097,663.360000
2331.156276,663.150000
2348.666082,663.120000
2366.407344,662.660000
2385.976831,661.800000
2404.720878,661.320000
2422.716614,660.990000
2440.242686,660.960000
2457.757836,660.590000
2475.803035,659.960000
2493.288944,659.810000
2511.178454,659.400000
2529.058536,659.130000
2547.363237,658.670000
2566.039385,657.870000
2584.557703,656.890000
2603.650647,656.200000
2622.724739,655.600000
2641.781908,655.130000
2660.610509,654.850000
2680.024421,654.860000
2698.868731,655.090000
2718.015242,655.610000
2736.708281,656.220000
2755.937577,657.070000
2772.925272,657.610000
2790.545607,657.460000
2807.494958,657.290000
2824.554644,657.350000
2841.297434,657.440000
2859.415298,657.380000
2877.169357,657.850000
2894.523080,658.130000
2910.545030,658.860000
2926.585407,659.720000
2941.615461,660.550000
2956.788558,661.560000
2972.691891,662.520000
2988.835156,664.000000
3005.062701,665.320000
3021.152859,666.250000
3038.194843,666.950000
3055.249256,667.560000
3071.763256,668.010000
3089.242595,668.570000
3106.709550,669.610000
3123.761171,670.880000
3140.420661,672.660000
3157.103155,674.510000
3173.911858,676.130000
3190.619153,677.350000
3207.326256,678.370000
3224.226377,679.050000
3241.388839,679.440000
3258.470727,679.860000
3275.377711,680.290000
3292.082519,680.580000
3308.510388,680.700000
3325.789882,680.720000
3343.404160,680.560000
3360.995635,680.380000
3378.445360,680.030000
3396.230433,679.400000
3414.013371,678.410000
3431.347649,677.370000
3449.041908,676.090000
3467.195203,674.310000
3484.492119,672.580000
3503.048942,670.560000
3521.669912,668.280000
3540.257405,666.230000
3558.183124,664.110000
3577.266900,662.220000
3597.268802,660.500000
3617.431255,659.060000
3637.158061,657.870000
3658.018675,657.100000
3677.606306,656.400000
3696.690994,655.770000
3716.867911,655.440000
3736.919490,655.100000
3755.690403,654.840000
3773.557437,654.300000
3790.742792,653.940000
3807.679763,653.540000
3824.078851,652.940000
3840.760293,651.920000
3857.387082,651.290000
3873.991747,650.740000
3890.573451,650.010000
3908.216140,649.080000
3925.737784,648.090000
3943.016823,646.540000
3960.228709,644.900000
3976.869781,643.040000
3993.447999,642.200000
4009.931300,641.980000
4026.736180,642.160000
4043.493784,642.650000
4060.389799,643.250000
4077.961509,643.760000
4095.715297,644.080000
4114.138948,644.360000
4133.561991,644.960000
4154.259481,645.350000
4174.277595,645.350000
4192.646705,645.200000
4212.889758,644.430000
4232.102059,644.120000
4252.125857,644.010000
4272.025948,644.400000
4292.381846,645.040000
4313.134632,645.660000
4333.576160,646.350000
4353.682132,647.040000
4373.534832,647.750000
4393.739594,648.410000
4413.366639,649.130000
4431.875061,649.920000
4450.130584,650.760000
4468.093148,651.670000
4486.350160,652.440000
4504.223503,653.070000
4521.885961,653.750000
4539.460058,654.320000
4557.086221,654.930000
4574.946123,655.730000
4592.946670,656.800000
4610.199186,658.020000
4627.809799,659.240000
4645.485152,660.290000
4662.163689,661.470000
4678.806844,662.640000
4695.439525,663.940000
4711.682345,665.120000
4727.929486,666.380000
4744.376471,667.330000
4761.466050,668.260000
4779.315333,669.340000
4798.133542,670.210000
4817.013756,671.790000
4836.566357,673.360000
4856.189265,674.640000
4875.330605,675.630000
4893.999223,676.670000
4912.173306,677.820000
4931.539847,678.850000
4951.944258,679.710000
4971.187174,680.540000
4989.431858,681.370000
5006.379076,682.040000
5023.473616,682.300000
5041.633847,682.720000
5059.434184,683.200000
5076.905818,683.770000
5094.351658,684.410000
5112.224825,684.840000
5130.753583,685.350000
5148.597154,686.280000
5166.421295,686.980000
5184.677003,687.470000
5203.003173,687.970000
5221.888048,688.530000
5241.525818,689.260000
5261.150651,690.130000
5280.324008,690.930000
5299.438369,691.730000
5318.248499,692.500000
5337.281234,693.210000
5355.932307,693.940000
5375.680446,694.460000
5394.882334,695.080000
5413.869132,695.790000
5432.649744,696.690000
5452.517728,697.740000
5472.102646,698.860000
5492.533831,699.860000
5512.216823,700.760000
5530.817385,701.910000
5549.749477,703.090000
5568.814064,704.330000
5588.933001,705.310000
5608.343127,706.250000
5627.633233,707.060000
5647.291499,707.810000
5666.872326,708.260000
5685.968203,708.710000
5704.895550,708.970000
5723.715011,708.910000
5742.610421,708.730000
5761.847460,708.700000
5781.453911,708.890000
5800.773800,709.560000
5820.744090,710.140000
5840.733970,710.880000
5860.586056,711.480000
5879.983086,712.130000
5898.980183,713.160000
5918.735256,714.370000
5939.219572,715.580000
5960.256409,716.730000
5978.994192,717.240000
5998.123583,717.930000
6018.246617,718.460000
6038.111825,718.730000
6057.825224,719.090000
6076.445420,719.420000
6094.866451,719.880000
6113.894893,720.600000
6133.254893,721.660000
6152.297039,722.560000
6171.146084,723.200000
6190.790994,723.350000
6210.851345,723.540000
6230.613471,724.030000
6249.454599,724.580000
6268.123980,724.520000
6287.172282,724.180000
6306.956935,723.610000
6327.625075,723.070000
6347.883115,722.620000
6368.895637,722.560000
6389.664501,722.880000
6410.180105,723.340000
6431.190876,723.900000
6451.760878,724.520000
6472.438930,725.140000
6493.045824,725.780000
6513.624048,726.570000
6534.382721,727.510000
6555.032847,728.560000
6575.588265,729.620000
6595.554699,730.620000
6616.165939,731.270000
6636.704006,731.770000
6657.052659,732.210000
6676.740879,732.760000
6696.052101,733.340000
6715.086988,733.820000
6734.274536,733.970000
6753.860781,733.980000
6774.484534,733.970000
6794.671758,734.180000
6815.623715,734.440000
6837.002501,734.660000
6858.576745,734.850000
6879.991051,735.130000
6900.967011,735.560000
6921.732294,736.030000
6942.690963,736.450000
6964.407482,736.850000
6986.526637,737.200000
7008.145390,737.820000
7029.843303,738.340000
7051.532309,738.680000
7072.974457,738.760000
7094.445484,738.980000
7115.148133,739.050000
7136.273769,739.420000
7156.382914,739.980000
7176.672530,740.810000
7197.256565,741.490000
7218.010969,741.870000
7238.359812,742.440000
7258.119655,742.660000
7278.258791,743.150000
7298.930552,743.280000
7318.756184,743.090000
7338.631599,743.250000
7358.182200,742.120000
7377.872931,741.660000
7398.535409,741.970000
7418.745234,742.490000
7439.828936,743.460000
7460.899458,744.300000
7480.902270,745.140000
7499.482165,745.750000
7518.523436,746.220000
7537.566052,746.400000
7556.551504,746.310000
7574.437884,745.710000
7591.737425,744.530000
7609.563801,743.310000
7627.807532,742.390000
7646.057236,741.450000
7664.668657,740.430000
7684.439153,739.860000
7703.904941,739.670000
7724.666829,739.660000
7745.866475,739.840000
7766.122003,739.850000
7785.598599,739.690000
7805.726957,739.070000
7826.394927,738.190000
7847.379274,737.100000
7867.641853,735.740000
7887.217054,734.520000
7908.248506,734.030000
7928.672377,734.600000
7949.624117,734.250000
7970.570000,733.490000
7992.672714,732.400000
8015.008426,731.330000
8037.152739,730.390000
8059.319166,729.310000
8081.006271,728.630000
8102.778696,728.310000
8123.675490,728.260000
8144.022858,728.430000
8164.575291,728.730000
8185.794238,729.110000
8207.243942,729.690000
8228.429449,730.500000
8249.319449,731.500000
8269.748262,732.770000
8289.944425,734.050000
8310.580054,735.350000
8331.173939,736.660000
8351.583998,737.950000
8372.024414,739.040000
8392.590709,739.960000
8413.281038,740.850000
8433.876518,741.810000
8454.612670,742.790000
8475.438435,743.900000
8496.200906,744.780000
8516.977893,745.490000
8537.991684,746.100000
8558.926058,746.540000
8579.964270,747.150000
8601.372834,748.100000
8622.651265,749.410000
8643.495748,750.730000
8663.445207,751.780000
8682.970063,752.410000
8702.243155,752.690000
8720.856712,752.810000
8738.987054,752.660000
8756.060733,752.390000
8772.524065,752.170000
8788.895274,752.050000
8806.381160,751.850000
8824.341519,751.770000
8841.188958,751.750000
8857.019694,751.640000
8871.089804,751.460000
8884.932441,751.180000
