x,y,z
422351.45,4474530.01,743.15
422371.36,4474535.57,743.28
422390.82,4474539.36,743.09
422410.46,4474542.41,743.25
422429.94,4474544.07,742.12
422449.62,4474544.72,741.66
422470.28,4474544.4,741.97
422490.31,4474541.71,742.49
422510.75,4474536.54,743.46
422531.13,4474531.19,744.3
422550.18,4474525.09,745.14
422567.88,4474519.44,745.75
422586.22,4474514.32,746.22
422604.78,4474510.06,746.4
422623.35,4474506.11,746.31
422640.86,4474502.46,745.71
422657.81,4474499,744.53
422675.1,4474494.66,743.31
422692.69,4474489.82,742.39
422710.03,4474484.13,741.45
422727.12,4474476.76,740.43
422744.97,4474468.26,739.86
422760.77,4474456.89,739.67
422773.45,4474440.45,739.66
422787.3,4474424.4,739.84
422800.22,4474408.8,739.85
422811.65,4474393.03,739.69
422821.63,4474375.55,739.07
422831.84,4474357.58,738.19
422842.32,4474339.4,737.1
422852.72,4474322.01,735.74
422864.18,4474306.14,734.52
422877.9,4474290.2,734.03
422892.78,4474276.21,734.6
422909.01,4474262.96,734.25
422927.49,4474253.1,733.49
422947.37,4474243.44,732.4
422967.75,4474234.3,731.33
422988.34,4474226.15,730.39
423009.1,4474218.38,729.31
423029.46,4474210.91,728.63
423050.09,4474203.95,728.31
423069.87,4474197.21,728.26
423089.1,4474190.56,728.43
423108.42,4474183.55,728.73
423128.43,4474176.49,729.11
423148.66,4474169.36,729.69
423168.57,4474162.12,730.5
423188.18,4474154.92,731.5
423207.26,4474147.62,732.77
423226.11,4474140.37,734.05
423245.35,4474132.91,735.35
423264.51,4474125.36,736.66
423283.5,4474117.88,737.95
423302.55,4474110.47,739.04
423321.7,4474102.97,739.96
423340.94,4474095.36,740.85
423360.07,4474087.73,741.81
423379.09,4474079.47,742.79
423398.12,4474071.01,743.9
423416.93,4474062.22,744.78
423435.77,4474053.46,745.49
423454.82,4474044.59,746.1
423473.74,4474035.63,746.54
423492.66,4474026.43,747.15
423511.87,4474016.98,748.1
423530.91,4474007.48,749.41
423549.74,4473998.54,750.73
423567.89,4473990.26,751.78
423585.95,4473982.84,752.41
423603.75,4473975.45,752.69
423621.29,4473969.22,752.81
423638.32,4473963,752.66
423654.56,4473957.73,752.39
423670.43,4473953.35,752.17
423686.44,4473949.93,752.05
423703.73,4473947.32,751.85
423721.56,4473945.16,751.77
423738.35,4473943.77,751.75
423754.16,4473942.96,751.64
423768.2,4473942.04,751.46
423782.01,4473941.09,751.18
