S,G
0.000000,-0.007427
13.801545,-0.007427
28.331501,0.004990
43.248827,0.011061
58.954791,0.019897
75.387319,0.020691
94.884622,0.025260
110.852164,0.022859
127.221100,0.035738
139.314740,0.058709
156.213675,0.028700
168.550575,0.027762
185.442720,0.004736
203.031428,-0.005117
221.583548,0.001348
240.087728,-0.006620
253.995676,-0.024986
268.016519,-0.000535
287.383308,-0.020396
306.990222,-0.024864
326.545979,-0.028892
346.062707,-0.031640
365.840237,-0.030085
385.111662,-0.038658
404.207163,-0.048703
423.490684,-0.045635
452.042401,-0.045531
471.506568,-0.047266
491.280989,-0.050318
510.977469,-0.045313
530.971203,-0.040013
551.195409,-0.044007
571.961230,-0.047313
592.907352,-0.045832
613.737116,-0.046568
634.605845,-0.042049
660.002294,-0.045676
670.542781,-0.049808
691.497651,-0.046529
722.855845,-0.033165
743.664590,-0.034240
764.987477,-0.026849
786.413951,-0.024036
807.812584,-0.021730
829.099312,-0.019848
850.216198,-0.016930
871.482376,-0.014460
892.756595,-0.011751
913.385702,-0.009574
937.822621,0.007366
957.673783,0.000000
977.281070,0.003060
1001.431693,0.036334
1020.878360,0.047952
1040.621446,0.046978
1060.611289,0.038520
1080.397770,0.034746
1100.438396,0.034680
1120.272011,0.031890
1139.910530,0.025460
1159.666916,0.020626
1193.701690,0.015352
1213.317401,0.021921
1232.468803,0.022975
1250.791756,0.028243
1268.878484,0.034832
1287.176017,0.035934
1305.409954,0.034003
1323.329239,0.030554
1341.311508,0.026554
1359.454474,0.020945
1378.176003,0.013087
1396.789000,0.014103
1415.701740,0.010575
1434.788524,0.006418
1439.386863,0.044581
1458.839090,0.005783
1477.844840,0.006314
1505.306612,-0.001639
1523.897811,0.002286
1542.215379,0.013921
1561.262455,0.002888
1579.735755,0.015428
1598.016075,0.010530
1616.733996,0.002271
1629.889801,0.019193
1649.102986,-0.001822
1668.919284,-0.017915
1688.284218,-0.009037
1707.870099,-0.015828
1728.284942,-0.020573
1748.901748,-0.020250
1769.578856,-0.027929
1790.479375,-0.031339
1811.725840,-0.034947
1832.758393,-0.027220
1863.289824,-0.034964
1883.966411,-0.028172
1904.550078,-0.032793
1924.975654,-0.035495
1945.336898,-0.038185
1965.775915,-0.031924
2001.088215,-0.023646
2022.041980,-0.015033
2043.499518,-0.008738
2064.899436,-0.006542
2086.304063,-0.005723
2116.767228,-0.008125
2137.364219,-0.013958
2157.523362,-0.015626
2182.628703,-0.018223
2203.488381,-0.022771
2234.702801,-0.021625
2255.845594,-0.015963
2276.902571,-0.018877
2303.024474,-0.025936
2324.338626,-0.024632
2345.639207,-0.026525
2377.238698,-0.016377
2398.345207,-0.023808
2419.711176,-0.020711
2441.154745,-0.019586
2467.760249,-0.018229
2488.828775,-0.012815
2520.255775,-0.007796
2541.652065,-0.011100
2557.568354,-0.006911
2583.762449,-0.008781
2609.550866,-0.005914
2630.080614,-0.017170
2650.464818,-0.017538
2671.173427,-0.016418
2707.007580,-0.013116
2728.059021,-0.033489
2748.352654,-0.034740
2783.393842,-0.037028
2803.468999,-0.034744
2823.412935,-0.021560
2843.750380,-0.012784
2863.822357,-0.007971
2884.178345,-0.013755
2918.392064,-0.009572
2939.409417,-0.019032
2960.179494,-0.017092
2980.505724,-0.022016
3000.711779,-0.024745
3020.954902,-0.022106
3056.392084,-0.035556
3076.979363,-0.036187
3102.677077,-0.050977
3123.462546,-0.035722
3144.318291,-0.030807
3165.227040,-0.025707
3190.568700,-0.024170
3211.224227,-0.029411
3231.937701,-0.026432
3252.458272,-0.033503
3272.822963,-0.031918
3308.135064,-0.032921
3328.521787,-0.036789
3348.931344,-0.036747
3369.208817,-0.038713
3389.941984,-0.039068
3415.516758,-0.041643
3441.482591,-0.037261
3462.300113,-0.031584
3483.217635,-0.028923
3503.954681,-0.028090
3524.828763,-0.025271
3559.758311,-0.032422
3579.929759,-0.031108
3600.197089,-0.034785
3620.401067,-0.035389
3640.635256,-0.036078
3680.109081,-0.033123
3690.449270,-0.022485
3719.832036,-0.030800
3739.437262,-0.026779
3763.212951,-0.030704
3782.504279,-0.030454
3801.206405,-0.034354
3828.076992,-0.040286
3854.724093,-0.033306
3872.565735,-0.030827
3890.589008,-0.044942
3909.794362,-0.047643
3929.528209,-0.051181
3949.842343,-0.051688
3970.142353,-0.053448
4004.757936,-0.042250
4024.783578,-0.041447
4045.202548,-0.051545
4065.750142,-0.064241
4104.056025,-0.058542
4114.434669,-0.063592
4134.059634,-0.061784
4167.798752,-0.062020
4187.617342,-0.058657
4211.437547,-0.061922
4235.275983,-0.065755
4254.987948,-0.064428
4289.080604,-0.070176
4309.668045,-0.066424
4330.019875,-0.067684
4354.835879,-0.061855
4379.701936,-0.062233
4412.573311,-0.059246
4435.478476,-0.051298
4446.138003,-0.049955
4475.341561,-0.056928
4500.699965,-0.040322
4530.758609,-0.043415
4551.240273,-0.048214
4576.673137,-0.045512
4597.754679,-0.047672
4623.546688,-0.042067
4644.007229,-0.035434
4673.317738,-0.028573
4693.665617,-0.009829
4722.283672,-0.000524
4742.162601,-0.017732
4770.733480,-0.001750
4793.770860,0.000326
4816.997544,-0.014100
4835.759972,-0.003997
4854.334315,0.003769
4872.559075,0.015501
4902.890642,0.032474
4920.945195,0.040433
4939.650730,0.039293
4977.002860,0.029048
4995.828227,0.033598
5013.640227,0.037054
5042.681492,0.042612
5051.529128,0.054817
5080.732526,0.039636
5097.607655,0.041777
5118.689246,0.037829
5137.051399,0.023554
5155.928628,0.027811
5175.101274,0.028947
5193.788091,0.029834
5212.750467,0.024259
5236.097758,0.023879
5254.996630,0.041140
5273.962378,0.058395
5293.242639,0.057572
5320.644972,0.042971
5338.770686,0.050757
5356.536768,0.044467
5374.672595,0.043009
5401.143079,0.041461
5419.086354,0.038873
5436.331013,0.035663
5453.537157,0.040102
5478.380422,0.047196
5496.245866,0.055694
5513.753760,0.041124
5531.179063,0.039741
5548.475568,0.040760
5569.470065,0.034652
5586.359886,0.041445
5608.018946,0.037629
5625.906487,0.043606
5652.473928,0.046015
5670.268120,0.022058
5688.085048,0.012348
5709.760567,-0.021683
5735.271267,-0.030477
5752.519150,-0.037831
5770.127393,-0.040180
5787.756524,-0.036445
5805.326599,-0.026608
5826.965841,-0.031655
5849.286098,-0.042338
5867.346111,-0.042359
5888.583539,-0.056857
5910.295406,-0.061602
5928.013753,-0.058978
5958.378434,-0.051293
5976.820890,-0.054087
5995.583460,-0.052765
6027.744045,-0.047574
6049.957665,-0.038152
6068.191547,-0.029341
6086.716721,-0.023482
6109.507017,-0.030605
6136.681967,-0.042594
6155.303987,-0.041617
6174.294327,-0.034491
6193.328360,-0.024167
6213.008915,-0.015498
6246.681477,-0.002302
6261.166592,-0.002934
6281.155240,0.001376
6309.962923,0.008505
6328.792052,0.009294
6351.851208,0.011709
6369.882856,0.013310
6395.467793,0.016025
6413.071830,0.009941
6430.681669,0.010080
6448.662137,0.011262
6466.870512,0.010984
6485.071723,0.019916
6503.347183,0.023255
6520.825767,0.020883
