S,G
0.000000,-0.025154
6.360733,-0.025154
19.953351,-0.002943
33.980975,-0.002495
49.055295,0.007629
64.714749,0.011495
80.940323,0.026501
97.218668,0.038395
113.142495,0.045843
129.313306,0.058748
146.048855,0.057363
163.469879,0.052523
171.356558,0.121090
188.655633,0.037863
206.414325,0.016612
224.360880,0.006687
242.717210,-0.017160
261.738883,-0.034434
270.886836,-0.011478
290.290645,-0.039168
310.766581,-0.028814
331.011759,-0.025438
351.406982,-0.022064
372.105570,-0.021741
392.558208,-0.023224
413.043999,-0.029045
433.508699,-0.035183
453.807005,-0.033500
474.046581,-0.038291
494.415048,-0.039522
514.303208,-0.039471
534.497488,-0.044815
555.187443,-0.048816
576.061375,-0.052458
596.947591,-0.054103
617.819195,-0.053422
639.176279,-0.051973
660.333231,-0.048211
681.414205,-0.049808
702.822487,-0.045777
724.597042,-0.036970
745.694023,-0.038868
767.097136,-0.029902
788.753919,-0.020317
810.794237,-0.013158
832.854805,-0.005440
854.763881,-0.001369
877.223432,-0.010463
899.900748,-0.004189
921.895712,-0.006365
942.482096,-0.008501
963.030606,-0.004137
983.049917,-0.015735
1003.678066,0.016482
1023.341492,0.039159
1043.380596,0.041419
1063.812978,0.034015
1084.111949,0.027588
1104.499583,0.024279
1124.720348,0.016320
1145.025651,0.014528
1166.070097,0.008791
1196.265124,0.009604
1216.308106,0.027441
1235.676170,0.039498
1253.958163,0.043485
1272.338895,0.042980
1290.546196,0.056296
1308.453940,0.056959
1325.949412,0.048584
1344.324510,0.030748
1362.975421,0.020911
1381.927707,0.013191
1400.343445,0.012218
1419.613195,0.002854
1439.253056,-0.006110
1448.449735,0.044581
1468.308149,-0.006546
1487.937515,-0.001274
1507.443742,-0.008203
1526.809457,0.006713
1546.474534,0.027968
1565.476231,-0.001053
1584.606492,0.011239
1604.078861,0.014123
1623.350583,0.005708
1632.480767,0.034501
1652.219735,-0.002026
1672.832886,-0.021588
1692.914466,-0.005727
1713.249541,-0.013032
1734.016265,-0.019743
1755.300542,-0.008457
1776.663187,-0.011703
1798.117341,-0.015149
1820.234661,-0.021929
1842.219708,-0.012963
1864.255770,-0.016337
1886.148498,-0.022839
1908.019580,-0.026519
1929.881077,-0.025616
1951.428571,-0.034111
1972.930155,-0.033486
2005.273162,-0.026126
2027.808817,-0.021078
2050.438179,-0.019665
2073.007606,-0.019717
2095.599792,-0.018812
2117.492682,-0.015759
2139.160613,-0.008769
2160.371927,-0.007072
2191.002639,-0.011916
2212.875925,-0.015315
2235.151545,-0.015263
2257.392119,-0.017311
2279.372840,-0.020927
2311.298263,-0.035238
2333.339958,-0.036975
2355.189855,-0.040275
2377.145832,-0.040308
2399.138661,-0.040468
2421.385587,-0.036859
2443.785601,-0.035937
2476.485639,-0.033027
2498.441905,-0.029604
2520.563275,-0.023507
2542.884512,-0.013440
2564.594559,-0.002303
2586.487032,0.001827
2617.638797,0.007062
2638.643383,-0.009760
2659.854296,-0.023337
2681.529508,-0.023068
2713.206708,-0.013101
2734.824879,-0.027061
2756.285590,-0.035181
2787.166612,-0.047116
2807.963776,-0.037024
2828.708762,-0.031815
2850.043209,-0.027186
2871.325979,-0.016210
2892.752179,-0.021469
2922.949615,-0.023512
2944.895846,-0.032124
2966.475375,-0.033133
2987.696556,-0.037227
3008.650925,-0.029349
3029.512155,-0.011744
3060.703150,-0.024206
3081.976096,-0.021859
3103.151966,-0.029515
3124.362062,-0.015087
3145.382273,-0.007136
3166.531885,-0.004255
3197.086376,-0.011619
3218.271052,-0.022422
3239.670691,-0.022430
3261.071111,-0.027336
3281.909168,-0.028793
3312.919299,-0.038213
3333.562037,-0.043114
3354.152788,-0.041766
3374.491227,-0.041793
3395.727393,-0.037907
3417.664476,-0.039887
3449.139851,-0.046862
3470.405871,-0.038089
3491.696463,-0.033818
3513.011868,-0.029791
3534.562254,-0.025290
3564.875793,-0.032329
3585.720601,-0.029983
3606.775345,-0.032772
3627.885532,-0.031265
3649.097468,-0.030879
3679.803403,-0.028659
3700.483781,-0.022485
3721.102395,-0.021340
3741.425763,-0.027308
3770.905774,-0.031377
3790.988465,-0.023403
3810.645185,-0.029761
3829.691936,-0.028351
3857.536304,-0.026756
3875.935995,-0.007881
3894.862992,-0.030908
3914.839131,-0.039797
3935.383345,-0.042834
3956.690358,-0.053738
3977.530409,-0.065739
4007.339729,-0.066254
4028.169905,-0.058569
4049.668840,-0.063724
4071.549195,-0.077924
4102.269758,-0.069009
4123.027046,-0.063592
4143.306630,-0.053502
4171.153175,-0.059253
4191.173731,-0.053445
4219.880093,-0.061833
4240.042565,-0.060012
4260.455767,-0.058296
4289.743887,-0.062995
4310.882637,-0.056295
4331.875524,-0.050493
4361.641324,-0.044010
4382.738637,-0.049058
4412.668746,-0.041931
4433.477894,-0.047816
4454.796947,-0.049955
4476.222550,-0.042239
4508.205234,-0.035019
4530.677173,-0.048950
4552.836827,-0.055506
4575.271882,-0.055048
4597.978781,-0.056371
4630.124760,-0.046196
4652.047833,-0.038544
4673.606030,-0.027368
4695.673323,-0.010423
4726.639899,-0.015016
4749.321817,-0.035050
4771.193174,-0.039549
4792.340978,-0.027899
4820.944164,-0.024298
4840.627932,-0.016257
4860.114803,-0.003079
4879.700086,0.003829
4906.848406,0.028179
4925.587873,0.053630
4946.213010,0.057212
4976.718429,0.045566
4997.117033,0.031620
5016.501944,0.033015
5043.043217,0.027693
5060.738488,0.054817
5086.307682,0.031874
5104.231680,0.032917
5123.130401,0.033336
5143.345475,0.003463
5163.641779,0.007883
5183.626959,0.011258
5203.158638,0.020480
5223.120730,0.023545
5243.840926,0.022201
5264.011117,0.043133
5284.066603,0.070804
5304.283737,0.075431
5324.023404,0.080548
5343.036107,0.079684
5362.070171,0.086161
5381.304646,0.086823
5409.041270,0.086168
5427.761132,0.073986
5446.296057,0.063933
5464.332454,0.061265
5482.270490,0.070242
5500.390601,0.059050
5518.596732,0.046962
5536.999041,0.049179
5555.309990,0.048605
5573.593020,0.035826
5591.372894,0.035715
5618.122004,0.016262
5637.176745,0.023616
5656.095086,0.020086
5674.869969,0.007457
5693.439498,-0.006462
5720.095153,-0.040704
5738.256430,-0.038268
5756.322061,-0.043176
5774.548282,-0.036486
5793.187639,-0.037287
5811.869273,-0.027567
5830.364254,-0.027845
5857.771359,-0.034480
5875.771890,-0.031388
5893.517753,-0.064522
5919.782809,-0.072149
5937.982256,-0.063463
5964.137745,-0.059070
5982.976898,-0.059451
6002.823231,-0.048120
6032.238901,-0.036545
6052.086889,-0.040558
6071.965200,-0.031944
6091.567373,-0.023722
6119.607324,-0.031205
6140.039628,-0.051879
6160.356986,-0.043067
6181.055124,-0.038409
6201.149564,-0.025131
6221.651283,-0.015365
6251.766247,0.004981
6272.338380,0.005833
6293.136664,0.002164
6313.558236,0.001224
6333.379074,0.010090
6362.013401,0.013445
6380.804242,0.017030
6399.026427,0.011250
6417.666420,0.022532
6435.652978,0.017791
6454.152292,0.006487
6473.027302,0.007417
6492.176613,0.009400
6511.824563,0.017305
6530.122700,0.023226
6548.127569,0.023882
6566.585199,0.026006
6585.376607,0.025810
6604.517486,0.028734
6622.846121,0.030553
6641.766756,0.028540
6660.927555,0.026356
6679.975957,0.014437
6699.694670,-0.003296
6729.184213,-0.004917
6749.833530,-0.021550
6769.909517,-0.022913
6788.792913,-0.004501
6807.543627,-0.001333
6826.248734,-0.009088
6845.581097,0.001035
6865.083631,0.013844
6884.968030,0.031935
6905.263912,0.030794
6925.019692,0.023791
6944.656790,0.005856
6964.416062,-0.006832
6992.431181,-0.029270
7011.552793,-0.033470
7029.504486,-0.020889
7047.786307,-0.016957
7065.721886,-0.011987
7083.176847,0.006302
7099.907900,0.012850
7117.047911,0.002042
7134.259925,0.032826
7152.386936,0.038341
7172.013284,0.032609
7191.448307,0.033445
7211.235273,0.038915
7231.903996,0.033868
7261.522532,0.048449
7281.551916,0.047181
7301.601670,0.050125
7321.298421,0.045439
7340.724052,0.027798
7360.288056,0.018146
7379.391098,0.014657
7399.096824,0.010657
7418.696837,0.007143
7448.103715,0.007991
7468.931975,0.012003
7489.217547,0.021197
7509.904502,0.025862
7530.628216,0.022438
7551.237598,0.024261
7571.811699,0.025031
7602.099340,0.012546
7622.206096,0.009201
7642.443403,0.011612
7662.690138,0.012595
7682.883742,0.008666
7703.503554,0.006547
7724.204600,0.005555
7745.051543,0.014151
7775.525688,0.019033
7796.089643,0.000486
7816.754408,0.000242
7837.505418,0.003373
7858.217927,0.006518
7878.756606,0.012659
7899.335154,0.018952
7919.716686,0.023796
7940.298243,0.023322
7969.798696,0.022712
7989.100785,0.011916
8008.060741,0.017141
8027.929375,0.028437
8048.454683,0.023873
8069.548991,0.040295
8090.016493,0.031758
8110.195792,0.024282
8129.254839,0.009182
8148.891206,0.008657
8177.835522,0.028503
8197.017641,0.022156
8216.736302,0.025864
8236.584131,0.027459
8257.065052,0.032469
8277.494974,0.039648
8307.399184,0.047819
8327.664041,0.041698
8347.864984,0.049255
8368.072626,0.053445
8388.198602,0.042979
8408.965331,0.022392
8439.416579,0.013136
8460.076682,0.020571
8480.874966,0.023319
8501.554473,0.014507
8521.959651,0.017888
8551.152651,0.027918
8571.108734,0.028563
8590.839196,0.029143
8610.994420,0.018109
8630.438983,0.004629
8659.998699,0.009134
8680.335927,-0.007621
8700.811456,-0.003419
8720.666889,-0.002518
8748.141859,-0.009645
8767.688118,-0.017906
8786.706205,-0.024188
8804.907313,-0.028844
8822.551413,-0.022670
8839.828190,-0.034439
8856.669823,-0.038298
