S,Z
0.000000,748.667500
13.801545,748.565000
28.331501,748.637500
43.248827,748.802500
58.954791,749.115000
75.387319,749.455000
94.884622,749.947500
110.852164,750.312500
127.221100,750.897500
139.314740,751.607500
156.213675,752.092500
168.550575,752.435000
185.442720,752.515000
203.031428,752.425000
221.583548,752.450000
240.087728,752.327500
253.995676,751.980000
268.016519,751.972500
287.383308,751.577500
306.990222,751.090000
326.545979,750.525000
346.062707,749.907500
365.840237,749.312500
385.111662,748.567500
404.207163,747.637500
423.490684,746.757500
452.042401,745.457500
471.506568,744.537500
491.280989,743.542500
510.977469,742.650000
530.971203,741.850000
551.195409,740.960000
571.961230,739.977500
592.907352,739.017500
613.737116,738.047500
634.605845,737.170000
660.002294,736.010000
670.542781,735.485000
691.497651,734.510000
722.855845,733.470000
743.664590,732.757500
764.987477,732.185000
786.413951,731.670000
807.812584,731.205000
829.099312,730.782500
850.216198,730.425000
871.482376,730.117500
892.756595,729.867500
913.385702,729.670000
937.822621,729.850000
957.673783,729.850000
977.281070,729.910000
1001.431693,730.787500
1020.878360,731.720000
1040.621446,732.647500
1060.611289,733.417500
1080.397770,734.105000
1100.438396,734.800000
1120.272011,735.432500
1139.910530,735.932500
1159.666916,736.340000
1193.701690,736.862500
1213.317401,737.292500
1232.468803,737.732500
1250.791756,738.250000
1268.878484,738.880000
1287.176017,739.537500
1305.409954,740.157500
1323.329239,740.705000
1341.311508,741.182500
1359.454474,741.562500
1378.176003,741.807500
1396.789000,742.070000
1415.701740,742.270000
1434.788524,742.392500
1439.386863,742.597500
1458.839090,742.710000
1477.844840,742.830000
1505.306612,742.785000
1523.897811,742.827500
1542.215379,743.082500
1561.262455,743.137500
1579.735755,743.422500
1598.016075,743.615000
1616.733996,743.657500
1629.889801,743.910000
1649.102986,743.875000
1668.919284,743.520000
1688.284218,743.345000
1707.870099,743.035000
1728.284942,742.615000
1748.901748,742.197500
1769.578856,741.620000
1790.479375,740.965000
1811.725840,740.222500
1832.758393,739.650000
1863.289824,738.582500
1883.966411,738.000000
1904.550078,737.325000
1924.975654,736.600000
1945.336898,735.822500
1965.775915,735.170000
2001.088215,734.335000
2022.041980,734.020000
2043.499518,733.832500
2064.899436,733.692500
2086.304063,733.570000
2116.767228,733.322500
2137.364219,733.035000
2157.523362,732.720000
2182.628703,732.262500
2203.488381,731.787500
2234.702801,731.112500
2255.845594,730.775000
2276.902571,730.377500
2303.024474,729.700000
2324.338626,729.175000
2345.639207,728.610000
2377.238698,728.092500
2398.345207,727.590000
2419.711176,727.147500
2441.154745,726.727500
2467.760249,726.242500
2488.828775,725.972500
2520.255775,725.727500
2541.652065,725.490000
2557.568354,725.380000
2583.762449,725.150000
2609.550866,724.997500
2630.080614,724.645000
2650.464818,724.287500
2671.173427,723.947500
2707.007580,723.477500
2728.059021,722.772500
2748.352654,722.067500
2783.393842,720.770000
2803.468999,720.072500
2823.412935,719.642500
2843.750380,719.382500
2863.822357,719.222500
2884.178345,718.942500
2918.392064,718.615000
2939.409417,718.215000
2960.179494,717.860000
2980.505724,717.412500
3000.711779,716.912500
3020.954902,716.465000
3056.392084,715.205000
3076.979363,714.460000
3102.677077,713.150000
3123.462546,712.407500
3144.318291,711.765000
3165.227040,711.227500
3190.568700,710.615000
3211.224227,710.007500
3231.937701,709.460000
3252.458272,708.772500
3272.822963,708.122500
3308.135064,706.960000
3328.521787,706.210000
3348.931344,705.460000
3369.208817,704.675000
3389.941984,703.865000
3415.516758,702.800000
3441.482591,701.832500
3462.300113,701.175000
3483.217635,700.570000
3503.954681,699.987500
3524.828763,699.460000
3559.758311,698.327500
3579.929759,697.700000
3600.197089,696.995000
3620.401067,696.280000
3640.635256,695.550000
3680.109081,694.242500
3690.449270,694.010000
3719.832036,693.105000
3739.437262,692.580000
3763.212951,691.850000
3782.504279,691.262500
3801.206405,690.620000
3828.076992,689.537500
3854.724093,688.650000
3872.565735,688.100000
3890.589008,687.290000
3909.794362,686.375000
3929.528209,685.365000
3949.842343,684.315000
3970.142353,683.230000
4004.757936,681.767500
4024.783578,680.937500
4045.202548,679.885000
4065.750142,678.565000
4104.056025,676.322500
4114.434669,675.662500
4134.059634,674.450000
4167.798752,672.357500
4187.617342,671.195000
4211.437547,669.720000
4235.275983,668.152500
4254.987948,666.882500
4289.080604,664.490000
4309.668045,663.122500
4330.019875,661.745000
4354.835879,660.210000
4379.701936,658.662500
4412.573311,656.715000
4435.478476,655.540000
4446.138003,655.007500
4475.341561,653.345000
4500.699965,652.322500
4530.758609,651.017500
4551.240273,650.030000
4576.673137,648.872500
4597.754679,647.867500
4623.546688,646.782500
4644.007229,646.057500
4673.317738,645.220000
4693.665617,645.020000
4722.283672,645.005000
4742.162601,644.652500
4770.733480,644.602500
4793.770860,644.610000
4816.997544,644.282500
4835.759972,644.207500
4854.334315,644.277500
4872.559075,644.560000
4902.890642,645.545000
4920.945195,646.275000
4939.650730,647.010000
4977.002860,648.095000
4995.828227,648.727500
5013.640227,649.387500
5042.681492,650.625000
5051.529128,651.110000
5080.732526,652.267500
5097.607655,652.972500
5118.689246,653.770000
5137.051399,654.202500
5155.928628,654.727500
5175.101274,655.282500
5193.788091,655.840000
5212.750467,656.300000
5236.097758,656.857500
5254.996630,657.635000
5273.962378,658.742500
5293.242639,659.852500
5320.644972,661.030000
5338.770686,661.950000
5356.536768,662.740000
5374.672595,663.520000
5401.143079,664.617500
5419.086354,665.315000
5436.331013,665.930000
5453.537157,666.620000
5478.380422,667.792500
5496.245866,668.787500
5513.753760,669.507500
5531.179063,670.200000
5548.475568,670.905000
5569.470065,671.632500
5586.359886,672.332500
5608.018946,673.147500
5625.906487,673.927500
5652.473928,675.150000
5670.268120,675.542500
5688.085048,675.762500
5709.760567,675.292500
5735.271267,674.515000
5752.519150,673.862500
5770.127393,673.155000
5787.756524,672.512500
5805.326599,672.045000
5826.965841,671.360000
5849.286098,670.415000
5867.346111,669.650000
5888.583539,668.442500
5910.295406,667.105000
5928.013753,666.060000
5958.378434,664.502500
5976.820890,663.505000
5995.583460,662.515000
6027.744045,660.985000
6049.957665,660.137500
6068.191547,659.602500
6086.716721,659.167500
6109.507017,658.470000
6136.681967,657.312500
6155.303987,656.537500
6174.294327,655.882500
6193.328360,655.422500
6213.008915,655.117500
6246.681477,655.040000
6261.166592,654.997500
6281.155240,655.025000
6309.962923,655.270000
6328.792052,655.445000
6351.851208,655.715000
6369.882856,655.955000
6395.467793,656.365000
6413.071830,656.540000
6430.681669,656.717500
6448.662137,656.920000
6466.870512,657.120000
6485.071723,657.482500
6503.347183,657.907500
6520.825767,658.272500
6538.114032,658.632500
6555.682641,659.047500
6582.198945,659.682500
6600.738301,660.065000
6619.053574,660.412500
6637.706356,660.750000
6656.507421,661.152500
6675.173856,661.452500
