S,Z
0.000000,746.385000
6.360733,746.225000
19.953351,746.185000
33.980975,746.150000
49.055295,746.265000
64.714749,746.445000
80.940323,746.875000
97.218668,747.500000
113.142495,748.230000
129.313306,749.180000
146.048855,750.140000
163.469879,751.055000
171.356558,752.010000
188.655633,752.665000
206.414325,752.960000
224.360880,753.080000
242.717210,752.765000
261.738883,752.110000
270.886836,752.005000
290.290645,751.245000
310.766581,750.655000
331.011759,750.140000
351.406982,749.690000
372.105570,749.240000
392.558208,748.765000
413.043999,748.170000
433.508699,747.450000
453.807005,746.770000
474.046581,745.995000
494.415048,745.190000
514.303208,744.405000
534.497488,743.500000
555.187443,742.490000
576.061375,741.395000
596.947591,740.265000
617.819195,739.150000
639.176279,738.040000
660.333231,737.020000
681.414205,735.970000
702.822487,734.990000
724.597042,734.185000
745.694023,733.365000
767.097136,732.725000
788.753919,732.285000
810.794237,731.995000
832.854805,731.875000
854.763881,731.845000
877.223432,731.610000
899.900748,731.515000
921.895712,731.375000
942.482096,731.200000
963.030606,731.115000
983.049917,730.800000
1003.678066,731.140000
1023.341492,731.910000
1043.380596,732.740000
1063.812978,733.435000
1084.111949,733.995000
1104.499583,734.490000
1124.720348,734.820000
1145.025651,735.115000
1166.070097,735.300000
1196.265124,735.590000
1216.308106,736.140000
1235.676170,736.905000
1253.958163,737.700000
1272.338895,738.490000
1290.546196,739.515000
1308.453940,740.535000
1325.949412,741.385000
1344.324510,741.950000
1362.975421,742.340000
1381.927707,742.590000
1400.343445,742.815000
1419.613195,742.870000
1439.253056,742.750000
1448.449735,743.160000
1468.308149,743.030000
1487.937515,743.005000
1507.443742,742.845000
1526.809457,742.975000
1546.474534,743.525000
1565.476231,743.505000
1584.606492,743.720000
1604.078861,743.995000
1623.350583,744.105000
1632.480767,744.420000
1652.219735,744.380000
1672.832886,743.935000
1692.914466,743.820000
1713.249541,743.555000
1734.016265,743.145000
1755.300542,742.965000
1776.663187,742.715000
1798.117341,742.390000
1820.234661,741.905000
1842.219708,741.620000
1864.255770,741.260000
1886.148498,740.760000
1908.019580,740.180000
1929.881077,739.620000
1951.428571,738.885000
1972.930155,738.165000
2005.273162,737.320000
2027.808817,736.845000
2050.438179,736.400000
2073.007606,735.955000
2095.599792,735.530000
2117.492682,735.185000
2139.160613,734.995000
2160.371927,734.845000
2191.002639,734.480000
2212.875925,734.145000
2235.151545,733.805000
2257.392119,733.420000
2279.372840,732.960000
2311.298263,731.835000
2333.339958,731.020000
2355.189855,730.140000
2377.145832,729.255000
2399.138661,728.365000
2421.385587,727.545000
2443.785601,726.740000
2476.485639,725.660000
2498.441905,725.010000
2520.563275,724.490000
2542.884512,724.190000
2564.594559,724.140000
2586.487032,724.180000
2617.638797,724.400000
2638.643383,724.195000
2659.854296,723.700000
2681.529508,723.200000
2713.206708,722.785000
2734.824879,722.200000
2756.285590,721.445000
2787.166612,719.990000
2807.963776,719.220000
2828.708762,718.560000
2850.043209,717.980000
2871.325979,717.635000
2892.752179,717.175000
2922.949615,716.465000
2944.895846,715.760000
2966.475375,715.045000
2987.696556,714.255000
3008.650925,713.640000
3029.512155,713.395000
3060.703150,712.640000
3081.976096,712.175000
3103.151966,711.550000
3124.362062,711.230000
3145.382273,711.080000
3166.531885,710.990000
3197.086376,710.635000
3218.271052,710.160000
3239.670691,709.680000
3261.071111,709.095000
3281.909168,708.495000
3312.919299,707.310000
3333.562037,706.420000
3354.152788,705.560000
3374.491227,704.710000
3395.727393,703.905000
3417.664476,703.030000
3449.139851,701.555000
3470.405871,700.745000
3491.696463,700.025000
3513.011868,699.390000
3534.562254,698.845000
3564.875793,697.865000
3585.720601,697.240000
3606.775345,696.550000
3627.885532,695.890000
3649.097468,695.235000
3679.803403,694.355000
3700.483781,693.890000
3721.102395,693.450000
3741.425763,692.895000
3770.905774,691.970000
3790.988465,691.500000
3810.645185,690.915000
3829.691936,690.375000
3857.536304,689.630000
3875.935995,689.485000
3894.862992,688.900000
3914.839131,688.105000
3935.383345,687.225000
3956.690358,686.080000
3977.530409,684.710000
4007.339729,682.735000
4028.169905,681.515000
4049.668840,680.145000
4071.549195,678.440000
4102.269758,676.320000
4123.027046,675.000000
4143.306630,673.915000
4171.153175,672.265000
4191.173731,671.195000
4219.880093,669.420000
4240.042565,668.210000
4260.455767,667.020000
4289.743887,665.175000
4310.882637,663.985000
4331.875524,662.925000
4361.641324,661.615000
4382.738637,660.580000
4412.668746,659.325000
4433.477894,658.330000
4454.796947,657.265000
4476.222550,656.360000
4508.205234,655.240000
4530.677173,654.140000
4552.836827,652.910000
4575.271882,651.675000
4597.978781,650.395000
4630.124760,648.910000
4652.047833,648.065000
4673.606030,647.475000
4695.673323,647.245000
4726.639899,646.780000
4749.321817,645.985000
4771.193174,645.120000
4792.340978,644.530000
4820.944164,643.835000
4840.627932,643.515000
4860.114803,643.455000
4879.700086,643.530000
4906.848406,644.295000
4925.587873,645.300000
4946.213010,646.480000
4976.718429,647.870000
4997.117033,648.515000
5016.501944,649.155000
5043.043217,649.890000
5060.738488,650.860000
5086.307682,651.675000
5104.231680,652.265000
5123.130401,652.895000
5143.345475,652.965000
5163.641779,653.125000
5183.626959,653.350000
5203.158638,653.750000
5223.120730,654.220000
5243.840926,654.680000
5264.011117,655.550000
5284.066603,656.970000
5304.283737,658.495000
5324.023404,660.085000
5343.036107,661.600000
5362.070171,663.240000
5381.304646,664.910000
5409.041270,667.300000
5427.761132,668.685000
5446.296057,669.870000
5464.332454,670.975000
5482.270490,672.235000
5500.390601,673.305000
5518.596732,674.160000
5536.999041,675.065000
5555.309990,675.955000
5573.593020,676.610000
5591.372894,677.245000
5618.122004,677.680000
5637.176745,678.130000
5656.095086,678.510000
5674.869969,678.650000
5693.439498,678.530000
5720.095153,677.445000
5738.256430,676.750000
5756.322061,675.970000
5774.548282,675.305000
5793.187639,674.610000
5811.869273,674.095000
5830.364254,673.580000
5857.771359,672.635000
5875.771890,672.070000
5893.517753,670.925000
5919.782809,669.030000
5937.982256,667.875000
5964.137745,666.330000
5982.976898,665.210000
6002.823231,664.255000
6032.238901,663.180000
6052.086889,662.375000
6071.965200,661.740000
6091.567373,661.275000
6119.607324,660.400000
6140.039628,659.340000
6160.356986,658.465000
6181.055124,657.670000
6201.149564,657.165000
6221.651283,656.850000
6251.766247,657.000000
6272.338380,657.120000
6293.136664,657.165000
6313.558236,657.190000
6333.379074,657.390000
6362.013401,657.775000
6380.804242,658.095000
6399.026427,658.300000
6417.666420,658.720000
6435.652978,659.040000
6454.152292,659.160000
6473.027302,659.300000
6492.176613,659.480000
6511.824563,659.820000
6530.122700,660.245000
6548.127569,660.675000
6566.585199,661.155000
6585.376607,661.640000
6604.517486,662.190000
6622.846121,662.750000
6641.766756,663.290000
6660.927555,663.795000
6679.975957,664.070000
6699.694670,664.005000
6729.184213,663.860000
6749.833530,663.415000
6769.909517,662.955000
6788.792913,662.870000
6807.543627,662.845000
6826.248734,662.675000
6845.581097,662.695000
6865.083631,662.965000
6884.968030,663.600000
6905.263912,664.225000
6925.019692,664.695000
6944.656790,664.810000
6964.416062,664.675000
6992.431181,663.855000
7011.552793,663.215000
7029.504486,662.840000
7047.786307,662.530000
