423768.460000,4473937.300000,753.120000
423753.260000,4473938.550000,753.570000
423737.730000,4473939.810000,753.830000
423720.150000,4473942.060000,754.180000
423701.500000,4473944.920000,754.380000
423683.220000,4473948.450000,754.400000
423665.020000,4473953.020000,754.020000
423647.010000,4473958.680000,753.800000
423629.790000,4473965.060000,753.320000
423612.700000,4473972.490000,752.560000
423595.500000,4473980.140000,751.730000
423578.400000,4473987.840000,751.130000
423560.590000,4473996.190000,750.850000
423542.740000,4474004.350000,750.810000
423525.090000,4474012.790000,750.970000
423506.550000,4474021.550000,751.210000
423489.230000,4474029.630000,751.030000
423472.200000,4474037.530000,750.410000
423455.650000,4474045.080000,749.310000
423438.430000,4474052.980000,747.950000
423421.690000,4474060.700000,746.340000
423404.880000,4474068.150000,744.520000
423388.080000,4474075.760000,743.120000
423370.950000,4474083.120000,742.000000
423354.250000,4474090.390000,740.770000
423337.230000,4474097.230000,739.640000
423319.880000,4474103.740000,738.290000
423302.000000,4474110.380000,737.200000
423283.620000,4474117.030000,736.730000
423265.000000,4474123.700000,736.440000
423245.620000,4474130.900000,735.920000
423226.340000,4474138.240000,735.170000
423207.370000,4474145.550000,734.500000
423189.010000,4474152.060000,733.990000
423171.340000,4474158.070000,733.230000
423152.720000,4474164.040000,732.220000
423133.650000,4474169.900000,731.150000
423114.830000,4474175.210000,730.350000
423095.060000,4474180.610000,730.060000
423075.510000,4474186.410000,729.640000
423055.240000,4474191.910000,729.250000
423035.060000,4474197.640000,728.660000
423016.220000,4474204.920000,728.100000
422997.750000,4474212.840000,727.620000
422979.730000,4474221.390000,727.470000
422962.600000,4474230.170000,727.710000
422946.310000,4474239.440000,728.070000
422930.380000,4474249.320000,728.770000
422914.950000,4474260.230000,729.790000
422900.490000,4474272.200000,730.840000
422886.710000,4474285.530000,731.960000
422873.720000,4474300.100000,733.060000
422861.620000,4474315.280000,734.370000
422850.460000,4474331.240000,735.710000
422839.270000,4474348.230000,737.120000
422827.450000,4474365.480000,738.590000
422816.620000,4474382.210000,740.070000
422804.960000,4474398.480000,741.470000
422793.480000,4474414.260000,742.790000
422781.880000,4474428.990000,743.640000
422770.020000,4474443.760000,744.260000
422754.960000,4474455.540000,744.870000
422738.960000,4474467.160000,744.610000
422723.220000,4474478.410000,744.480000
422707.370000,4474489.290000,743.880000
422690.300000,4474495.380000,743.370000
422673.470000,4474500.560000,743.190000
422655.600000,4474505.260000,743.030000
422637.390000,4474509.550000,742.710000
422620.470000,4474513.260000,742.250000
422604.760000,4474516.910000,742.000000
422588.950000,4474520.810000,741.690000
422571.670000,4474524.620000,741.260000
422553.630000,4474528.500000,741.070000
422534.720000,4474532.040000,740.980000
422515.410000,4474535.560000,740.990000
422496.120000,4474538.900000,741.000000
422477.870000,4474542.220000,740.970000
422460.340000,4474545.290000,740.580000
422442.980000,4474547.710000,740.230000
422425.280000,4474550.170000,739.930000
422408.300000,4474548.820000,739.710000
422389.040000,4474545.980000,740.190000
422370.260000,4474541.910000,740.990000
422353.800000,4474537.520000,741.310000
422335.810000,4474531.990000,741.350000
422318.810000,4474526.120000,741.690000
422301.090000,4474519.680000,742.020000
422286.230000,4474509.020000,742.000000
422271.820000,4474497.170000,741.740000
422258.260000,4474484.070000,741.060000
422245.610000,4474470.310000,740.150000
422233.860000,4474455.700000,739.050000
422222.160000,4474441.200000,737.660000
422209.770000,4474425.690000,736.110000
422197.090000,4474410.500000,734.510000
422184.670000,4474395.540000,732.900000
422172.310000,4474380.630000,731.270000
422159.640000,4474366.230000,729.710000
422145.970000,4474351.560000,728.380000
422131.320000,4474338.710000,727.340000
422114.870000,4474328.070000,726.280000
422097.360000,4474318.150000,725.580000
422079.300000,4474308.650000,725.430000
422061.820000,4474300.440000,725.090000
422043.920000,4474292.270000,724.860000
422026.120000,4474284.810000,724.510000
422007.870000,4474276.860000,724.460000
421989.210000,4474268.590000,724.770000
421970.410000,4474259.330000,725.330000
421952.260000,4474248.830000,725.880000
421935.700000,4474238.520000,725.770000
421919.680000,4474226.990000,725.510000
421904.660000,4474215.330000,725.200000
421889.910000,4474202.910000,724.890000
421875.300000,4474190.050000,724.480000
421860.790000,4474176.590000,724.110000
