S,G
0.000000,-0.040880
12.964852,-0.040880
25.686319,-0.025154
39.046378,-0.026946
53.038984,-0.017867
67.361166,0.008379
81.840869,0.023481
96.340403,0.053795
111.433518,0.069568
126.963247,0.086286
142.934283,0.105190
159.465384,0.099812
176.304770,0.099766
192.078127,0.121090
208.083767,0.089344
224.350524,0.053483
240.721431,0.053143
257.484859,0.025055
274.684882,0.000581
292.980789,-0.011478
310.513025,-0.011978
330.058206,-0.011768
349.510573,-0.021591
369.366648,-0.023167
389.755275,-0.014224
409.889010,-0.011920
430.103374,-0.015336
450.242341,-0.016386
470.139642,-0.019098
490.074699,-0.029596
510.163714,-0.035840
529.411862,-0.033769
549.384956,-0.036048
570.372822,-0.034782
591.549320,-0.041556
612.701351,-0.045386
634.249446,-0.044087
656.535590,-0.042627
677.959502,-0.048544
698.939647,-0.061487
720.333695,-0.064504
742.715815,-0.054955
764.405541,-0.061780
786.872032,-0.049407
809.294888,-0.041476
831.613356,-0.040325
854.047849,-0.041008
875.758239,-0.052509
898.533357,-0.061910
921.569044,-0.054698
943.479704,-0.062527
963.712007,-0.054863
983.984905,-0.025650
1003.746287,-0.003036
1024.051655,0.009357
1043.969251,0.016066
1063.850159,0.015090
1083.821851,0.015021
1103.786903,0.012021
1124.471994,0.017887
1145.438637,0.023847
1165.809118,0.029454
1186.725210,0.026296
1207.311856,0.018459
1227.996585,0.025623
1248.312955,0.025103
1266.938145,0.034899
1285.715072,0.035150
1304.476226,0.044240
1323.085098,0.046215
1340.202916,0.064261
1357.969066,0.058538
1376.231443,0.052567
1395.133414,0.051317
1413.463828,0.057827
1432.103402,0.050967
1450.360395,0.032864
1468.753753,0.044581
1487.426653,0.038023
1506.476193,0.024673
1524.906256,-0.000543
1544.054219,-0.010445
1563.964644,-0.001507
1582.204646,0.006579
1600.701568,0.012975
1619.047336,0.037066
1637.514658,0.038446
1655.775025,0.034501
1675.556198,0.007077
1696.435012,-0.015327
1715.844971,0.007728
1735.934334,0.007467
1757.179373,0.000471
1779.648074,0.008901
1801.258241,-0.006016
1823.470309,-0.026112
1846.285261,-0.032873
1868.852203,-0.021713
1891.302718,-0.016926
1913.446216,-0.021677
1935.573450,-0.024404
1957.225907,-0.035562
1978.687000,-0.049858
2000.731702,-0.046270
2023.693037,-0.034406
2047.355569,-0.028315
2071.048979,-0.029544
2094.810347,-0.028197
2119.048690,-0.024342
2142.650091,-0.020338
2165.490198,-0.017075
2188.458437,-0.012626
2211.614492,-0.004319
2236.053739,-0.003683
2260.916937,-0.005229
2285.053780,-0.013672
2308.477599,-0.017930
2331.756882,-0.025774
2355.285131,-0.024226
2378.336563,-0.030801
2401.503906,-0.035826
2424.928255,-0.042264
2448.821739,-0.041852
2472.943930,-0.041041
2496.765695,-0.041139
2520.184978,-0.035868
2543.698591,-0.030621
2567.371973,-0.027879
2590.567285,-0.023712
2613.707570,-0.019879
2637.181183,-0.020022
2660.525298,-0.020134
2684.121670,-0.018647
2707.724155,-0.021608
2731.648453,-0.020481
2756.185920,-0.021600
2780.160477,-0.025444
2803.694718,-0.048015
2826.886409,-0.046568
2849.756356,-0.043288
2872.712771,-0.034849
2895.419709,-0.018497
2918.160562,-0.017150
2940.732159,-0.009747
2963.590245,-0.011375
2986.277554,-0.009697
3008.974869,-0.016301
3031.895657,-0.008726
3054.223516,0.007166
3076.763704,-0.007542
3099.339366,-0.015503
3122.371268,-0.025182
3145.185012,-0.019725
3167.992863,-0.014469
3191.409398,-0.015374
3214.781572,-0.021821
3238.055130,-0.021484
3261.277431,-0.021962
3284.421126,-0.018147
3306.807651,-0.017421
3329.301406,-0.020006
3351.544124,-0.024278
3373.795420,-0.024268
3395.873067,-0.024912
3418.663076,-0.031154
3442.106506,-0.031992
3465.604540,-0.033194
3489.356967,-0.030313
3512.953206,-0.030937
3536.382634,-0.027743
3559.735281,-0.024408
3582.678907,-0.022664
3605.559320,-0.020979
3628.559516,-0.025217
3651.618848,-0.022551
3674.431847,-0.019287
3697.338546,-0.020518
3720.387937,-0.018656
3743.376554,-0.016965
3766.212464,-0.017954
3788.820449,-0.018135
3811.112665,-0.022878
3832.983856,-0.024233
3853.628306,-0.024704
3873.412727,-0.029821
3893.175854,-0.001518
3914.103004,-0.023892
3935.826763,-0.034985
3957.816372,-0.042293
3980.078638,-0.064234
4002.404448,-0.076593
4025.194632,-0.077226
4047.714439,-0.064388
4071.099009,-0.062434
4095.343293,-0.075894
4119.337177,-0.074602
4143.273403,-0.065173
4166.944356,-0.052385
4190.057012,-0.047160
4213.893258,-0.040275
4238.040136,-0.044726
4261.686958,-0.052438
4284.839362,-0.057445
4308.558219,-0.052701
4332.835328,-0.053960
4356.962252,-0.054711
4381.297151,-0.059174
4405.848316,-0.056616
4429.648873,-0.046638
4453.384862,-0.045501
4477.882413,-0.052658
4502.341083,-0.041703
4526.488960,-0.035614
4551.583235,-0.059376
4575.806135,-0.073071
4600.257746,-0.072797
4624.964136,-0.078522
4649.060713,-0.080509
4672.891285,-0.075533
4696.802883,-0.062313
4720.719214,-0.051429
4744.352303,-0.045699
4769.153049,-0.048386
4793.569675,-0.046280
4817.541475,-0.037544
4839.596882,-0.025391
4862.217059,-0.001768
4884.503329,0.016602
4906.945791,0.014704
4928.485811,0.021820
4949.675727,0.007079
4973.900094,0.029722
5000.124101,0.009152
5023.296882,0.015535
5045.521699,0.024747
5066.107755,0.014087
5085.458448,0.047544
5104.219858,0.033580
5123.279042,0.043024
5143.288704,0.035983
5164.971679,-0.005534
5185.578613,-0.000971
5205.401037,0.006054
5225.402859,0.008499
5245.773195,0.011782
5266.395998,0.007274
5287.015644,0.026674
5306.966647,0.070172
5327.407591,0.065065
5347.803191,0.063249
5367.902942,0.045274
5387.392119,0.063112
