X,Y,Z
477689.801,4434847.849,588.978
477688.857,4434847.823,588.971
477687.926,4434847.791,588.971
477686.987,4434847.764,588.974
477686.04,4434847.735,588.979
477685.094,4434847.696,588.989
477684.151,4434847.665,588.995
477683.201,4434847.632,588.989
477682.247,4434847.592,588.991
477681.299,4434847.548,588.994
477680.352,4434847.516,588.99
477679.404,4434847.48,588.994
477678.442,4434847.443,589.001
477677.477,4434847.412,588.999
477676.517,4434847.381,588.995
477675.561,4434847.344,588.984
477674.608,4434847.313,588.983
477673.644,4434847.276,588.989
477672.673,4434847.239,588.988
477671.703,4434847.2,588.986
477670.735,4434847.167,588.988
477669.771,4434847.131,588.984
477668.804,4434847.096,588.987
477667.834,4434847.06,588.989
477666.861,4434847.02,588.988
477665.891,4434846.977,588.986
477664.919,4434846.945,588.981
477663.951,4434846.908,588.984
477662.983,4434846.869,588.987
477662.016,4434846.828,588.992
477661.043,4434846.789,588.99
477660.062,4434846.744,588.997
477659.094,4434846.709,588.996
477658.132,4434846.675,588.989
477657.175,4434846.629,588.984
477656.213,4434846.595,588.996
477655.246,4434846.558,589.005
477654.275,4434846.516,589.009
477653.309,4434846.485,589.007
477652.339,4434846.451,589.005
477651.374,4434846.408,589.006
477650.414,4434846.369,589.008
477649.452,4434846.329,589.008
477648.481,4434846.274,589.007
477647.508,4434846.237,589.013
477646.537,4434846.195,589.016
477645.568,4434846.157,589.01
477644.596,4434846.127,589.008
477643.625,4434846.096,589.006
477642.656,4434846.06,588.997
477641.684,4434846.024,588.996
477640.704,4434845.989,588.989
477639.724,4434845.963,588.975
477638.746,4434845.932,588.967
477637.78,4434845.92,588.968
477636.807,4434845.907,588.964
477635.833,4434845.874,588.966
477634.858,4434845.837,588.981
477633.892,4434845.808,588.983
477632.912,4434845.775,588.992
477631.932,4434845.731,589.001
477630.953,4434845.696,589.006
477629.97,4434845.673,589.004
477628.992,4434845.642,588.999
477628.028,4434845.606,588.992
477627.058,4434845.568,588.991
477626.077,4434845.533,588.983
477625.092,4434845.489,588.987
477624.13,4434845.446,588.985
477623.162,4434845.408,588.986
477622.178,4434845.372,588.985
477621.191,4434845.336,588.992
477620.207,4434845.304,588.984
477619.228,4434845.258,588.975
477618.257,4434845.22,588.973
477617.282,4434845.191,588.977
477616.306,4434845.146,588.983
477615.33,4434845.104,588.991
477614.353,4434845.075,588.995
477613.377,4434845.041,588.992
477612.392,4434845.008,588.987
477611.419,4434844.974,588.99
477610.454,4434844.941,588.991
477609.489,4434844.907,588.993
477608.511,4434844.87,589.001
477607.529,4434844.85,589.005
477606.554,4434844.82,588.999
477605.578,4434844.789,588.997
477604.607,4434844.759,588.985
477603.639,4434844.726,588.977
477602.675,4434844.685,588.98
477601.705,4434844.65,588.985
477600.739,4434844.619,588.987
477599.765,4434844.584,588.985
477598.79,4434844.556,588.981
477597.817,4434844.529,588.978
477596.855,4434844.494,588.979
477595.899,4434844.456,588.986
477594.939,4434844.421,588.98
477593.968,4434844.378,588.986
477592.993,4434844.341,588.995
477592.031,4434844.301,588.981
477591.068,4434844.267,588.978
477590.108,4434844.244,588.984
477589.151,4434844.202,588.981
477588.197,4434844.164,588.983
477587.232,4434844.136,588.989
477586.266,4434844.096,588.989
477585.304,4434844.056,588.986
477584.345,4434844.02,588.978
477583.388,4434843.988,588.98
477582.431,4434843.958,588.98
477581.477,4434843.936,588.992
477580.525,4434843.905,588.996
477579.563,4434843.873,588.995
477578.602,4434843.846,589
477577.644,4434843.815,588.997
477576.687,4434843.787,588.99
477575.735,4434843.756,588.984
477574.778,4434843.728,588.98
477573.827,4434843.705,588.972
477572.877,4434843.676,588.969
477571.924,4434843.645,588.969
477570.967,4434843.616,588.966
477570.015,4434843.581,588.969
477569.065,4434843.554,588.968
477568.115,4434843.53,588.965
477567.155,4434843.502,588.96
477566.206,4434843.472,588.966
477565.261,4434843.447,588.965
477564.321,4434843.418,588.961
477563.374,4434843.387,588.976
477562.423,4434843.354,588.98
477561.469,4434843.323,588.978
477560.522,4434843.286,588.98
477559.577,4434843.254,588.975
477558.624,4434843.238,588.966
477557.668,4434843.205,588.962
477556.734,4434843.159,588.965
477555.802,4434843.126,588.966
477554.863,4434843.089,588.975
477553.911,4434843.042,588.976
477552.961,4434842.998,588.982
477552.021,4434842.955,588.979
477551.082,4434842.919,588.978
477550.138,4434842.879,588.973
477549.191,4434842.823,588.977
477548.249,4434842.776,588.973
477547.309,4434842.729,588.962
477546.37,4434842.678,588.95
477545.426,4434842.627,588.957
477544.486,4434842.575,588.947
477543.539,4434842.53,588.94
477542.591,4434842.476,588.93
477541.645,4434842.424,588.917
477540.701,4434842.366,588.917
477539.755,4434842.316,588.906
477538.81,4434842.263,588.898
477537.862,4434842.207,588.891
477536.92,4434842.145,588.881
477535.974,4434842.084,588.874
477535.024,4434842.023,588.864
477534.077,4434841.974,588.864
477533.136,4434841.921,588.861
477532.195,4434841.857,588.864
477531.245,4434841.806,588.87
477530.294,4434841.753,588.873
477529.349,4434841.689,588.874
477528.401,4434841.632,588.867
477527.453,4434841.58,588.87
477526.509,4434841.526,588.868
477525.561,4434841.479,588.863
477524.615,4434841.417,588.857
477523.67,4434841.358,588.858
477522.729,4434841.304,588.865
477521.788,4434841.247,588.873
477520.834,4434841.187,588.88
477519.884,4434841.126,588.879
477518.935,4434841.072,588.885
477517.99,4434841.016,588.892
477517.045,4434840.961,588.894
477516.1,4434840.906,588.911
477515.151,4434840.855,588.92
477514.2,4434840.796,588.926
477513.247,4434840.744,588.93
477512.305,4434840.693,588.932
477511.355,4434840.64,588.947
477510.407,4434840.59,588.949
477509.46,4434840.535,588.959
477508.51,4434840.495,588.968
477507.561,4434840.45,588.98
477506.616,4434840.409,588.995
477505.667,4434840.368,589.006
477504.711,4434840.332,589.011
477503.761,4434840.295,589.024
477502.81,4434840.251,589.025
477501.858,4434840.211,589.026
477500.912,4434840.177,589.029
477499.968,4434840.147,589.034
477499.023,4434840.119,589.038
477498.077,4434840.096,589.043
477497.134,4434840.077,589.06
477496.193,4434840.057,589.073
477495.253,4434840.029,589.082
477494.306,4434840.001,589.091
477493.355,4434839.978,589.097
477492.415,4434839.96,589.102
477491.489,4434839.936,589.108
477490.566,4434839.915,589.125
477489.639,4434839.898,589.145
477488.708,4434839.878,589.163
477487.782,4434839.854,589.181
477486.86,4434839.832,589.196
477485.942,4434839.804,589.206
477485.018,4434839.791,589.221
477484.101,4434839.771,589.226
477483.199,4434839.751,589.235
477482.3,4434839.732,589.248
477481.393,4434839.722,589.257
477480.497,4434839.708,589.276
477479.596,4434839.696,589.278
477478.707,4434839.691,589.287
477477.811,4434839.687,589.299
477476.916,4434839.683,589.311
477476.023,4434839.685,589.333
477475.128,4434839.693,589.341
477474.239,4434839.705,589.365
477473.349,4434839.721,589.382
477472.458,4434839.743,589.4
477471.571,4434839.779,589.429
477470.681,4434839.802,589.446
477469.785,4434839.851,589.471
477468.891,4434839.911,589.498
477467.997,4434839.968,589.51
477467.118,4434840.042,589.54
477466.235,4434840.126,589.56
477465.353,4434840.21,589.581
477464.465,4434840.312,589.614
477463.578,4434840.421,589.632
477462.698,4434840.543,589.653
477461.821,4434840.683,589.662
477460.949,4434840.829,589.692
477460.075,4434840.98,589.722
477459.206,4434841.147,589.753
477458.34,4434841.322,589.788
477457.472,4434841.505,589.819
477456.614,4434841.698,589.854
477455.752,4434841.91,589.88
477454.895,4434842.133,589.907
477454.034,4434842.38,589.926
477453.187,4434842.641,589.957
477452.362,4434842.898,589.991
477451.538,4434843.161,590.009
477450.709,4434843.462,590.048
477449.874,4434843.771,590.089
477449.039,4434844.072,590.095
477448.24,4434844.41,590.143
477447.444,4434844.745,590.154
477446.674,4434845.111,590.219
477445.871,4434845.475,590.222
477445.087,4434845.857,590.264
477444.316,4434846.266,590.318
477443.555,4434846.684,590.356
477442.806,4434847.11,590.393
477442.071,4434847.541,590.446
477441.33,4434847.981,590.48
477440.601,4434848.451,590.532
477439.873,4434848.927,590.572
477439.143,4434849.401,590.587
477438.446,4434849.915,590.644
477437.743,4434850.429,590.678
477437.063,4434850.962,590.711
477436.373,4434851.489,590.722
477435.696,4434852.043,590.75
477435.035,4434852.614,590.777
477434.38,4434853.201,590.794
477433.741,4434853.791,590.852
477433.111,4434854.409,590.863
477432.468,4434855.036,590.887
477431.834,4434855.648,590.909
477431.211,4434856.265,590.931
477430.598,4434856.883,590.958
477429.969,4434857.502,590.979
477429.321,4434858.118,590.998
477428.679,4434858.743,591.029
477428.05,4434859.381,591.076
477427.415,4434860.005,591.104
477426.785,4434860.635,591.141
477426.16,4434861.281,591.166
477425.537,4434861.937,591.191
477424.905,4434862.587,591.202
477424.295,4434863.248,591.249
477423.692,4434863.905,591.268
477423.082,4434864.566,591.3
477422.459,4434865.217,591.334
477421.839,4434865.878,591.366
477421.22,4434866.528,591.401
477420.601,4434867.176,591.431
477419.987,4434867.843,591.463
477419.372,4434868.505,591.504
477418.754,4434869.173,591.533
477418.146,4434869.83,591.569
477417.54,4434870.501,591.596
477416.932,4434871.159,591.626
477416.314,4434871.827,591.651
477415.705,4434872.498,591.677
477415.098,4434873.158,591.703
477414.487,4434873.817,591.728
477413.88,4434874.487,591.757
477413.269,4434875.157,591.782
477412.66,4434875.818,591.814
477412.057,4434876.483,591.843
477411.446,4434877.151,591.876
477410.838,4434877.822,591.908
477410.237,4434878.496,591.931
477409.628,4434879.159,591.956
477409.026,4434879.824,591.983
477408.435,4434880.498,592.014
477407.834,4434881.169,592.044
477407.229,4434881.837,592.083
477406.628,4434882.513,592.109
477406.032,4434883.187,592.123
477405.434,4434883.847,592.159
477404.84,4434884.519,592.182
477404.25,4434885.188,592.21
477403.653,4434885.86,592.246
477403.062,4434886.532,592.279
477402.468,4434887.207,592.301
477401.877,4434887.876,592.337
477401.285,4434888.53,592.362
477400.695,4434889.197,592.392
477400.103,4434889.864,592.427
477399.501,4434890.521,592.455
477398.912,4434891.175,592.492
477398.32,4434891.834,592.526
477397.723,4434892.487,592.563
477397.128,4434893.136,592.601
477396.539,4434893.787,592.639
477395.944,4434894.448,592.666
477395.353,4434895.103,592.687
477394.763,4434895.752,592.717
477394.175,4434896.398,592.744
477393.589,4434897.045,592.773
477393,4434897.678,592.806
477392.408,4434898.316,592.828
477391.798,4434898.939,592.861
477391.2,4434899.575,592.892
477390.598,4434900.197,592.934
477389.994,4434900.823,592.96
477389.396,4434901.448,592.985
477388.794,4434902.052,593.029
477388.19,4434902.653,593.066
477387.581,4434903.259,593.094
477386.96,4434903.848,593.123
477386.333,4434904.444,593.15
477385.709,4434905.036,593.171
477385.096,4434905.625,593.202
477384.487,4434906.216,593.219
477383.867,4434906.788,593.255
477383.251,4434907.37,593.287
477382.631,4434907.933,593.332
477382.004,4434908.498,593.365
477381.373,4434909.058,593.393
477380.732,4434909.603,593.434
477380.095,4434910.155,593.479
477379.457,4434910.694,593.506
477378.817,4434911.227,593.54
477378.172,4434911.762,593.58
477377.523,4434912.288,593.619
477376.871,4434912.81,593.656
477376.221,4434913.323,593.693
477375.566,4434913.836,593.721
477374.905,4434914.34,593.752
477374.239,4434914.842,593.786
477373.57,4434915.334,593.816
477372.895,4434915.829,593.848
477372.225,4434916.313,593.88
477371.553,4434916.804,593.904
477370.874,4434917.294,593.916
477370.19,4434917.774,593.937
477369.509,4434918.253,593.972
477368.822,4434918.719,593.996
477368.131,4434919.171,594.018
477367.432,4434919.622,594.036
477366.729,4434920.073,594.057
477366.013,4434920.515,594.081
477365.293,4434920.947,594.11
477364.573,4434921.379,594.135
477363.849,4434921.795,594.146
477363.112,4434922.215,594.167
477362.374,4434922.63,594.197
477361.631,4434923.035,594.223
477360.892,4434923.434,594.242
477360.132,4434923.836,594.274
477359.368,4434924.231,594.308
477358.596,4434924.62,594.337
477357.824,4434925.005,594.367
477357.046,4434925.381,594.396
477356.259,4434925.761,594.433
477355.471,4434926.134,594.456
477354.673,4434926.494,594.486
477353.865,4434926.853,594.524
477353.062,4434927.214,594.546
477352.245,4434927.561,594.582
477351.426,4434927.903,594.605
477350.602,4434928.249,594.643
477349.772,4434928.586,594.674
477348.937,4434928.921,594.707
477348.097,4434929.248,594.735
477347.252,4434929.571,594.769
477346.396,4434929.894,594.794
477345.534,4434930.208,594.823
477344.666,4434930.518,594.853
477343.796,4434930.825,594.878
477342.924,4434931.124,594.904
477342.048,4434931.423,594.932
477341.167,4434931.714,594.958
477340.276,4434932.002,594.987
477339.375,4434932.281,595.014
477338.477,4434932.558,595.036
477337.579,4434932.835,595.055
477336.68,4434933.107,595.082
477335.775,4434933.375,595.102
477334.866,4434933.641,595.145
477333.96,4434933.906,595.173
477333.056,4434934.17,595.198
477332.14,4434934.422,595.23
477331.22,4434934.685,595.267
477330.298,4434934.944,595.308
477329.38,4434935.202,595.337
477328.461,4434935.461,595.373
477327.539,4434935.716,595.412
477326.61,4434935.981,595.436
477325.684,4434936.234,595.478
477324.764,4434936.491,595.493
477323.84,4434936.747,595.529
477322.91,4434937.006,595.559
477321.981,4434937.259,595.593
477321.046,4434937.51,595.627
477320.112,4434937.755,595.659
477319.187,4434938,595.687
477318.26,4434938.232,595.72
477317.326,4434938.474,595.753
477316.381,4434938.713,595.789
477315.44,4434938.949,595.82
477314.506,4434939.181,595.851
477313.575,4434939.418,595.879
477312.648,4434939.653,595.902
477311.718,4434939.884,595.939
477310.788,4434940.111,595.972
477309.851,4434940.34,596.008
477308.92,4434940.573,596.037
477307.992,4434940.807,596.071
477307.068,4434941.042,596.101
477306.135,4434941.28,596.13
477305.203,4434941.513,596.163
477304.275,4434941.741,596.188
477303.354,4434941.966,596.211
477302.433,4434942.186,596.239
477301.508,4434942.41,596.274
477300.582,4434942.631,596.312
477299.654,4434942.862,596.346
477298.733,4434943.085,596.386
477297.814,4434943.306,596.423
477296.896,4434943.525,596.458
477295.972,4434943.738,596.494
477295.053,4434943.96,596.532
477294.129,4434944.176,596.566
477293.208,4434944.393,596.6
477292.285,4434944.617,596.634
477291.369,4434944.836,596.661
477290.457,4434945.057,596.693
477289.544,4434945.28,596.73
477288.629,4434945.502,596.766
477287.709,4434945.727,596.791
477286.794,4434945.95,596.816
477285.878,4434946.168,596.851
477284.962,4434946.391,596.881
477284.047,4434946.611,596.902
477283.127,4434946.828,596.935
477282.215,4434947.041,596.957
477281.307,4434947.256,596.981
477280.399,4434947.469,597.014
477279.482,4434947.682,597.048
477278.564,4434947.888,597.078
477277.642,4434948.1,597.105
477276.729,4434948.313,597.132
477275.826,4434948.522,597.162
477274.919,4434948.739,597.192
477274.009,4434948.954,597.234
477273.103,4434949.164,597.274
477272.198,4434949.379,597.312
477271.296,4434949.597,597.353
477270.382,4434949.81,597.398
477269.472,4434950.025,597.435
477268.566,4434950.243,597.467
477267.665,4434950.462,597.501
477266.763,4434950.678,597.529
477265.864,4434950.899,597.564
477264.962,4434951.117,597.604
477264.062,4434951.335,597.638
477263.165,4434951.553,597.666
477262.262,4434951.774,597.699
477261.359,4434951.991,597.724
477260.456,4434952.208,597.752
477259.564,4434952.427,597.784
477258.669,4434952.636,597.812
477257.766,4434952.848,597.841
477256.863,4434953.067,597.876
477255.961,4434953.284,597.894
477255.064,4434953.497,597.921
477254.159,4434953.709,597.947
477253.257,4434953.935,597.974
477252.356,4434954.15,597.998
477251.462,4434954.36,598.031
477250.568,4434954.58,598.057
477249.67,4434954.791,598.094
477248.767,4434955.007,598.123
477247.861,4434955.224,598.162
477246.957,4434955.435,598.191
477246.053,4434955.651,598.219
477245.155,4434955.874,598.249
477244.262,4434956.094,598.281
477243.37,4434956.308,598.309
477242.469,4434956.527,598.35
477241.572,4434956.74,598.385
477240.674,4434956.948,598.421
477239.783,4434957.157,598.459
477238.884,4434957.363,598.497
477237.98,4434957.569,598.538
477237.077,4434957.777,598.577
477236.181,4434957.986,598.609
477235.286,4434958.195,598.637
477234.391,4434958.399,598.668
477233.498,4434958.611,598.705
477232.604,4434958.82,598.737
477231.703,4434959.029,598.767
477230.809,4434959.242,598.792
477229.917,4434959.453,598.825
477229.026,4434959.661,598.864
477228.133,4434959.867,598.898
477227.239,4434960.078,598.936
477226.342,4434960.292,598.965
477225.447,4434960.502,598.999
477224.55,4434960.709,599.029
477223.657,4434960.929,599.064
477222.763,4434961.147,599.099
477221.868,4434961.359,599.127
477220.974,4434961.57,599.164
477220.078,4434961.785,599.191
477219.186,4434962.001,599.227
477218.289,4434962.207,599.253
477217.392,4434962.418,599.289
477216.495,4434962.637,599.318
477215.598,4434962.851,599.349
477214.702,4434963.062,599.379
477213.805,4434963.281,599.41
477212.902,4434963.494,599.443
477212.004,4434963.71,599.472
477211.106,4434963.926,599.498
477210.206,4434964.137,599.521
477209.305,4434964.357,599.555
477208.405,4434964.566,599.577
477207.505,4434964.782,599.609
477206.602,4434965,599.635
477205.696,4434965.207,599.664
477204.795,4434965.423,599.689
477203.888,4434965.634,599.723
477202.984,4434965.848,599.754
477202.081,4434966.061,599.784
477201.172,4434966.278,599.812
477200.265,4434966.494,599.842
477199.356,4434966.709,599.867
477198.455,4434966.917,599.898
477197.552,4434967.126,599.922
477196.637,4434967.338,599.96
477195.725,4434967.547,599.989
477194.814,4434967.751,600.021
477193.905,4434967.961,600.043
477192.999,4434968.169,600.082
477192.091,4434968.382,600.116
477191.179,4434968.59,600.149
477190.261,4434968.805,600.181
477189.348,4434969.024,600.21
477188.438,4434969.239,600.238
477187.534,4434969.457,600.271
477186.625,4434969.677,600.288
477185.713,4434969.901,600.323
477184.805,4434970.132,600.352
477183.9,4434970.36,600.382
477182.996,4434970.593,600.409
477182.088,4434970.834,600.442
477181.178,4434971.074,600.471
477180.271,4434971.316,600.503
477179.37,4434971.56,600.528
477178.465,4434971.808,600.554
477177.557,4434972.063,600.579
477176.653,4434972.316,600.607
477175.756,4434972.57,600.637
477174.864,4434972.834,600.666
477173.963,4434973.105,600.696
477173.065,4434973.383,600.724
477172.166,4434973.669,600.764
477171.275,4434973.959,600.795
477170.385,4434974.251,600.822
477169.498,4434974.556,600.85
477168.605,4434974.866,600.882
477167.72,4434975.184,600.912
477166.844,4434975.507,600.935
477165.972,4434975.842,600.969
477165.099,4434976.184,601.002
477164.218,4434976.535,601.034
477163.345,4434976.894,601.06
477162.48,4434977.257,601.089
477161.623,4434977.635,601.112
477160.766,4434978.008,601.142
477159.911,4434978.404,601.182
477159.059,4434978.803,601.223
477158.214,4434979.211,601.251
477157.371,4434979.621,601.28
477156.536,4434980.041,601.309
477155.7,4434980.463,601.335
477154.868,4434980.896,601.375
477154.044,4434981.34,601.408
477153.225,4434981.786,601.444
477152.41,4434982.248,601.481
477151.598,4434982.723,601.516
477150.784,4434983.204,601.549
477149.98,4434983.699,601.576
477149.194,4434984.192,601.608
477148.413,4434984.677,601.631
477147.63,4434985.176,601.664
477146.847,4434985.693,601.707
477146.059,4434986.211,601.747
477145.275,4434986.721,601.775
477144.505,4434987.243,601.808
477143.741,4434987.775,601.841
477142.975,4434988.309,601.882
477142.218,4434988.854,601.91
477141.465,4434989.408,601.931
477140.717,4434989.976,601.961
477139.975,4434990.557,601.99
477139.246,4434991.125,602.02
477138.523,4434991.69,602.051
477137.796,4434992.262,602.082
477137.062,4434992.851,602.126
477136.331,4434993.44,602.16
477135.608,4434994.026,602.189
477134.889,4434994.605,602.218
477134.172,4434995.189,602.247
477133.457,4434995.773,602.286
477132.743,4434996.354,602.327
477132.027,4434996.941,602.36
477131.316,4434997.537,602.392
477130.604,4434998.135,602.42
477129.894,4434998.728,602.445
477129.196,4434999.33,602.47
477128.499,4434999.919,602.504
477127.805,4435000.51,602.533
477127.11,4435001.108,602.567
477126.414,4435001.708,602.601
477125.72,4435002.304,602.632
477125.024,4435002.896,602.663
477124.337,4435003.496,602.687
477123.648,4435004.097,602.714
477122.959,4435004.69,602.745
477122.279,4435005.286,602.778
477121.598,4435005.88,602.804
477120.921,4435006.48,602.844
477120.244,4435007.08,602.873
477119.57,4435007.679,602.906
477118.893,4435008.28,602.938
477118.219,4435008.873,602.976
477117.544,4435009.461,603.005
477116.874,4435010.053,603.037
477116.2,4435010.65,603.069
477115.53,4435011.242,603.107
477114.86,4435011.833,603.145
477114.2,4435012.428,603.174
477113.533,4435013.021,603.209
477112.867,4435013.616,603.248
477112.205,4435014.209,603.282
477111.54,4435014.795,603.315
477110.883,4435015.383,603.342
477110.22,4435015.967,603.382
477109.563,4435016.557,603.411
477108.9,4435017.147,603.441
477108.234,4435017.731,603.475
477107.575,4435018.32,603.496
477106.918,4435018.903,603.519
477106.262,4435019.483,603.539
477105.608,4435020.073,603.565
477104.951,4435020.649,603.592
477104.289,4435021.232,603.613
477103.636,4435021.81,603.638
477102.982,4435022.395,603.66
477102.328,4435022.979,603.684
477101.671,4435023.559,603.712
477101.019,4435024.132,603.738
477100.367,4435024.708,603.76
477099.713,4435025.279,603.79
477099.052,4435025.85,603.812
477098.393,4435026.423,603.841
477097.74,4435026.989,603.865
477097.087,4435027.553,603.894
477096.434,4435028.115,603.922
477095.776,4435028.68,603.954
477095.115,4435029.241,603.986
477094.459,4435029.808,604.016
477093.803,4435030.365,604.041
477093.156,4435030.921,604.065
477092.508,4435031.481,604.097
477091.859,4435032.041,604.132
477091.212,4435032.596,604.166
477090.568,4435033.157,604.196
477089.917,4435033.72,604.23
477089.261,4435034.275,604.26
477088.614,4435034.832,604.285
477087.98,4435035.389,604.307
477087.34,4435035.936,604.335
477086.698,4435036.48,604.364
477086.052,4435037.032,604.401
477085.414,4435037.583,604.429
477084.769,4435038.123,604.461
477084.129,4435038.666,604.488
477083.492,4435039.224,604.518
477082.856,4435039.776,604.546
477082.226,4435040.326,604.569
477081.598,4435040.872,604.604
477080.967,4435041.423,604.633
477080.34,4435041.973,604.669
477079.71,4435042.528,604.698
477079.078,4435043.081,604.729
477078.456,4435043.624,604.758
477077.834,4435044.171,604.783
477077.217,4435044.716,604.815
477076.591,4435045.265,604.85
477075.961,4435045.811,604.886
477075.333,4435046.355,604.921
477074.708,4435046.899,604.948
477074.089,4435047.45,604.977
477073.463,4435048.002,605.008
477072.836,4435048.547,605.036
477072.207,4435049.093,605.068
477071.584,4435049.641,605.098
477070.96,4435050.195,605.118
477070.332,4435050.745,605.148
477069.706,4435051.294,605.179
477069.076,4435051.837,605.207
477068.443,4435052.391,605.241
477067.813,4435052.952,605.268
477067.179,4435053.504,605.3
477066.547,4435054.053,605.334
477065.917,4435054.608,605.355
477065.283,4435055.169,605.386
477064.644,4435055.731,605.419
477064.014,4435056.287,605.443
477063.38,4435056.841,605.474
477062.749,4435057.41,605.5
477062.114,4435057.976,605.53
477061.475,4435058.532,605.568
477060.842,4435059.09,605.601
477060.207,4435059.648,605.632
477059.566,4435060.201,605.655
477058.925,4435060.751,605.693
477058.288,4435061.301,605.726
477057.652,4435061.849,605.758
477057.017,4435062.403,605.797
477056.376,4435062.961,605.83
477055.738,4435063.513,605.857
477055.104,4435064.066,605.886
477054.466,4435064.612,605.911
477053.828,4435065.16,605.936
477053.193,4435065.707,605.971
477052.558,4435066.249,606
477051.924,4435066.795,606.033
477051.287,4435067.344,606.053
477050.647,4435067.889,606.087
477050.008,4435068.433,606.122
477049.376,4435068.972,606.141
477048.737,4435069.515,606.166
477048.1,4435070.057,606.196
477047.461,4435070.602,606.223
477046.822,4435071.141,606.247
477046.189,4435071.684,606.271
477045.55,4435072.227,606.302
477044.914,4435072.77,606.326
477044.279,4435073.308,606.356
477043.642,4435073.849,606.378
477043.008,4435074.388,606.407
477042.374,4435074.931,606.437
477041.737,4435075.48,606.458
477041.099,4435076.03,606.486
477040.464,4435076.576,606.507
477039.825,4435077.126,606.536
477039.19,4435077.675,606.565
477038.551,4435078.223,606.589
477037.913,4435078.774,606.624
477037.283,4435079.32,606.65
477036.644,4435079.866,606.685
477036.005,4435080.413,606.713
477035.355,4435080.967,606.75
477034.706,4435081.523,606.78
477034.065,4435082.076,606.812
477033.429,4435082.633,606.837
477032.787,4435083.193,606.855
477032.149,4435083.747,606.884
477031.522,4435084.308,606.922
477030.884,4435084.859,606.951
477030.24,4435085.411,606.983
477029.594,4435085.965,607.016
477028.949,4435086.512,607.054
477028.306,4435087.064,607.078
477027.659,4435087.629,607.104
477027.014,4435088.201,607.116
477026.374,4435088.767,607.139
477025.745,4435089.324,607.164
477025.128,4435089.886,607.183
477024.493,4435090.442,607.217
477023.854,4435091.008,607.253
477023.211,4435091.576,607.274
477022.562,4435092.16,607.302
477021.925,4435092.744,607.32
477021.294,4435093.31,607.332
477020.672,4435093.877,607.35
477020.038,4435094.453,607.376
477019.396,4435095.025,607.41
477018.748,4435095.6,607.436
477018.101,4435096.171,607.462
477017.455,4435096.745,607.49
477016.811,4435097.325,607.513
477016.167,4435097.911,607.539
477015.516,4435098.49,607.568
477014.868,4435099.063,607.594
477014.225,4435099.639,607.622
477013.577,4435100.223,607.652
477012.918,4435100.8,607.684
477012.264,4435101.38,607.711
477011.612,4435101.958,607.739
477010.952,4435102.536,607.77
477010.286,4435103.111,607.8
477009.622,4435103.682,607.829
477008.948,4435104.252,607.858
477008.275,4435104.816,607.887
477007.602,4435105.377,607.91
477006.931,4435105.946,607.943
477006.263,4435106.524,607.98
477005.596,4435107.099,608.013
477004.919,4435107.668,608.051
477004.248,4435108.238,608.09
477003.577,4435108.815,608.115
477002.902,4435109.393,608.148
477002.216,4435109.96,608.184
477001.536,4435110.53,608.216
477000.859,4435111.11,608.251
477000.182,4435111.684,608.277
476999.503,4435112.264,608.309
476998.823,4435112.849,608.337
476998.144,4435113.437,608.363
476997.462,4435114.014,608.394
476996.794,4435114.602,608.424
476996.129,4435115.203,608.457
476995.444,4435115.801,608.492
476994.766,4435116.399,608.531
476994.097,4435116.997,608.563
476993.423,4435117.584,608.59
476992.739,4435118.172,608.624
476992.05,4435118.76,608.664
476991.362,4435119.348,608.697
476990.679,4435119.937,608.73
476989.999,4435120.518,608.764
476989.312,4435121.098,608.802
476988.624,4435121.682,608.847
476987.931,4435122.277,608.884
476987.228,4435122.871,608.914
476986.524,4435123.458,608.937
476985.83,4435124.055,608.956
476985.142,4435124.661,608.968
476984.446,4435125.258,608.988
476983.765,4435125.848,609.005
476983.087,4435126.431,609.032
476982.404,4435127.025,609.072
476981.713,4435127.622,609.117
476981.016,4435128.219,609.159
476980.324,4435128.815,609.196
476979.63,4435129.407,609.225
476978.929,4435130.009,609.265
476978.234,4435130.603,609.305
476977.532,4435131.193,609.337
476976.833,4435131.778,609.374
476976.143,4435132.371,609.405
476975.454,4435132.972,609.442
476974.758,4435133.563,609.489
476974.061,4435134.161,609.527
476973.37,4435134.772,609.558
476972.672,4435135.375,609.593
476971.978,4435135.977,609.62
476971.29,4435136.575,609.639
476970.602,4435137.185,609.676
476969.913,4435137.795,609.705
476969.223,4435138.399,609.739
476968.538,4435139,609.782
476967.849,4435139.607,609.805
476967.15,4435140.215,609.851
476966.449,4435140.828,609.876
476965.754,4435141.436,609.91
476965.063,4435142.039,609.933
476964.368,4435142.641,609.957
476963.679,4435143.255,609.99
476962.979,4435143.851,610.033
476962.285,4435144.459,610.073
476961.59,4435145.064,610.118
476960.886,4435145.665,610.151
476960.182,4435146.281,610.193
476959.482,4435146.884,610.225
476958.786,4435147.488,610.26
476958.091,4435148.099,610.296
476957.392,4435148.708,610.332
476956.692,4435149.323,610.361
476955.995,4435149.941,610.4
476955.302,4435150.549,610.43
476954.612,4435151.154,610.463
476953.916,4435151.77,610.505
476953.211,4435152.387,610.54
476952.508,4435153.003,610.573
476951.814,4435153.612,610.601
476951.122,4435154.23,610.632
476950.424,4435154.842,610.664
476949.726,4435155.449,610.705
476949.036,4435156.063,610.739
476948.339,4435156.682,610.772
476947.634,4435157.295,610.819
476946.932,4435157.905,610.853
