S,Z
0.000000,976.060000
10.440139,976.190000
22.368064,976.570000
37.108756,977.180000
53.935892,977.980000
70.604095,978.460000
86.801036,978.990000
105.741767,979.760000
125.068764,980.570000
135.214354,981.260000
145.548361,982.030000
155.936167,982.660000
166.248494,983.270000
176.579438,983.970000
186.906011,984.650000
197.338331,985.210000
207.883514,985.770000
218.227643,986.220000
228.394609,986.590000
238.695138,986.660000
248.715004,986.900000
258.727121,987.320000
268.850663,987.930000
279.112875,988.780000
289.375063,989.750000
299.807882,990.620000
310.792512,991.640000
322.246707,992.400000
333.320934,993.480000
343.995362,994.650000
355.104390,995.450000
366.301394,995.950000
377.415970,996.320000
388.540649,996.620000
399.594721,997.030000
410.446910,997.570000
421.114431,998.080000
431.797319,998.510000
442.537957,998.900000
453.612274,999.280000
464.574144,999.640000
475.525171,999.930000
486.662321,1000.200000
497.784088,1000.590000
508.896302,1000.990000
519.931704,1001.320000
531.537952,1001.700000
542.728028,1002.230000
553.769640,1002.810000
564.800638,1003.280000
575.716191,1003.650000
586.584309,1004.000000
597.601301,1004.320000
608.795572,1004.580000
620.578581,1004.780000
632.067923,1004.980000
643.437097,1005.240000
654.724917,1005.580000
666.184957,1005.810000
677.820183,1006.060000
689.584218,1006.220000
701.223758,1006.440000
712.902529,1006.620000
724.241145,1006.630000
735.635494,1006.580000
747.056571,1006.510000
758.271419,1006.490000
769.586121,1006.480000
780.895109,1006.490000
792.148500,1006.560000
803.305309,1006.670000
814.546684,1006.850000
825.827437,1006.970000
836.877333,1007.130000
848.142288,1007.330000
859.471586,1007.370000
870.744407,1007.350000
881.905612,1007.380000
893.022527,1007.730000
904.226959,1007.960000
915.385907,1007.970000
926.602649,1007.730000
939.147177,1007.490000
951.355785,1007.480000
963.009304,1007.590000
974.683592,1007.860000
986.390090,1008.250000
997.991990,1008.720000
1009.508935,1009.230000
1021.232586,1009.690000
1032.837917,1010.200000
1044.420131,1010.770000
1055.676512,1011.480000
1067.420319,1012.100000
1079.243432,1012.860000
1090.437202,1013.740000
1101.803934,1014.610000
1112.948458,1015.410000
1123.919930,1016.130000
1135.016614,1016.710000
1145.953327,1017.130000
1157.025911,1017.510000
1168.114414,1017.740000
1179.630185,1017.860000
1191.225171,1018.080000
1202.517315,1018.460000
1213.976058,1018.610000
1225.277253,1018.810000
1236.656392,1019.190000
1248.257568,1019.540000
1260.020646,1019.870000
1271.630366,1020.160000
1282.889944,1020.360000
1294.736775,1020.870000
1306.517951,1021.520000
1318.507867,1022.400000
1330.475708,1023.260000
