S,Z
0.000000,975.890000
18.237242,976.980000
28.553220,977.600000
46.983318,979.250000
62.277565,980.630000
75.699525,981.470000
91.962602,982.050000
108.360410,982.830000
125.411070,983.630000
142.640841,983.700000
152.671055,983.820000
171.247634,985.710000
189.461906,987.720000
207.300328,989.290000
225.908985,990.710000
242.761106,992.850000
261.705620,994.530000
281.135026,995.040000
299.777346,994.850000
319.049338,995.080000
329.694511,995.250000
340.678413,995.570000
352.786299,995.880000
364.300325,996.080000
376.219092,996.610000
387.662885,996.930000
398.949979,996.640000
409.917021,996.110000
420.906275,995.830000
432.290615,995.950000
443.242674,996.210000
454.102899,996.440000
465.181329,996.740000
476.005344,997.060000
486.797753,997.300000
497.955405,997.560000
510.541560,997.630000
521.557912,998.130000
532.369054,998.640000
543.807236,999.010000
554.117061,999.460000
564.782674,999.790000
575.873572,1000.570000
587.010546,1001.340000
599.227035,1002.040000
611.814846,1002.660000
623.474062,1003.040000
634.721613,1003.290000
645.822063,1003.640000
656.777920,1003.960000
667.643061,1004.220000
678.429655,1004.290000
689.557251,1004.320000
700.326248,1004.450000
711.044294,1004.590000
721.843553,1004.490000
732.839789,1004.500000
743.752763,1004.380000
754.689348,1004.370000
765.919112,1003.980000
777.080120,1003.510000
788.084306,1003.040000
798.992303,1002.760000
809.869067,1002.660000
820.660406,1002.780000
831.300707,1003.000000
841.934639,1003.330000
852.637409,1003.800000
863.456933,1004.310000
874.532185,1004.460000
885.590327,1004.530000
896.699121,1004.740000
907.922351,1005.040000
919.176101,1005.320000
930.271258,1005.670000
941.334662,1006.130000
952.261624,1006.550000
962.962689,1007.070000
974.013142,1007.580000
985.195883,1007.940000
996.525463,1008.290000
1008.036171,1008.510000
1019.888720,1008.740000
1031.515177,1009.080000
1043.062315,1009.450000
1054.592146,1010.000000
1065.890084,1010.480000
1077.086766,1010.880000
1088.046784,1011.520000
1099.151855,1012.140000
1110.341140,1012.740000
1121.655843,1013.290000
1132.957440,1013.930000
1144.140235,1014.860000
1155.320776,1015.700000
1166.220341,1016.510000
1177.073879,1017.250000
1188.136835,1018.050000
1199.202358,1018.660000
1210.395580,1019.220000
1221.830635,1019.740000
1233.426915,1020.280000
1244.882656,1020.660000
1256.373539,1021.060000
1267.971401,1021.460000
1279.767129,1021.840000
1291.733649,1022.210000
1303.507030,1022.770000
1315.104892,1023.350000
1326.407325,1023.830000
1337.780192,1024.460000
1348.876795,1024.950000
1359.879967,1025.350000
1370.816443,1025.880000
1381.844444,1026.420000
1392.734999,1026.930000
1403.922175,1027.380000
1414.606537,1027.770000
1425.034903,1028.230000
1435.737650,1028.700000
1446.026853,1029.200000
1456.184377,1029.630000
1466.294422,1029.990000
1486.128002,1030.310000
1496.602352,1030.330000
1507.665882,1030.430000
1518.818065,1030.430000
1530.090723,1030.470000
1541.416803,1030.610000
1552.987015,1030.820000
1564.565983,1030.990000
1576.089546,1031.080000
1587.766711,1031.120000
1599.654192,1031.000000
1611.474619,1030.950000
1623.116380,1031.020000
1634.717898,1031.300000
1645.909055,1031.690000
1657.122052,1032.150000
1668.470470,1032.610000
1679.707881,1033.200000
1691.046540,1033.780000
1702.123986,1034.250000
1713.086103,1034.740000
1724.137460,1035.130000
1735.174692,1035.460000
1746.168372,1035.790000
1757.166995,1036.040000
1768.109065,1036.280000
1778.931874,1036.510000
1789.867779,1036.580000
1800.924437,1036.540000
1811.890293,1036.400000
1822.819086,1035.950000
1833.978906,1035.360000
1845.122142,1034.830000
1856.444531,1034.520000
1867.759734,1034.340000
1878.827150,1034.040000
1889.542307,1033.650000
1899.959490,1033.200000
1910.151570,1033.210000
1920.280539,1033.600000
1939.728937,1034.390000
1958.934707,1034.650000
1978.536855,1034.950000
1998.301280,1035.240000
2008.332043,1035.100000
2018.582233,1035.270000
2028.586972,1035.670000
2048.421419,1036.520000
2058.534035,1037.110000
2068.650892,1037.530000
2088.781953,1038.160000
2099.057287,1038.350000
2109.275002,1038.720000
2119.479438,1038.900000
2129.755220,1038.900000
2140.177974,1038.940000
2150.502207,1039.240000
2160.869174,1039.510000
2171.322088,1039.710000
2181.761139,1039.990000
2192.312319,1040.160000
2203.210507,1040.190000
2213.923569,1040.130000
2224.756528,1040.310000
2235.498321,1040.230000
2246.121183,1040.060000
2256.501597,1040.020000
2267.533043,1039.970000
2278.330621,1040.370000
2289.571889,1040.900000
2301.037407,1041.500000
2312.616375,1041.990000
2324.002516,1042.500000
2335.150861,1042.870000
2346.016890,1043.270000
2356.993238,1043.760000
2368.222129,1044.290000
2379.415739,1044.790000
2390.878727,1045.060000
2401.908550,1045.420000
2412.562770,1045.720000
2422.909412,1045.990000
2433.468129,1046.040000
2444.299754,1046.090000
2455.454829,1046.350000
2466.943384,1046.540000
2478.720854,1046.750000
2490.443418,1047.000000
2502.241880,1047.200000
2514.350542,1047.560000
2526.522152,1047.840000
2538.728585,1048.060000
2550.683500,1048.470000
2562.619873,1048.900000
2574.666636,1049.330000
2586.922982,1049.650000
2599.041005,1049.820000
2611.324279,1049.990000
2623.813450,1050.130000
2636.461505,1050.480000
2648.934452,1050.900000
2661.431852,1051.290000
2673.888067,1051.520000
2686.208716,1051.600000
2698.557502,1051.560000
2710.874827,1051.560000
2722.838075,1051.530000
2734.757273,1051.600000
2746.607425,1051.750000
2758.445301,1051.920000
2770.612655,1052.140000
2782.863389,1052.370000
2795.074475,1052.580000
2807.307626,1052.670000
2819.539691,1052.670000
2831.955487,1052.670000
2844.456723,1052.720000
2856.898234,1052.790000
2869.323406,1052.840000
2881.554465,1052.950000
2893.683810,1053.090000
2905.420121,1053.270000
2917.202761,1053.390000
2928.392296,1053.590000
2939.172027,1053.820000
2949.638951,1053.810000
2960.057689,1053.700000
2970.738929,1053.510000
2981.698172,1053.590000
2992.812672,1053.690000
3003.654996,1053.810000
3015.127507,1054.000000
3026.328658,1054.280000
3036.914843,1054.510000
3047.684527,1054.530000
3058.645791,1054.430000
3069.772695,1054.310000
3080.993435,1054.190000
3092.308734,1054.180000
3103.811290,1054.190000
3115.157131,1054.310000
3126.373641,1054.400000
3137.483727,1054.490000
3148.616534,1054.560000
3159.932828,1054.700000
3171.571831,1054.890000
3183.045649,1054.920000
3194.512863,1054.930000
3205.840034,1055.340000
3216.948670,1055.700000
3227.995199,1055.910000
3239.144056,1056.000000
3250.301228,1056.060000
3261.834875,1056.040000
3273.121473,1056.180000
3284.259965,1056.450000
3295.497376,1056.910000
3306.678261,1057.450000
3317.971657,1058.070000
3329.431012,1058.810000
3340.692450,1059.690000
3351.985125,1060.630000
3363.249977,1061.330000
3374.108729,1062.010000
3384.593981,1062.520000
3402.869082,1063.140000
3422.608271,1063.100000
3433.068199,1062.650000
3443.537263,1062.410000
3454.169789,1062.550000
3464.582978,1062.900000
3475.034547,1063.280000
3485.791173,1063.450000
3496.954416,1063.590000
3508.104528,1063.620000
3520.917073,1063.560000
3534.355082,1063.410000
3547.936102,1063.280000
