S,G
0.000000,0.012452
10.440139,0.012452
22.368064,0.031858
37.108756,0.041382
53.935892,0.047542
70.604095,0.028797
86.801036,0.032722
105.741767,0.040653
125.068764,0.041910
135.214354,0.068010
145.548361,0.074511
155.936167,0.060648
166.248494,0.059153
176.579438,0.067758
186.906011,0.065850
197.338331,0.053679
207.883514,0.053105
218.227643,0.043503
228.394609,0.036392
238.695138,0.006796
248.715004,0.023952
258.727121,0.041949
268.850663,0.060256
279.112875,0.082828
289.375063,0.094522
299.807882,0.083391
310.792512,0.092857
322.246707,0.066351
333.320934,0.097524
343.995362,0.109608
355.104390,0.072014
366.301394,0.044655
377.415970,0.033290
388.540649,0.026967
399.594721,0.037090
410.446910,0.049760
421.114431,0.047809
431.797319,0.040251
442.537957,0.036311
453.612274,0.034314
464.574144,0.032841
475.525171,0.026482
486.662321,0.024243
497.784088,0.035066
508.896302,0.035996
519.931704,0.029904
531.537952,0.032741
542.728028,0.047363
553.769640,0.052529
564.800638,0.042607
575.716191,0.033897
586.584309,0.032204
597.601301,0.029046
608.795572,0.023226
620.578581,0.016974
632.067923,0.017407
643.437097,0.022869
654.724917,0.030121
666.184957,0.020070
677.820183,0.021486
689.584218,0.013601
701.223758,0.018901
712.902529,0.015413
724.241145,0.000882
735.635494,-0.004388
747.056571,-0.006129
758.271419,-0.001783
769.586121,-0.000884
780.895109,0.000884
792.148500,0.006220
803.305309,0.009859
814.546684,0.016012
825.827437,0.010638
836.877333,0.014480
848.142288,0.017754
859.471586,0.003531
870.744407,-0.001774
881.905612,0.002688
893.022527,0.031484
904.226959,0.020528
915.385907,0.000896
926.602649,-0.021397
939.147177,-0.019132
951.355785,-0.000819
963.009304,0.009439
974.683592,0.023128
986.390090,0.033315
997.991990,0.040511
1009.508935,0.044283
1021.232586,0.039237
1032.837917,0.043945
1044.420131,0.049213
1055.676512,0.063075
1067.420319,0.052794
1079.243432,0.064281
1090.437202,0.078615
1101.803934,0.076539
1112.948458,0.071784
1123.919930,0.065625
1135.016614,0.052268
1145.953327,0.038403
1157.025911,0.034319
1168.114414,0.020742
1179.630185,0.010420
1191.225171,0.018974
1202.517315,0.033652
1213.976058,0.013090
1225.277253,0.017697
1236.656392,0.033394
1248.257568,0.030169
1260.020646,0.028054
1271.630366,0.024979
1282.889944,0.017763
1294.736775,0.043049
1306.517951,0.055173
1318.507867,0.073395
1330.475708,0.071859
1342.376468,0.072264
1353.937718,0.051033
1365.204670,0.035502
1376.569268,0.021118
1387.884568,0.018559
1399.525916,0.024911
1410.974768,0.024457
1422.297709,0.037093
1433.574845,0.033696
1444.587424,0.024517
1455.460989,0.041385
1466.660636,0.043751
1477.724473,0.047904
1488.798416,0.057793
1499.692015,0.055996
1511.942635,0.040814
1523.592047,0.047213
1534.071179,0.046760
1553.290953,0.050469
1564.203056,0.043071
1575.307370,0.039624
1586.591629,0.041651
1598.472985,0.041241
1610.871730,0.034681
1623.028523,0.032903
1635.424445,0.024202
1647.869726,0.016874
1660.194599,0.005680
1672.121250,-0.004192
1684.266821,-0.005763
1696.328384,-0.007462
1708.355719,-0.013303
1720.473826,-0.018155
1732.484904,-0.014154
1744.271490,-0.008484
1756.168388,-0.015130
1768.094268,-0.021801
1779.822392,-0.021316
1791.522892,-0.018803
1803.223392,-0.012820
1815.102554,-0.004209
1826.996629,0.010089
1838.820300,0.017761
1850.131975,0.009724
1861.627305,0.011309
1873.091881,0.007850
1884.528982,-0.000874
1896.077545,-0.006061
1907.940833,-0.005058
1920.005268,-0.002487
1931.879126,0.001684
1943.634644,0.000851
1955.351512,-0.000853
1967.098874,0.002554
1978.238555,0.002693
1989.402300,0.002687
2000.543776,0.008975
2011.761379,0.013372
2022.980024,0.016045
2034.189292,0.016058
2046.585038,0.016941
2057.979216,0.024574
2069.607492,0.024939
2081.298587,0.023950
2093.306892,0.034976
2105.112421,0.021177
2117.133269,0.036603
2129.098051,0.040954
2141.260320,0.041933
2153.260391,0.045000
2166.170128,0.047251
2179.054506,0.045016
2191.719805,0.033951
2204.388447,0.029995
2217.236513,0.027241
2229.940686,0.029124
2242.443486,0.023195
2254.762097,0.019483
2266.931654,0.020543
2279.108106,0.026280
2291.178769,0.024025
2303.227902,0.027388
2315.054110,0.027059
2326.591809,0.029469
2337.933401,0.024688
2348.660269,0.033561
2359.480334,0.033272
2370.092365,0.036751
2380.587697,0.033348
2391.152024,0.025558
2401.822286,0.022492
2412.662752,0.023062
2423.652101,0.021839
2434.839818,0.032178
2446.068709,0.032060
2457.269289,0.041962
2468.108777,0.047050
2479.096539,0.035494
2490.300261,0.056231
2501.740515,0.045454
2512.879007,0.046685
2523.938672,0.055155
2535.102887,0.049265
2546.284770,0.061707
2558.046475,0.053564
2569.525381,0.081889
2581.100873,0.068248
2592.881641,0.067907
2604.735708,0.049772
2616.602236,0.032023
2628.445074,0.025332
2640.328377,0.020196
2652.320950,0.030852
2664.407653,0.029785
2676.462793,0.013272
2688.704726,0.005718
2701.070242,0.004852
2713.527758,0.009633
2726.006764,0.012020
2738.359351,0.012143
2750.557404,0.009018
2762.681801,0.003299
2774.589882,0.003359
2786.447580,0.008433
2798.353180,0.010919
2810.145198,0.005088
2821.878578,0.002557
2833.676785,-0.010171
2845.211507,-0.015605
2856.867724,-0.010295
2868.536794,-0.006856
2880.262135,0.001706
2891.982518,0.005973
2903.735510,0.004254
2915.577266,0.007600
2927.437325,0.011804
2939.375772,0.015915
2951.290187,0.015108
2963.185754,0.010088
2974.887249,0.009401
2986.566192,0.006850
2998.144503,0.005182
3009.540279,0.007898
3020.921456,0.004393
3032.224739,0.006193
3043.405495,0.013416
3054.603874,0.006251
3065.612148,-0.027252
3076.329112,-0.026127
3087.063002,-0.024222
3098.005515,-0.006397
3109.453768,-0.009608
3121.319977,-0.010113
3132.704220,-0.008784
3143.667545,0.005473
3154.698470,-0.009972
3165.659674,-0.010035
3176.577550,0.003664
3187.415575,0.007381
3198.331041,0.012826
