S,G
0.000000,-0.039672
17.140481,-0.039672
35.546529,-0.146691
45.737123,-0.174671
56.369098,-0.155192
67.683713,-0.141410
79.132983,-0.125772
90.798424,-0.132871
102.553019,-0.131863
114.359839,-0.121963
125.377847,-0.130695
135.682278,-0.125189
154.530137,-0.090196
174.324328,-0.008588
185.482321,0.017924
197.078083,0.029321
209.104886,0.046563
221.311090,0.025397
235.259728,0.016489
248.216676,-0.002315
260.732781,-0.037552
273.469437,-0.060455
286.314864,-0.056051
298.940176,-0.077622
310.342369,-0.134185
322.054457,-0.140026
333.962458,-0.104971
346.112207,-0.079014
358.049698,-0.064503
369.984459,-0.038543
382.365658,-0.025038
395.067532,-0.018895
407.793824,-0.032217
420.310756,-0.053527
432.642901,-0.085954
444.644109,-0.090824
456.168909,-0.088505
467.235729,-0.082228
478.360049,-0.039553
489.590672,-0.022261
500.964897,-0.037805
513.246306,-0.046412
524.948105,-0.026492
536.350267,-0.031573
547.886272,-0.006935
560.045733,0.001645
572.457614,0.010474
585.222038,-0.010968
598.262762,-0.036041
611.180754,-0.039480
623.616324,-0.039403
636.181362,-0.045364
649.066641,-0.073728
661.662712,-0.057161
674.069182,-0.051586
685.832055,-0.048458
697.164456,-0.073241
708.530124,-0.023756
719.612077,-0.071287
730.371603,-0.039035
740.585339,-0.003916
759.659366,-0.055573
778.389433,-0.124399
788.631527,-0.140596
799.512947,-0.138769
811.039078,-0.104979
822.465871,-0.089264
833.954705,-0.089652
845.267441,-0.119335
856.837169,-0.101126
868.236853,-0.089476
880.848990,-0.060259
892.847944,-0.067506
904.882732,-0.073952
917.024663,-0.062593
929.101898,-0.043884
941.147084,-0.028227
953.648731,-0.028796
966.719156,-0.031369
979.530916,-0.028099
991.974039,-0.016073
1004.836675,-0.057531
1017.596130,-0.044673
1030.345361,-0.032159
1043.506775,-0.032671
1056.766205,-0.031676
1069.710335,-0.066439
1082.697979,-0.059287
1095.802460,-0.054180
1108.960700,-0.053199
1121.961904,-0.053841
1134.612003,-0.059288
1147.148019,-0.067805
1159.602713,-0.069050
1171.974811,-0.061429
1184.362998,-0.069421
1196.682353,-0.064938
1208.927062,-0.049817
1220.971289,-0.050647
1233.114390,-0.025529
1245.438521,-0.017851
1257.797008,-0.031557
1270.202442,-0.023377
1282.616273,-0.024972
1294.938712,-0.031650
1307.512148,-0.030222
1320.241803,-0.054204
1333.190011,-0.049428
1345.901443,-0.044842
1358.704634,-0.028899
1371.638284,-0.023195
1384.518055,-0.028727
1397.281784,-0.022721
1409.915569,-0.020580
1422.510369,-0.019055
1434.604219,-0.039690
1446.726401,-0.033822
1459.156920,-0.041028
1471.659755,-0.044790
1483.910029,-0.044081
1496.253521,-0.042127
1508.679574,-0.014486
1521.353741,-0.011046
1533.119496,-0.014449
1544.664993,-0.020787
1555.815801,-0.030491
1567.381807,-0.043230
1579.170585,-0.018662
1591.193663,-0.034101
1603.154967,-0.031769
1615.292348,-0.046962
1626.895184,-0.060330
1637.905583,-0.049953
1649.158778,-0.023993
1660.246506,-0.045997
1671.627868,-0.037781
1683.066876,-0.002623
1696.217206,0.016730
1708.466325,0.032655
1720.875132,0.041100
1733.289293,0.033832
1744.885004,0.030184
1755.859966,0.041002
1765.968898,0.034623
1784.680181,-0.010154
1803.935040,-0.043625
1814.178306,-0.042955
1824.971364,-0.053738
1836.285854,-0.055681
1848.207406,-0.041941
1861.554054,-0.029221
1874.546436,-0.021551
1887.518657,-0.005396
1900.335009,-0.007803
1912.638574,-0.014630
1924.579550,-0.014237
1936.470740,-0.021865
1948.228333,-0.023814
1959.641343,-0.084115
1971.225233,-0.088917
1983.881836,-0.071109
1996.629843,-0.055695
2009.153940,-0.036729
2022.072493,-0.024771
2034.815946,-0.028250
2047.212643,-0.019360
2059.448235,-0.004086
2071.458047,0.000000
2083.510354,0.011616
2095.413270,0.005041
2107.291940,0.001684
2119.170130,-0.000842
2130.993370,0.000000
2142.832191,0.003379
2155.308733,-0.000802
2167.654959,-0.002430
2180.104076,-0.007229
2192.706107,-0.003968
2205.227246,-0.011980
2218.015087,-0.017204
2230.361605,0.008099
2242.605939,-0.010617
2254.907239,-0.005690
2267.075678,-0.016436
2279.612683,-0.007179
2292.226790,-0.002378
2304.795565,0.003182
2317.451271,0.009482
2330.138407,0.007094
2342.043918,0.000000
2353.949517,-0.016799
2365.234468,-0.039876
2376.979037,-0.044276
2388.787411,-0.024559
2399.561398,-0.062187
2410.011532,-0.028708
2421.245805,-0.016913
2432.002222,-0.009297
2442.829983,0.000924
2454.382632,0.007790
2466.833515,0.025701
2480.244753,0.032063
2492.822690,0.032597
2505.522694,0.006299
2518.099677,-0.023058
2530.700744,-0.034124
2543.386011,-0.036263
2556.265410,-0.023293
2569.066710,-0.045308
2581.903645,-0.036613
2594.689614,-0.009385
2607.516028,0.008576
2620.237919,0.016507
2632.446195,0.042594
2644.628559,0.059102
2656.935602,0.055253
2669.096531,0.070718
2681.460454,0.066322
2693.850471,0.070218
2705.924285,0.027332
2717.071074,0.011663
2728.342418,0.030165
2739.166248,0.065596
2750.062234,0.041300
2768.601274,0.032364
2788.646627,0.025941
2799.069650,-0.016310
2810.176882,-0.009003
2821.627615,-0.031439
2833.303509,-0.033402
2845.743449,-0.039389
2858.579823,-0.053753
2871.421264,-0.050617
2884.757328,-0.052489
2897.416562,-0.013429
2910.025721,-0.007138
2922.834394,-0.015614
2935.690789,-0.017112
2948.295685,0.002380
2960.970798,0.009467
2973.255248,0.027677
2986.035334,0.003912
2998.852888,-0.001560
3011.591087,-0.034542
3024.234354,-0.051411
3036.827848,-0.042879
3049.349242,-0.044723
3061.604139,-0.048144
3073.770737,-0.045206
3085.754809,-0.026702
3097.698184,-0.024281
3109.641559,-0.017583
3121.783490,-0.029649
3133.849525,-0.041439
3145.938504,-0.043842
3157.643310,-0.028194
3169.378816,-0.015338
3180.923382,-0.039846
3192.154255,-0.024931
3203.712183,-0.024226
3215.206964,0.006090
3226.683558,-0.000871
3238.406173,0.028151
3250.291332,0.042069
3262.178404,0.041221
3274.179758,0.036663
3286.089099,0.038625
3298.276937,0.035281
3310.157666,0.036193
3321.970561,0.030475
3333.742298,0.026334
3345.573313,0.024512
3357.694373,0.028050
3369.926854,0.028612
3382.305562,0.023427
3394.763575,0.013646
3407.323102,0.008758
3420.186635,0.002332
3433.009810,0.005459
3445.952707,0.003863
3459.116916,0.009875
3472.587603,0.020786
3485.771324,0.022755
3500.174463,0.018746
3513.827393,0.019044
3527.207680,0.011211
3540.356338,0.004563
3553.210182,0.021783
3565.868432,0.033970
3578.216537,0.033203
3590.393766,0.039418
3602.398369,0.050814
3614.255641,0.038795
3625.697057,0.029717
3636.872320,0.025950
3648.066002,0.030374
3659.104570,0.020836
3670.204886,0.007207
3681.437810,0.011573
3692.743053,0.004423
3704.086513,0.004408
3715.306388,0.000891
3726.564297,-0.007994
3737.935849,-0.043969
3749.757494,-0.087974
3761.781013,-0.102300
3773.725572,-0.069488
3786.163744,-0.063514
3799.011891,-0.082502
3812.008637,-0.073865
3824.757774,-0.061181
3837.556407,-0.051568
3850.489825,-0.061082
3863.334318,-0.071626
3876.071998,-0.071442
3888.718231,-0.071167
3901.279958,-0.078811
3913.727533,-0.085961
3926.156229,-0.081264
3938.824508,-0.073412
3951.568840,-0.076897
3964.397512,-0.071714
3977.353684,-0.068693
3990.394029,-0.052146
4003.534272,-0.051749
4016.646236,-0.051861
4029.765676,-0.052594
4042.828559,-0.048228
4055.763399,-0.048706
4068.605774,-0.045163
4081.419049,-0.038242
4093.821710,-0.053214
4106.379926,-0.051759
4118.952412,-0.031020
4131.333951,-0.027460
4143.581073,-0.040826
4155.856577,-0.031771
4168.181499,-0.018661
4180.656915,-0.024849
4192.955211,-0.036590
4204.991365,-0.008308
4217.012314,-0.011646
4229.118981,0.002478
4241.295434,-0.011498
4253.678814,-0.002423
4266.330395,0.011856
4278.954677,0.015842
4291.494410,0.030304
4304.207965,0.002360
4316.944441,-0.000785
4329.645846,-0.024407
4342.305641,-0.030806
4354.902247,-0.025404
4367.404551,-0.023196
4379.896857,-0.012808
4392.437128,-0.010367
4405.118145,-0.014194
4417.719102,0.006349
4430.216981,0.002400
4442.777065,0.000796
4455.357065,-0.011924
4467.847033,-0.020016
4480.753620,-0.020920
4493.587552,-0.021817
4506.454879,-0.004663
4519.345821,-0.007757
4532.285532,-0.002318
4544.694061,0.003224
4557.138598,-0.008839
4569.653361,-0.003995
4581.977524,-0.016228
4594.215580,-0.017977
4606.198384,-0.015022
4618.013239,-0.003386
4629.798128,-0.003394
4641.206147,0.005259
4652.526363,0.015017
4663.610248,0.023457
4674.208974,0.003774
4684.886521,0.010302
4695.541567,0.004693
4706.366445,0.029562
4717.335242,0.036467
4728.220852,0.045932
4739.333372,0.034196
4750.124836,0.018533
4760.576042,-0.009568
4771.198518,-0.025418
4781.921279,-0.035439
4792.494571,-0.075662
4802.984761,-0.055290
4813.464962,-0.054388
4824.336760,-0.058868
4835.442223,-0.074738
4846.539182,-0.075696
4857.943992,-0.082421
4869.698298,-0.092732
4881.081663,-0.085212
4892.197642,-0.043181
4903.167793,-0.016408
4914.082269,0.002749
4924.547927,0.014333
4935.035682,0.000953
4945.473656,-0.027783
4955.796277,-0.036812
4966.642336,-0.030426
4977.816538,-0.036692
4988.906804,-0.028854
5000.188316,-0.015069
5011.363024,-0.017898
5022.527700,-0.020601
5033.628966,-0.021619
5044.302414,-0.031855
5055.270815,-0.013676
5066.042425,-0.027851
5077.019948,-0.007288
5087.718663,-0.021498
5098.346536,-0.017878
5108.782522,-0.015332
5119.570094,-0.025956
5130.541425,-0.016406
5140.830472,-0.009719
5151.246676,-0.031681
5161.760805,-0.054213
5172.076991,-0.074640
5191.751238,-0.033038
5201.885778,-0.026642
5212.369613,-0.047692
5223.318668,-0.075806
5235.052487,-0.095451
5246.804976,-0.096150
5258.660405,-0.094471
5270.244294,-0.056976
5281.767879,-0.025166
5293.543247,-0.005945
5305.697839,-0.008227
5317.783818,-0.028132
5329.939821,-0.048536
5342.132577,-0.067253
5354.132931,-0.066665
5366.111721,-0.052593
5377.755195,-0.077297
5389.328168,-0.081224
5400.905271,-0.065647
5412.066476,-0.063613
5422.865735,-0.058337
5433.438928,-0.052018
5443.637761,-0.062752
5453.876403,-0.050788
5463.954995,-0.047626
5484.470737,-0.039482
5494.998263,-0.036096
5505.833945,-0.035992
5516.937611,-0.050434
5528.212614,-0.032816
5539.696207,-0.036574
5551.556616,-0.036255
5563.432949,-0.036206
5575.356120,-0.018451
5587.413653,-0.005805
5599.265256,0.000000
5611.023028,0.008505
5622.836190,0.016084
5634.659409,0.016916
5646.453001,0.012719
5658.304827,-0.003375
5669.994909,-0.001711
5681.596723,-0.000862
5693.819693,0.006545
5706.174356,-0.004856
5718.602442,-0.021725
5731.104605,-0.026395
5743.679728,-0.011133
5756.323149,0.003955
5769.059946,-0.005496
5781.514941,-0.009635
5794.129298,-0.003964
5806.674616,0.019928
5819.217359,0.027107
5831.683577,0.024867
5843.954233,-0.008150
5856.255859,-0.021948
5868.500205,-0.015517
5880.561556,-0.029847
5892.233831,-0.032556
5903.808670,-0.037150
5914.965489,-0.051090
5925.715116,-0.040932
5936.532223,-0.028658
5947.843501,-0.028290
5959.303597,-0.019197
5970.300019,-0.032738
5981.249329,-0.056625
5992.418416,-0.089533
6003.214582,-0.078732
6013.806995,-0.068917
6023.927074,-0.074110
6043.296168,-0.068150
6053.464402,-0.082610
6063.951671,-0.087725
6074.228013,-0.051575
