x,y,z
446720.15,4520388.04,1017.53
446723.32,4520375.61,1016.64
446726.38,4520363.27,1015.84
446729.04,4520350.8,1014.92
446731.74,4520338.1,1014.14
446734.43,4520325.93,1013.45
446736.87,4520313.91,1012.85
446739.32,4520302.11,1012.2
446741.68,4520290.64,1011.5
446743.96,4520279.74,1010.89
446746.5,4520268.69,1010.58
446749.18,4520257.35,1010.16
446751.79,4520246.1,1009.73
446754.27,4520234.64,1009.3
446757.02,4520222.87,1008.98
446759.82,4520210.86,1008.94
446762.12,4520198.83,1009.03
446764.37,4520186.9,1008.98
446766.69,4520174.56,1008.92
446769.03,4520162.53,1008.75
446771.53,4520150.91,1008.43
446774.69,4520139.55,1008.25
446778.79,4520128.75,1008.2
446783.66,4520118.55,1008.27
446788.94,4520108.44,1008.14
446795.09,4520098.77,1007.9
446801.43,4520088.88,1007.73
446807.7,4520079.17,1007.6
446814.18,4520069.3,1007.45
446820.79,4520059.39,1007.39
446827.52,4520049.46,1007.12
446834.94,4520039,1006.96
446842.32,4520028.3,1006.87
446849.75,4520017.67,1006.81
446857.2,4520007.03,1006.67
446864.55,4519996.13,1006.38
446871.9,4519985.2,1006.18
446879.25,4519974.28,1005.95
446885.84,4519963.29,1005.63
446891.13,4519952.15,1005.17
446895.94,4519940.77,1004.69
446900.28,4519929.28,1004.23
446904.32,4519917.89,1003.82
446908.29,4519906.83,1003.33
446912.07,4519895.82,1002.94
446915.6,4519884.71,1002.63
446919.1,4519873.78,1002.18
446922.62,4519862.98,1001.57
446925.92,4519852.55,1000.86
446928.16,4519842.63,1000.29
446929.94,4519822.33,999.22
446928.55,4519811.43,998.64
446926.34,4519800.34,998.21
446923.61,4519789.52,997.78
446920.78,4519778.71,997.42
446917.84,4519767.59,996.74
446914.87,4519757.02,996.04
446911.91,4519746.47,995.38
446908.88,4519736.1,994.74
446908.6,4519717.14,993.5
446913.78,4519697.9,992.23
446917.91,4519687.92,991.72
446922.18,4519677.52,991.65
446926.3,4519667.27,991.33
446929.65,4519656.57,991.23
446932.32,4519645.46,991.11
446934.28,4519634.09,990.92
446936.31,4519622.5,990.74
446938.42,4519610.37,990.3
446940.96,4519598.79,989.85
446943.5,4519587.56,989.37
446946.21,4519576.42,988.92
446949.22,4519565.47,988.56
446952.48,4519555.19,988.15
446956.2,4519545.84,987.63
446964.16,4519528.05,986.3
446973.5,4519518.66,985.22
