S,Z
0.000000,1155.210000
17.140481,1154.530000
35.546529,1151.830000
45.737123,1150.050000
56.369098,1148.400000
67.683713,1146.800000
79.132983,1145.360000
90.798424,1143.810000
102.553019,1142.260000
114.359839,1140.820000
125.377847,1139.380000
135.682278,1138.090000
154.530137,1136.390000
174.324328,1136.220000
185.482321,1136.420000
197.078083,1136.760000
209.104886,1137.320000
221.311090,1137.630000
235.259728,1137.860000
248.216676,1137.830000
260.732781,1137.360000
273.469437,1136.590000
286.314864,1135.870000
298.940176,1134.890000
310.342369,1133.360000
322.054457,1131.720000
333.962458,1130.470000
346.112207,1129.510000
358.049698,1128.740000
369.984459,1128.280000
382.365658,1127.970000
395.067532,1127.730000
407.793824,1127.320000
420.310756,1126.650000
432.642901,1125.590000
444.644109,1124.500000
456.168909,1123.480000
467.235729,1122.570000
478.360049,1122.130000
489.590672,1121.880000
500.964897,1121.450000
513.246306,1120.880000
524.948105,1120.570000
536.350267,1120.210000
547.886272,1120.130000
560.045733,1120.150000
572.457614,1120.280000
585.222038,1120.140000
598.262762,1119.670000
611.180754,1119.160000
623.616324,1118.670000
636.181362,1118.100000
649.066641,1117.150000
661.662712,1116.430000
674.069182,1115.790000
685.832055,1115.220000
697.164456,1114.390000
708.530124,1114.120000
719.612077,1113.330000
730.371603,1112.910000
740.585339,1112.870000
759.659366,1111.810000
778.389433,1109.480000
788.631527,1108.040000
799.512947,1106.530000
811.039078,1105.320000
822.465871,1104.300000
833.954705,1103.270000
845.267441,1101.920000
856.837169,1100.750000
868.236853,1099.730000
880.848990,1098.970000
892.847944,1098.160000
904.882732,1097.270000
917.024663,1096.510000
929.101898,1095.980000
941.147084,1095.640000
953.648731,1095.280000
966.719156,1094.870000
979.530916,1094.510000
991.974039,1094.310000
1004.836675,1093.570000
1017.596130,1093.000000
1030.345361,1092.590000
1043.506775,1092.160000
1056.766205,1091.740000
1069.710335,1090.880000
1082.697979,1090.110000
1095.802460,1089.400000
1108.960700,1088.700000
1121.961904,1088.000000
1134.612003,1087.250000
1147.148019,1086.400000
1159.602713,1085.540000
1171.974811,1084.780000
1184.362998,1083.920000
1196.682353,1083.120000
1208.927062,1082.510000
1220.971289,1081.900000
1233.114390,1081.590000
1245.438521,1081.370000
1257.797008,1080.980000
1270.202442,1080.690000
1282.616273,1080.380000
1294.938712,1079.990000
1307.512148,1079.610000
1320.241803,1078.920000
1333.190011,1078.280000
1345.901443,1077.710000
1358.704634,1077.340000
1371.638284,1077.040000
1384.518055,1076.670000
1397.281784,1076.380000
1409.915569,1076.120000
1422.510369,1075.880000
1434.604219,1075.400000
1446.726401,1074.990000
1459.156920,1074.480000
1471.659755,1073.920000
1483.910029,1073.380000
1496.253521,1072.860000
1508.679574,1072.680000
1521.353741,1072.540000
1533.119496,1072.370000
1544.664993,1072.130000
1555.815801,1071.790000
1567.381807,1071.290000
1579.170585,1071.070000
1591.193663,1070.660000
1603.154967,1070.280000
1615.292348,1069.710000
1626.895184,1069.010000
1637.905583,1068.460000
1649.158778,1068.190000
1660.246506,1067.680000
1671.627868,1067.250000
1683.066876,1067.220000
1696.217206,1067.440000
1708.466325,1067.840000
1720.875132,1068.350000
1733.289293,1068.770000
1744.885004,1069.120000
1755.859966,1069.570000
1765.968898,1069.920000
1784.680181,1069.730000
1803.935040,1068.890000
1814.178306,1068.450000
1824.971364,1067.870000
1836.285854,1067.240000
1848.207406,1066.740000
1861.554054,1066.350000
1874.546436,1066.070000
1887.518657,1066.000000
1900.335009,1065.900000
1912.638574,1065.720000
1924.579550,1065.550000
1936.470740,1065.290000
1948.228333,1065.010000
1959.641343,1064.050000
1971.225233,1063.020000
1983.881836,1062.120000
1996.629843,1061.410000
2009.153940,1060.950000
2022.072493,1060.630000
2034.815946,1060.270000
2047.212643,1060.030000
2059.448235,1059.980000
2071.458047,1059.980000
2083.510354,1060.120000
2095.413270,1060.180000
2107.291940,1060.200000
2119.170130,1060.190000
2130.993370,1060.190000
2142.832191,1060.230000
2155.308733,1060.220000
2167.654959,1060.190000
2180.104076,1060.100000
2192.706107,1060.050000
2205.227246,1059.900000
2218.015087,1059.680000
2230.361605,1059.780000
2242.605939,1059.650000
2254.907239,1059.580000
2267.075678,1059.380000
2279.612683,1059.290000
2292.226790,1059.260000
2304.795565,1059.300000
2317.451271,1059.420000
2330.138407,1059.510000
2342.043918,1059.510000
2353.949517,1059.310000
2365.234468,1058.860000
2376.979037,1058.340000
2388.787411,1058.050000
2399.561398,1057.380000
2410.011532,1057.080000
2421.245805,1056.890000
2432.002222,1056.790000
2442.829983,1056.800000
2454.382632,1056.890000
2466.833515,1057.210000
2480.244753,1057.640000
2492.822690,1058.050000
2505.522694,1058.130000
