S,G
0.000000,0.108601
12.062520,0.108601
22.840062,0.189283
34.480491,0.267172
50.134133,0.098380
61.601203,0.021802
73.049260,-0.003494
85.354462,-0.050385
97.255458,-0.053777
109.570396,0.004060
128.660270,-0.016763
139.646120,-0.030949
150.230940,-0.030232
168.054576,-0.062277
185.979977,-0.073639
203.122896,-0.054833
216.445696,-0.039031
228.744985,-0.034148
245.302162,-0.044694
264.800274,-0.032311
274.874226,0.010919
284.907237,0.010964
303.359207,0.002710
319.687627,-0.041645
335.160147,0.005170
351.258768,-0.131067
369.342983,-0.177503
379.668916,-0.145265
390.380335,-0.157776
402.056807,-0.139597
413.935869,-0.136374
425.182566,-0.136929
436.568772,-0.131738
447.616197,-0.111338
458.208695,-0.095351
477.282787,-0.104854
495.783868,-0.070266
505.937060,-0.063034
516.433597,-0.036202
527.432143,-0.028186
538.914899,-0.029610
551.889097,-0.035455
564.907561,-0.028421
577.729187,-0.019498
590.515508,-0.024245
603.523790,-0.026906
617.025749,-0.041475
630.226525,-0.038634
642.974615,-0.065892
655.936996,-0.095661
668.775703,-0.090352
681.627162,-0.087928
694.563409,-0.090444
707.559105,-0.090030
720.482402,-0.086665
733.694336,-0.083258
746.835903,-0.085987
759.488243,-0.079827
771.524787,-0.073941
783.399992,-0.050525
795.126586,-0.026436
806.670177,-0.020791
818.751543,-0.028143
831.242604,-0.035225
843.914798,-0.067865
856.714786,-0.083594
869.310182,-0.092097
881.990423,-0.094635
894.350475,-0.080097
906.580966,-0.079310
918.991562,-0.073324
931.633639,-0.075937
944.476878,-0.073190
957.024404,-0.080494
969.587915,-0.074820
982.396982,-0.063236
994.839317,-0.056260
1006.915181,-0.039749
1018.795248,-0.026936
1030.303285,-0.045186
1041.961012,-0.066908
1052.788329,-0.085894
1063.227663,-0.084297
1073.825102,-0.060392
1083.990578,-0.106242
1094.008626,-0.128768
1104.229879,-0.122294
1114.761683,-0.092102
1125.572881,-0.052723
1136.971477,-0.049129
1148.796366,-0.087104
1160.718031,-0.061233
1172.363481,-0.085012
1183.676593,-0.115795
1194.650899,-0.098412
1205.959091,-0.075167
1217.881444,-0.070456
1230.089249,-0.050787
1243.597339,-0.034054
1256.333249,-0.032192
1268.522888,-0.039378
1280.968196,-0.029730
1293.512781,-0.021523
1306.247191,-0.018061
1318.790883,-0.029497
1330.997344,-0.027854
1342.974426,-0.024213
1355.140432,-0.020549
1367.220536,-0.016556
1379.583598,-0.019413
1392.053802,-0.032878
1404.554014,-0.047999
1417.183155,-0.057011
1429.827094,-0.055362
1442.433267,-0.042043
1454.947439,-0.036758
1467.386077,-0.023314
1479.735591,-0.017005
1492.120000,-0.007267
1504.554927,-0.009650
1516.989275,-0.019301
1529.474410,-0.014417
1541.880364,-0.017733
1554.210380,-0.023520
1566.699099,-0.015214
1579.188731,-0.003203
1591.691119,-0.007998
1604.259539,-0.010343
1616.867414,-0.020622
1629.489177,-0.026145
1641.875173,-0.033909
1654.194203,-0.039776
1666.473983,-0.021987
1678.957732,-0.032042
1691.699914,-0.024329
1704.368399,-0.033942
1716.775095,0.003224
1729.148760,0.037176
1741.464364,0.043847
1753.771699,0.037376
1766.022597,0.025304
1778.263843,0.001634
1789.962065,-0.011968
1801.700076,-0.030670
1813.095812,-0.053529
1824.515904,-0.052539
1835.908226,-0.045645
1847.154457,-0.046238
1858.361334,-0.033908
1869.296781,-0.022861
1880.619153,-0.038861
1892.331219,-0.074282
1904.023302,-0.065857
1915.677524,-0.072077
1927.592641,-0.065463
1939.597781,-0.072469
1951.728507,-0.054407
1963.700077,-0.046777
1974.820976,-0.025178
1985.310423,-0.025740
1995.739158,-0.027808
2007.025402,-0.040758
2018.036873,-0.040866
2029.929177,-0.025226
2042.139550,-0.024569
2054.557674,-0.032211
2067.109315,-0.037445
2079.368679,-0.029365
2091.033481,-0.033434
2102.060656,-0.030833
2112.594606,-0.010442
2131.353105,-0.067170
2151.718198,-0.039283
2162.781651,-0.037059
2174.180537,-0.028950
2185.427412,-0.032009
2197.692819,-0.022828
2209.884004,-0.027069
2222.068396,-0.028725
2234.495930,-0.027359
2246.850832,-0.042089
2258.988496,-0.034603
2270.909356,-0.025166
2282.955820,-0.031545
2294.988696,-0.019945
2307.415285,-0.006438
2319.943094,0.003193
2332.616444,0.013414
2345.443330,0.015592
2358.431016,0.031568
2371.416150,0.020023
2384.325840,0.028661
2397.339218,0.032274
2410.340545,0.032304
2422.807016,0.041712
2434.954266,0.037045
2447.048364,0.033074
2458.712261,0.036866
2470.513638,0.037284
2482.564750,0.029873
2494.494817,0.025985
2506.943532,0.018476
2519.706486,0.010969
2532.360861,0.002371
2544.848972,0.001602
2556.479492,-0.005159
2568.068392,0.001726
2579.717263,-0.001717
2591.531428,-0.005079
2603.249662,0.005120
2615.148590,0.011766
2626.773533,0.019785
2638.265060,0.006962
2649.536485,-0.026616
2660.728218,-0.062546
2672.207634,-0.055752
2683.747673,-0.077123
2695.276164,-0.063321
2706.587243,-0.062770
2717.549806,-0.010034
2728.600205,-0.019004
2740.863373,-0.004077
2752.453028,0.003451
2764.217062,0.002550
2775.701182,0.009578
2787.306719,-0.020680
2798.398563,-0.027948
2810.860268,-0.022469
2823.138562,-0.016289
2835.325965,-0.018872
2847.857785,-0.024737
2860.273601,-0.016914
2872.793669,-0.019968
2885.321478,-0.033525
2898.195099,-0.017866
2911.161833,-0.011568
2924.241516,-0.016055
2937.454275,-0.019678
2950.392687,0.006183
2963.346948,0.005404
2975.855526,0.019187
2988.230217,0.008889
3000.456145,0.007361
3012.460498,-0.000833
3024.311979,0.006750
3035.965069,-0.003433
3047.435975,0.003487
3058.938080,0.018258
3070.453157,0.010421
3080.808643,0.007725
3099.074962,0.000000
3118.399666,-0.008280
3128.610768,0.028400
3139.348668,0.027938
3150.012931,0.029069
3162.072935,0.008292
3174.629758,0.004778
3187.089906,0.009631
3199.644842,0.010354
3212.179964,0.019146
3224.687790,0.019987
3237.171267,0.016021
3249.598286,0.015289
3262.001967,0.005643
3274.343150,0.006482
3286.477469,0.014010
3298.426616,0.019248
3310.320097,0.009249
3322.323401,0.015829
3334.409463,0.004964
3346.541346,-0.014013
3358.807744,-0.015489
3370.920650,-0.001651
3383.027776,0.010737
3395.045534,0.005825
3407.038002,-0.012508
3419.224474,-0.008206
3431.586970,-0.000809
3443.774061,0.013129
3455.870491,0.009920
3467.806361,0.003351
3479.710700,-0.005880
3491.285920,-0.049243
3503.140594,-0.035429
3514.868620,-0.001705
3526.408412,0.022531
3538.062841,0.010297
3550.083531,0.009151
3562.552136,0.000000
3575.285497,-0.002356
3587.775373,0.000801
3600.178941,-0.006450
3612.616212,-0.013669
3624.895369,-0.017102
3637.127294,-0.015533
3649.412997,-0.014651
3661.916837,-0.015995
3674.525013,-0.015070
3687.120968,-0.014290
3699.746506,-0.016633
3712.312130,-0.016712
3724.937667,-0.014257
3737.370177,-0.012065
3749.597434,-0.012268
3761.752634,-0.017277
3773.898415,-0.010703
3786.211697,-0.008933
3798.493362,-0.010585
3811.044904,-0.011154
3823.630344,-0.012713
3836.370273,-0.013344
3849.059875,-0.012609
3861.688624,-0.017421
3874.282273,-0.015087
3886.857185,-0.016700
3899.190716,-0.018648
3911.410864,-0.021276
3923.674966,-0.019569
3936.021212,-0.016199
3948.361277,-0.016207
3960.957233,-0.015878
3973.609715,-0.007113
3986.180017,-0.005569
3998.494123,-0.008121
4010.808090,-0.014618
4022.729705,-0.015937
4035.090223,-0.015372
4047.462232,-0.019399
4059.710334,-0.035107
4071.643267,-0.036035
4083.812182,-0.056702
