S,g
3500.21,0.053
3510.51,0.052
3520.36,0.052
3529.79,0.053
3540.08,0.053
3549.93,0.054
3560.23,0.054
3570.53,0.055
3579.47,0.055
3589.76,0.055
3600.06,0.055
3609.91,0.055
3620.21,0.055
3629.64,0.055
3639.93,0.055
3649.37,0.056
3659.66,0.056
3669.51,0.057
3679.81,0.058
3689.66,0.059
3699.95,0.060
3709.39,0.062
3719.68,0.063
3729.53,0.064
3739.83,0.065
3750.12,0.066
3759.07,0.067
3769.36,0.069
3779.21,0.070
3789.51,0.071
3799.51,0.071
3809.36,0.071
3819.65,0.070
3829.95,0.068
3838.89,0.066
3849.19,0.064
3859.48,0.061
3869.33,0.059
3879.63,0.057
3889.06,0.054
3898.91,0.052
3909.21,0.049
3919.50,0.047
3929.80,0.045
3938.74,0.043
3949.04,0.041
3958.89,0.039
3969.18,0.038
3979.18,0.036
3989.03,0.034
3999.33,0.032
4009.17,0.030
4019.47,0.028
4028.90,0.026
4039.20,0.024
4049.50,0.023
4058.93,0.021
4068.78,0.019
4079.07,0.016
4088.92,0.013
4099.22,0.009
4109.51,0.006
4118.46,0.003
4129.28,0.000
4139.12,-0.002
4148.56,-0.003
4158.41,-0.004
4168.70,-0.005
4178.55,-0.005
4188.40,-0.006
4198.25,-0.007
4209.02,-0.009
4218.87,-0.010
4228.36,-0.012
4238.80,-0.013
4248.28,-0.015
4259.05,-0.017
4268.27,-0.019
4278.71,-0.022
4288.91,-0.024
4298.13,-0.026
4308.33,-0.027
4318.38,-0.029
4328.43,-0.030
4338.48,-0.032
4348.53,-0.035
4358.53,-0.037
4368.58,-0.040
4378.58,-0.042
4388.58,-0.044
4398.58,-0.046
4408.63,-0.048
4418.68,-0.049
4427.73,-0.050
4437.93,-0.051
4447.98,-0.052
4458.18,-0.053
4468.23,-0.054
4478.43,-0.055
4487.65,-0.056
4497.84,-0.058
4508.04,-0.060
4518.09,-0.063
4528.14,-0.066
4538.34,-0.069
4548.39,-0.072
4557.45,-0.074
4567.45,-0.076
4577.50,-0.078
4587.55,-0.079
4597.74,-0.079
4607.79,-0.079
4617.99,-0.080
4627.84,-0.081
4637.33,-0.082
4647.18,-0.084
4657.47,-0.085
4667.77,-0.085
4677.20,-0.085
4688.02,-0.085
4698.02,-0.085
4707.24,-0.084
4717.24,-0.082
4727.87,-0.079
4737.77,-0.075
4746.99,-0.070
4757.62,-0.065
4767.52,-0.059
4777.42,-0.054
4786.63,-0.049
4797.27,-0.045
4807.16,-0.041
4817.06,-0.037
4827.69,-0.034
4836.91,-0.030
4846.81,-0.027
4856.71,-0.023
4867.34,-0.019
4877.24,-0.014
4886.46,-0.010
4897.09,-0.005
4906.99,-0.002
4916.89,0.001
4926.79,0.003
4937.42,0.005
4946.64,0.006
4956.54,0.006
4967.17,0.005
4977.07,0.003
4986.29,0.000
4996.92,-0.003
5006.82,-0.005
5016.72,-0.007
5026.62,-0.007
5036.52,-0.007
5047.15,-0.007
5056.37,-0.008
5067.00,-0.009
5076.22,-0.011
5086.12,-0.012
5096.75,-0.014
5106.65,-0.015
5116.54,-0.015
5125.76,-0.015
5136.39,-0.015
5146.29,-0.014
5156.19,-0.013
5166.19,-0.011
5176.09,-0.010
5185.99,-0.009
5195.89,-0.008
5206.52,-0.008
5215.74,-0.008
5225.64,-0.008
5236.27,-0.009
5246.17,-0.009
5256.07,-0.010
5265.97,-0.010
5275.97,-0.011
5285.87,-0.011
5295.77,-0.010
5306.40,-0.009
5315.62,-0.008
5325.52,-0.006
5335.42,-0.005
5346.05,-0.004
5355.27,-0.003
5365.17,-0.002
5375.80,0.000
5385.70,0.001
5395.60,0.003
5405.50,0.005
5415.39,0.007
5426.03,0.010
5435.24,0.013
5445.24,0.016
5455.87,0.019
5465.87,0.021
5475.09,0.023
5485.09,0.025
5495.09,0.027
5505.09,0.029
5515.09,0.030
5525.09,0.031
5535.39,0.031
5545.39,0.031
5555.39,0.030
5565.29,0.029
5575.29,0.027
5585.29,0.026
5595.19,0.024
5605.09,0.022
5615.09,0.020
5624.99,0.019
5635.62,0.017
5645.05,0.016
5655.05,0.015
5665.05,0.014
5675.05,0.013
5684.90,0.013
5695.20,0.012
5705.49,0.012
5715.34,0.011
5725.19,0.011
5734.68,0.010
5745.12,0.009
5754.97,0.008
5764.81,0.008
5774.30,0.007
5784.74,0.007
5794.59,0.006
5805.03,0.004
5814.52,0.003
5824.37,0.002
5834.81,0.001
5844.66,0.001
5854.14,0.002
5864.91,0.002
5874.76,0.003
5884.61,0.003
5894.91,0.004
5904.76,0.005
5915.05,0.006
5924.48,0.008
5934.33,0.009
5944.63,0.011
5954.06,0.013
5964.06,0.015
5974.36,0.016
5984.36,0.018
5994.36,0.020
6004.65,0.023
6014.65,0.025
6024.09,0.028
6034.09,0.030
6044.09,0.032
6054.09,0.033
6064.09,0.034
6074.38,0.034
6084.38,0.035
6094.38,0.035
6104.38,0.035
6114.38,0.036
6123.82,0.036
6134.63,0.036
6144.07,0.035
6154.07,0.035
6164.70,0.035
6174.13,0.036
6184.13,0.036
6193.57,0.036
6203.57,0.035
6213.57,0.034
6223.57,0.033
6233.57,0.031
6244.20,0.030
6253.42,0.029
6264.05,0.029
6273.27,0.029
6283.90,0.029
6293.80,0.029
6303.70,0.029
6314.33,0.029
6324.23,0.029
6334.12,0.029
6344.02,0.028
6353.92,0.027
6363.82,0.026
6373.72,0.025
6383.62,0.024
6393.62,0.023
6403.52,0.023
6413.42,0.023
6423.42,0.023
6433.32,0.024
6443.22,0.025
6453.12,0.026
6463.75,0.026
6473.65,0.025
6483.55,0.023
6493.45,0.021
6503.35,0.019
6513.25,0.018
6523.15,0.017
6533.05,0.016
6543.05,0.015
6552.95,0.015
6562.95,0.014
6572.95,0.013
6582.95,0.012
6592.95,0.010
6602.95,0.009
6612.95,0.008
6623.24,0.008
6633.24,0.008
6642.68,0.008
6652.68,0.008
6662.97,0.009
6672.97,0.010
6682.40,0.011
6693.22,0.013
6703.22,0.015
6712.66,0.017
6722.95,0.019
6732.95,0.021
6742.39,0.022
6752.68,0.023
6762.68,0.023
6772.68,0.024
6782.98,0.024
6792.98,0.024
6802.98,0.024
6812.41,0.024
6822.71,0.024
6831.93,0.024
6841.93,0.024
6852.74,0.025
6862.74,0.025
6871.96,0.026
6882.59,0.027
6892.59,0.028
6902.59,0.029
6912.49,0.030
6922.49,0.031
6932.39,0.031
6942.39,0.032
6952.29,0.034
6962.29,0.035
6972.92,0.037
6982.14,0.039
6992.14,0.041
7002.14,0.042
7012.04,0.043
7022.67,0.043
7031.89,0.042
7042.52,0.040
7051.74,0.039
7062.37,0.037
7071.59,0.035
7082.22,0.034
7092.12,0.033
7102.12,0.033
7112.02,0.034
7121.92,0.036
7131.82,0.038
7141.72,0.041
7151.72,0.043
7162.35,0.045
7172.35,0.046
7181.78,0.047
7191.78,0.046
7201.78,0.045
7211.63,0.043
7221.92,0.041
7231.77,0.039
7241.62,0.038
7251.47,0.037
7261.91,0.036
7271.13,0.036
7281.57,0.036
7292.01,0.037
7301.23,0.039
7311.43,0.041
7321.48,0.043
7331.68,0.045
7341.73,0.047
7351.78,0.050
7361.98,0.052
7371.03,0.054
7381.08,0.057
7391.13,0.059
7401.18,0.062
7411.23,0.064
7421.43,0.065
7431.48,0.066
7441.53,0.067
7451.58,0.068
7460.80,0.068
7470.85,0.069
7480.90,0.069
7490.95,0.069
7501.00,0.069
7511.05,0.069
7521.24,0.069
7531.29,0.070
7541.49,0.070
7550.55,0.071
7560.60,0.071
7570.65,0.071
7580.70,0.070
7590.75,0.070
7600.95,0.069
7611.00,0.069
7621.05,0.068
7631.24,0.068
7640.46,0.068
7650.66,0.067
7660.86,0.066
7670.35,0.065
7680.79,0.063
7690.27,0.060
7700.12,0.057
7710.89,0.054
7720.33,0.050
7730.62,0.046
7740.06,0.041
7750.87,0.037
7760.87,0.032
7770.09,0.027
7780.09,0.022
7789.99,0.018
7799.89,0.014
7809.79,0.011
7820.42,0.010
7830.32,0.009
7840.32,0.009
7849.54,0.008
7860.17,0.008
