s,g
1158.2089337842,-0.046
1168.057791586,-0.047
1178.353421727,-0.047
1188.649051868,-0.048
1198.083033,-0.048
1208.378663141,-0.048
1218.674293282,-0.047
1228.108274414,-0.047
1238.403904555,-0.046
1248.403904555,-0.045
1257.8378856871,-0.043
1268.1335158281,-0.042
1278.1335158281,-0.04
1287.5674969601,-0.039
1298.3841507865,-0.037
1308.3841507865,-0.035
1317.8181319186,-0.033
1327.8181319186,-0.031
1338.1137620596,-0.028
1348.1137620596,-0.026
1358.4093922006,-0.023
1367.8433733326,-0.02
1378.1390034736,-0.017
1388.4346336146,-0.014
1398.2834914164,-0.011
1408.1323492182,-0.008
1417.98120702,-0.006
1427.8300648218,-0.003
1437.3168978023,0
1448.0872274165,0.003
1457.574060397,0.006
1467.7720994242,0.009
1478.2124059331,0.011
1487.4319503904,0.014
1497.6299894176,0.016
1507.8280284448,0.019
1517.8779040659,0.021
1527.927779687,0.024
1537.9776553082,0.026
1548.0275309293,0.028
1558.0275309293,0.029
1568.0774065504,0.031
1578.1272821715,0.032
1588.1272821715,0.033
1598.1272821715,0.034
1608.1272821715,0.034
1617.1826673097,0.035
1627.2325429308,0.035
1637.430581958,0.035
1647.4804575791,0.034
1657.6784966063,0.034
1668.1188031152,0.033
1677.3383475725,0.032
1687.7786540814,0.03
1697.2654870619,0.029
1707.7057935708,0.028
1717.5546513726,0.027
1727.9949578815,0.026
1737.8438156833,0.025
1747.6926734851,0.023
1757.1795064656,0.022
1767.4751366066,0.02
1777.3239944084,0.019
1787.6196245494,0.017
1797.6196245494,0.015
1807.9152546904,0.013
1817.3492358224,0.011
1827.3492358224,0.009
1837.3492358224,0.007
1847.3492358224,0.005
1857.9793816352,0.003
1867.1989260925,0.001
1877.0984210291,-0.001
1886.9979159657,-0.003
1896.8974109023,-0.005
1907.527556715,-0.007
1917.4270516516,-0.008
1927.4270516516,-0.01
1937.3265465883,-0.011
1947.3265465883,-0.012
1957.2260415249,-0.013
1967.2260415249,-0.014
1977.2260415249,-0.015
1987.2260415249,-0.015
1997.8561873376,-0.016
2007.0757317949,-0.016
2017.0757317949,-0.016
2027.7058776076,-0.017
2036.9254220649,-0.017
2047.5555678777,-0.017
2057.5555678777,-0.017
2067.4550628143,-0.016
2077.4550628143,-0.016
2087.3545577509,-0.016
2097.3545577509,-0.016
2107.2540526875,-0.016
2117.1535476241,-0.016
2127.0530425607,-0.016
2137.6831883734,-0.016
2146.9027328307,-0.016
2156.9027328307,-0.015
2166.9027328307,-0.015
2176.9027328307,-0.015
2187.7193866571,-0.015
2197.1533677892,-0.015
2207.1533677892,-0.015
2217.1533677892,-0.014
2226.5873489212,-0.014
2236.5873489212,-0.013
2247.4040027476,-0.013
2257.4040027476,-0.013
2266.8379838797,-0.013
2276.8379838797,-0.013
2287.1336140207,-0.013
2296.5675951527,-0.012
2307.3842489791,-0.012
2316.8182301112,-0.011
2326.8182301112,-0.011
2337.1138602522,-0.01
2347.1138602522,-0.01
2356.5478413842,-0.009
2366.8434715252,-0.009
2376.8434715252,-0.008
2387.1391016662,-0.007
2397.1391016662,-0.006
2406.5730827983,-0.005
2417.3897366246,-0.003
2426.8237177567,-0.002
2436.2576988888,0
2447.0743527152,0.001
2456.5083338472,0.002
2467.3249876736,0.003
2476.7589688057,0.004
2486.7589688057,0.006
2497.0545989466,0.007
2506.4885800787,0.009
2516.4885800787,0.011
2526.7842102197,0.013
2536.7842102197,0.014
2547.0798403607,0.016
