s,z
1168.057791586,753.9965108707
1178.353421727,753.512616254
1188.649051868,753.0184260073
1198.083033,752.5655949129
1208.378663141,752.0714046662
1218.674293282,751.5875100495
1228.108274414,751.1441129363
1238.403904555,750.6705139498
1248.403904555,750.2205139498
1257.8378856871,749.8148527612
1268.1335158281,749.3824362952
1278.1335158281,748.9824362952
1287.5674969601,748.6145110311
1298.3841507865,748.2142948395
1308.3841507865,747.8642948395
1317.8181319186,747.5529734622
1327.8181319186,747.2429734622
1338.1137620596,746.9546958182
1348.1137620596,746.6946958182
1358.4093922006,746.457896325
1367.8433733326,746.2692167023
1378.1390034736,746.0941909899
1388.4346336146,745.950052168
1398.2834914164,745.8417147321
1408.1323492182,745.7629238697
1417.98120702,745.7038307229
1427.8300648218,745.6742841495
1437.3168978023,745.6742841495
1448.0872274165,745.7065951383
1457.574060397,745.7635161362
1467.7720994242,745.8552984875
1478.2124059331,745.9701418591
1487.4319503904,746.0992154815
1497.6299894176,746.2623841059
1507.8280284448,746.4561468474
1517.8779040659,746.6671942355
1527.927779687,746.9083912504
1537.9776553082,747.1696880165
1548.0275309293,747.4510845339
1558.0275309293,747.7410845339
1568.0774065504,748.0526306782
1578.1272821715,748.3742266981
1588.1272821715,748.7042266981
1598.1272821715,749.0442266981
1608.1272821715,749.3842266981
1617.1826673097,749.7011651779
1627.2325429308,750.0529108246
1637.430581958,750.4098421906
1647.4804575791,750.7515379617
1657.6784966063,751.0982712886
1668.1188031152,751.4428014034
1677.3383475725,751.737826826
1687.7786540814,752.0510360213
1697.2654870619,752.3261541777
1707.7057935708,752.61848276
1717.5546513726,752.8844019206
1727.9949578815,753.1558498899
1737.8438156833,753.4020713349
1747.6926734851,753.6285950644
1757.1795064656,753.8373053899
1767.4751366066,754.0432179928
1777.3239944084,754.230346291
1787.6196245494,754.4053720034
1797.6196245494,754.5553720034
1807.9152546904,754.6892151952
1817.3492358224,754.7929889877
1827.3492358224,754.8829889877
1837.3492358224,754.9529889877
1847.3492358224,755.0029889877
1857.9793816352,755.0348794251
1867.1989260925,755.0440989696
1877.0984210291,755.0341994746
1886.9979159657,755.0045009898
1896.8974109023,754.9550035151
1907.527556715,754.8805924944
1917.4270516516,754.801396535
1927.4270516516,754.701396535
1937.3265465883,754.5925020907
1947.3265465883,754.4725020907
1957.2260415249,754.3438086565
1967.2260415249,754.2038086565
1977.2260415249,754.0538086565
1987.2260415249,753.9038086565
1997.8561873376,753.7337263235
2007.0757317949,753.5862136122
2017.0757317949,753.4262136122
2027.7058776076,753.2455011333
2036.9254220649,753.0887688776
2047.5555678777,752.9080563987
2057.5555678777,752.7380563987
2067.4550628143,752.5796644798
2077.4550628143,752.4196644798
2087.3545577509,752.2612725608
2097.3545577509,752.1012725608
2107.2540526875,751.9428806418
2117.1535476241,751.7844887228
2127.0530425607,751.6260968038
2137.6831883734,751.4560144708
2146.9027328307,751.3085017595
2156.9027328307,751.1585017595
2166.9027328307,751.0085017595
2176.9027328307,750.8585017595
2187.7193866571,750.6962519521
2197.1533677892,750.5547422351
2207.1533677892,750.4047422351
2217.1533677892,750.2647422351
2226.5873489212,750.1326664993
2236.5873489212,750.0026664993
2247.4040027476,749.8620499995
2257.4040027476,749.7320499995
2266.8379838797,749.6094082448
2276.8379838797,749.4794082448
2287.1336140207,749.345565053
2296.5675951527,749.2323572794
2307.3842489791,749.1025574335
2316.8182301112,748.998783641
2326.8182301112,748.888783641
2337.1138602522,748.7858273396
2347.1138602522,748.6858273396
2356.5478413842,748.6009215094
2366.8434715252,748.5082608382
2376.8434715252,748.4282608382
2387.1391016662,748.3561914272
2397.1391016662,748.2961914272
2406.5730827983,748.2490215215
2417.3897366246,748.21657156
2426.8237177567,748.1977035978
2436.2576988888,748.1977035978
2447.0743527152,748.2085202516
2456.5083338472,748.2273882139
2467.3249876736,748.2598381753
2476.7589688057,748.2975740999
2486.7589688057,748.3575740999
2497.0545989466,748.4296435109
2506.4885800787,748.514549341
2516.4885800787,748.624549341
2526.7842102197,748.7583925329
2536.7842102197,748.8983925329
2547.0798403607,749.0631226151
2557.0798403607,749.2331226151
2566.5138214927,749.4029342755
2576.8094516337,749.5985512482
2586.8094516337,749.7985512482
2596.2434327658,750.0060988331
2607.0600865922,750.2548818711
2616.4940677242,750.4907313994
2626.7896978652,750.7584177831
2636.7896978652,751.0384177831
2646.2236789973,751.3120032359
2657.0403328237,751.6365028507
2666.4743139557,751.9289562658
2677.2909677821,752.2859058421
2686.7249489142,752.6066612005
2696.1589300462,752.9462845213
2706.9755838726,753.3465007129
2716.4095650047,753.714425977
2726.4095650047,754.114425977
2736.7051951457,754.5365468128
2746.7051951457,754.9565468128
2757.0008252866,755.3889632787
2766.4348064187,755.7946244674
2776.4348064187,756.2246244674
2786.4348064187,756.6646244674
2796.7304365597,757.1176321936
2806.7304365597,757.5576321936
2816.1644176917,757.9632933823
2826.1644176917,758.3932933823
2836.9810715181,758.8584094968
2846.4150526502,759.2640706855
2856.4150526502,759.6940706855
2866.7106827912,760.1367827816
2876.1446639232,760.5424439702
2886.9613177496,760.9967434309
2896.3952988817,761.3929706385
2906.3952988817,761.8029706385
2916.6909290227,762.2147958441
2926.1249101547,762.5827211083
2936.1249101547,762.9527211083
2946.4205402957,763.3233637934
2956.4205402957,763.6633637934
2965.8545214278,763.9652511896
2976.6711752542,764.2897508044
2986.1051563862,764.5539022761
2996.1051563862,764.8139022761
3006.4007865272,765.0609973995
3016.4007865272,765.2909973995
3026.6964166682,765.5072056324
3036.1303978003,765.6864512739
3046.9470516266,765.870334389
3056.3810327587,766.0024101248
3065.8150138908,766.1156178984
3076.6316677171,766.2237844367
3086.0656488492,766.3086902669
3096.0656488492,766.3786902669
3106.3612789902,766.4301684176
3116.3612789902,766.4601684176
3126.6569091312,766.4807596779
3136.0908902632,766.4807596779
3146.0908902632,766.4707596779
3156.3865204042,766.4501684176
3166.3865204042,766.4201684176
3175.8205015363,766.382432493
3186.6371553627,766.3391658777
3196.0711364947,766.2919959721
3206.0711364947,766.2419959721
3216.3667666357,766.1905178214
3226.3667666357,766.1305178214
3236.3667666357,766.0705178214
3245.8007477678,766.0139139346
3256.6174015942,765.9598306654
3266.0513827262,765.9126607598
3276.0513827262,765.8626607598
3286.681528539,765.8095100307
3295.9010729962,765.7634123084
3305.9010729962,765.7134123084
3316.531218809,765.6496314336
3325.7507632663,765.5943141668
3336.380909079,765.5305332919
3346.2804040156,765.4711363223
3355.4999484729,765.4250386
3366.1300942856,765.371887871
3375.3496387429,765.3350096931
3385.9797845557,765.3031192557
3395.8792794923,765.2833202658
3405.8792794923,765.2833202658
3416.509425305,765.2939504116
3425.7289697623,765.321609045
3435.7289697623,765.371609045
3445.7289697623,765.451609045
3455.7289697623,765.551609045
