S,Z
10828.650635,1002.745000
10860.552553,1002.705000
10882.754731,1002.670000
10904.830182,1002.730000
10926.834968,1002.785000
10948.668365,1002.820000
10980.398169,1002.690000
11002.618522,1002.685000
11025.096840,1002.625000
11056.898378,1002.200000
11079.290043,1002.110000
11101.619744,1001.910000
11124.049098,1001.605000
11155.929269,1001.075000
11178.332996,1000.610000
11200.645113,1000.055000
11232.817926,999.155000
11255.721386,998.610000
11279.104685,997.840000
11311.597236,996.745000
11333.620670,995.955000
11355.895623,994.980000
11378.287089,994.110000
11409.405919,992.770000
11430.712687,992.020000
11452.329584,991.580000
11473.870369,991.300000
11505.487068,991.210000
11527.199812,991.425000
11548.904337,991.630000
11579.133952,991.875000
11599.727329,992.055000
11620.287939,992.155000
11649.877293,992.200000
11671.159952,991.590000
11701.302767,990.765000
11722.521298,989.905000
11743.919697,989.080000
11774.809830,988.535000
11796.240648,988.075000
11826.174580,987.780000
11846.704011,987.490000
11867.646319,986.855000
11888.766266,986.170000
11918.700568,985.370000
11938.560507,985.095000
11957.057578,984.440000
11974.277593,983.830000
11997.165919,983.945000
