S,G
10753.883059,-0.024534
10755.965118,-0.025936
10758.047977,-0.026406
10760.130986,-0.025924
10762.228816,-0.005720
10764.317667,-0.026809
10766.411791,-0.026264
10768.498191,-0.027799
10770.585820,-0.026346
10772.679424,-0.022927
10774.774088,-0.028167
10776.865597,-0.029166
10778.957571,-0.027725
10781.058773,-0.030459
10783.153289,-0.029601
10785.247388,-0.027697
10787.346136,-0.021441
10789.448117,-0.027117
10791.558044,-0.022276
10793.657393,-0.045728
10795.759031,-0.036638
10797.863600,-0.033736
10799.966378,-0.032814
10802.070712,-0.032314
10804.181658,-0.027002
10806.287312,-0.036568
10808.397950,-0.036008
10810.506926,-0.031769
10812.617375,-0.036959
10814.720086,-0.033766
10816.829839,-0.030335
10818.943886,-0.034531
10821.055720,-0.034094
10823.166478,-0.038375
10825.276379,-0.036969
10827.385577,-0.031292
10829.504430,-0.032565
10831.612602,-0.034153
10833.712968,-0.037136
10835.824948,-0.038353
10837.947084,-0.035813
10840.061333,-0.037366
10842.181150,-0.041041
10844.302353,-0.040072
10846.424154,-0.041945
10848.548964,-0.041415
10850.666380,-0.041088
10852.788796,-0.039578
10854.911017,-0.035340
10857.037282,-0.044209
10859.163547,-0.040917
10861.284672,-0.048088
10863.412569,-0.037126
10865.537351,-0.045652
10867.667315,-0.046010
10869.795450,-0.048869
10871.921024,-0.047046
10874.045877,-0.048003
10876.175730,-0.046952
10878.304180,-0.041814
10880.427452,-0.048981
10882.554321,-0.046547
10884.684256,-0.051645
10886.813577,-0.043206
10888.942110,-0.045571
10891.072045,-0.048358
10893.204349,-0.045960
10895.335688,-0.046919
10897.465623,-0.047889
10899.596441,-0.053031
10901.730412,-0.046861
10903.863422,-0.050164
10905.999239,-0.050098
10908.132864,-0.051555
10910.269126,-0.051960
10912.407134,-0.052853
10914.542163,-0.053395
10916.677467,-0.055730
10918.818899,-0.054169
10920.955777,-0.048201
10923.096325,-0.052790
10925.237757,-0.052768
11286.388783,-0.030433
11288.511378,0.007067
11290.634594,0.003297
11292.753703,0.002359
11297.000254,0.000942
11299.119787,0.005662
11301.246518,0.005172
11303.369437,0.003768
11305.484790,0.000000
11307.609047,0.002825
11309.734575,0.004705
11311.850290,0.006144
11313.969785,0.006605
11316.090225,0.006131
11318.208527,0.003305
11320.329294,0.008016
11322.450026,0.007545
11324.570059,0.003774
11326.688249,0.004249
11328.810000,0.002357
11330.926594,0.005197
11333.048243,0.008484
11335.166108,0.001417
11337.282479,-0.000473
11339.404452,0.004241
11341.528916,0.003766
11343.645786,0.008031
11345.750330,0.011404
11347.877010,0.013636
11350.024233,0.016300
11352.155646,0.008914
11354.259546,0.006654
11356.377962,0.008497
11358.520100,0.009336
11360.658160,0.010757
11362.789251,0.004223
11364.917792,0.002819
11367.045386,0.001880
11369.186248,0.012145
11371.328375,0.007469
11373.466077,0.005146
11375.596504,0.004225
11377.736417,0.007010
11379.881087,0.007927
11382.019120,0.007951
11384.161592,0.002801
11386.305304,0.004198
11388.445563,0.007476
11390.587126,0.011674
11392.740786,0.005572
11394.886770,0.003728
11397.031730,0.000000
11399.179371,0.001863
11401.323544,0.005597
11403.479244,0.011133
11405.624805,0.003263
11407.769286,0.003731
11409.919498,-0.000930
11412.081838,0.004625
11414.242423,0.005091
11416.385560,0.006066
11418.516827,0.002815
11420.659599,0.005134
11422.812923,0.000464
11424.961284,0.000000
11427.104385,0.002333
11429.247908,0.003266
11431.402714,0.006033
11433.552859,0.000000
11435.700969,0.000466
11437.842928,0.000000
11439.986635,-0.001399
11442.125558,0.005610
11444.271445,0.006990
11446.423090,0.001859
11448.570073,0.000932
11450.710747,-0.007474
11452.857209,0.000932
11455.007780,0.004650
11457.147675,-0.003271
11459.287331,0.000467
11461.437241,0.005582
11463.583857,0.001398
11465.728478,0.000466
11467.871484,-0.003733
11470.016795,-0.004661
11472.161957,-0.000932
11474.305567,-0.001400
11476.448082,0.000933
11478.595043,-0.003260
11480.734339,0.001870
11482.885155,-0.001395
11485.030600,-0.005127
11487.173882,-0.004199
11489.322353,-0.000465
11491.467884,-0.003729
11493.611043,-0.007466
11495.753612,-0.001867
