X,Y,Z
424678.33,4504437.94,914.11
424694.79,4504428.96,914.21
424711.6,4504420.44,914.29
424728.86,4504412.55,914.32
424746.56,4504405.33,914.32
424764.71,4504398.85,914.29
424783.25,4504393.1,914.21
424802.2,4504388.13,914.1
424821.52,4504383.94,913.97
424841.16,4504380.51,913.86
424861.06,4504377.75,913.74
424881.19,4504375.57,913.6
424901.5,4504373.78,913.47
424921.92,4504372.14,913.27
424942.42,4504370.5,913.17
424962.93,4504368.86,913.04
424983.42,4504367.25,912.94
425003.66,4504365.69,912.82
425023.56,4504364.16,912.68
425043.28,4504362.66,912.54
425063.03,4504361.15,912.28
425082.84,4504359.62,912
425102.75,4504358.08,911.6
425122.72,4504356.54,911.2
425142.75,4504355,910.66
425162.81,4504353.32,910.03
425182.85,4504351.22,909.36
425202.8,4504348.49,908.64
425222.59,4504345.16,907.78
425242.27,4504341.2,906.93
425261.81,4504336.53,905.98
425281.11,4504330.9,905.04
425300.16,4504324.34,904.09
425318.88,4504316.88,903.16
425337.23,4504308.52,902.24
425355.19,4504299.32,901.29
425372.88,4504289.57,900.35
425390.33,4504279.38,899.42
425407.61,4504268.88,898.5
425424.9,4504258.36,897.54
425442.26,4504247.87,896.62
425459.61,4504237.35,895.73
425476.95,4504226.76,894.86
425494.27,4504216.12,893.98
425511.6,4504205.44,893.12
425528.94,4504194.78,892.23
425546.29,4504184.13,891.36
425563.74,4504173.41,890.45
425581.3,4504162.63,889.55
425598.96,4504151.77,888.67
425616.68,4504140.92,887.76
425634.41,4504130.09,886.91
425652.15,4504119.34,886.13
425669.9,4504108.71,885.33
425687.75,4504098.34,884.56
425705.83,4504088.55,883.95
425724.22,4504079.71,883.44
425742.85,4504071.86,883
425761.63,4504065.02,882.66
425780.51,4504058.93,882.39
425799.5,4504053.59,882.23
425818.66,4504049.07,882.13
425837.95,4504045.38,882.06
425857.3,4504042.44,881.95
425876.69,4504040.1,881.85
425896.1,4504038.21,881.71
425915.5,4504036.61,881.59
425934.89,4504034.94,881.46
425954.23,4504033.03,881.34
425973.53,4504030.87,881.23
425992.74,4504028.26,881.14
426011.8,4504024.85,881.02
426030.65,4504020.61,880.94
426049.31,4504015.8,880.86
426067.79,4504010.43,880.78
426086.1,4504004.62,880.68
426104.3,4503998.73,880.63
426122.49,4503992.97,880.55
426140.67,4503987.4,880.45
426158.89,4503982.15,880.36
426177.22,4503977.49,880.27
426195.64,4503973.42,880.18
426214.1,4503969.83,880.07
426232.58,4503966.69,880
426251.08,4503964.02,879.91
426269.59,4503961.76,879.8
426288.08,4503959.82,879.71
426306.56,4503958.12,879.61
426325,4503956.66,879.54
426343.42,4503955.47,879.36
426361.86,4503954.49,879.16
426380.31,4503953.71,878.97
426398.79,4503953.07,878.75
426417.28,4503952.56,878.52
426435.81,4503952.21,878.26
426454.39,4503952.03,878
426472.99,4503952.07,877.78
426491.63,4503952.37,877.5
426510.31,4503952.91,877.22
426529,4503953.65,876.96
426547.71,4503954.55,876.71
426566.42,4503955.62,876.47
426585.16,4503956.86,876.18
426603.89,4503958.26,875.94
426622.62,4503959.79,875.7
426641.36,4503961.42,875.44
426660.11,4503963.09,875.17
426678.91,4503964.74,874.91
426697.76,4503966.42,874.6
426716.59,4503968.02,874.51
426735.5,4503969.63,874.21
426754.45,4503971.22,874.01
426773.42,4503972.82,873.75
426792.41,4503974.43,873.46
426811.45,4503976.1,873.21
426830.51,4503977.87,872.97
426849.6,4503979.67,872.69
426868.73,4503981.47,872.41
426887.9,4503983.26,872.17
426907.09,4503985.03,871.97
426926.3,4503986.7,871.73
426945.51,4503988.29,871.63
426964.65,4503989.95,871.54
426983.7,4503991.65,871.64
427002.62,4503993.34,871.74
427021.39,4503994.98,871.84
427040.01,4503996.65,871.93
427058.49,4503998.39,872.05
427076.8,4504000.27,872.16
427094.96,4504002.33,872.23
427112.97,4504004.58,872.27
427130.85,4504007,872.23
427148.66,4504009.61,872.17
427166.41,4504012.3,872.05
427184.14,4504015.14,871.93
427201.96,4504018.22,871.7
427219.93,4504021.42,871.42
427238.08,4504024.76,871.11
427256.46,4504028.19,870.76
427275.05,4504031.66,870.39
427293.84,4504035.08,869.99
427312.78,4504038.41,869.65
427331.84,4504041.5,869.4
427351.05,4504044.19,869.14
427370.37,4504046.22,868.94
427389.76,4504047.61,868.82
427409.18,4504048.27,868.72
427428.61,4504048.16,868.64
427447.93,4504047.25,868.71
427467.1,4504045.58,868.76
427486.07,4504043.18,868.81
427504.79,4504040.06,868.85
427523.2,4504036.22,868.96
427541.38,4504031.91,868.81
427559.23,4504027.01,868.83
427576.79,4504021.53,868.8
427594.01,4504015.39,868.76
427610.95,4504008.71,868.67
427627.63,4504001.58,868.57
427644.12,4503994.15,868.4
427660.56,4503986.67,868.23
427677.04,4503979.34,868.04
427693.6,4503972.22,867.8
427710.26,4503965.36,867.68
427727.15,4503958.88,867.46
427744.47,4503952.9,867.21
427762.25,4503947.64,866.98
427780.46,4503943.06,866.72
427799,4503939.07,866.51
427817.88,4503935.78,866.24
427837.07,4503933.33,866
427856.5,4503931.59,865.84
427876.1,4503930.59,865.76
427895.78,4503930.49,865.78
427915.48,4503931.26,865.92
427935.09,4503932.7,866.13
427954.54,4503934.96,866.44
427973.74,4503938.04,866.87
427992.64,4503941.89,867.36
428011.16,4503946.46,867.86
428029.31,4503951.72,868.4
428047.04,4503957.68,868.89
428064.37,4503964.25,869.38
428081.31,4503971.32,869.94
428097.81,4503978.93,870.43
428113.81,4503987.19,870.91
428129.43,4503995.84,871.39
428144.75,4504004.78,871.85
428159.82,4504013.87,872.28
428174.79,4504022.94,872.65
428189.76,4504031.86,873.02
428204.68,4504040.74,873.33
428219.55,4504049.6,873.58
428234.38,4504058.44,873.78
428249.21,4504067.28,873.94
428264.07,4504076.12,874.07
428278.93,4504085.03,874.1
428293.89,4504093.96,874.08
428309.04,4504102.77,873.99
428324.51,4504111.3,873.85
428340.29,4504119.5,873.65
428356.4,4504127.36,873.42
428372.94,4504134.74,873.11
428389.95,4504141.56,872.74
428407.44,4504147.73,872.33
428425.31,4504153.15,871.83
428443.34,4504157.92,871.26
428461.43,4504162.14,870.63
428479.58,4504165.73,869.99
428497.79,4504168.72,869.25
428516.13,4504171.27,868.55
428534.51,4504173.56,867.87
428552.93,4504175.6,867.25
428571.33,4504177.52,866.72
428589.61,4504179.37,866.26
428607.82,4504181.18,865.85
428625.98,4504183.03,865.53
428644.06,4504184.99,865.24
428662.08,4504186.96,865.07
428680.25,4504188.9,864.92
428698.57,4504190.85,864.81
428717.03,4504192.78,864.75
428735.61,4504194.71,864.71
428754.3,4504196.63,864.62
428773.17,4504198.57,864.54
428792.21,4504200.58,864.45
428811.4,4504202.64,864.37
428830.74,4504204.81,864.3
428850.16,4504207.2,864.32
428869.73,4504209.68,864.24
428889.48,4504212.27,864.16
428909.34,4504215.2,864.12
428929.27,4504218.67,864.11
428949.21,4504222.7,864.13
428969.12,4504227.34,864.21
428988.99,4504232.61,864.32
429008.73,4504238.44,864.48
429028.33,4504244.8,864.68
429047.74,4504251.54,864.91
429066.87,4504258.59,865.18
429085.76,4504265.72,865.49
429104.44,4504272.82,865.77
429122.9,4504279.83,866
429141.15,4504286.74,866.24
429159.18,4504293.53,866.46
429176.98,4504300.29,866.68
429194.54,4504307.05,866.84
429211.91,4504313.83,866.93
429229.1,4504320.72,866.95
429246.06,4504327.83,866.95
429262.79,4504335.25,866.88
429279.24,4504343.04,866.78
429295.45,4504351.18,866.62
429311.46,4504359.65,866.42
429327.3,4504368.34,866.17
429343.05,4504377.19,865.88
429358.9,4504386.04,865.52
429375,4504394.86,865.15
429391.41,4504403.63,864.68
429408.21,4504412.13,864.23
429425.51,4504420.05,863.79
429443.25,4504427.36,863.32
429461.41,4504433.99,862.89
429479.94,4504439.91,862.42
429498.75,4504445.14,861.96
429517.87,4504449.53,861.54
429537.18,4504453.3,861.12
429556.62,4504456.62,860.74
429576.14,4504459.58,860.32
429595.77,4504462.37,859.89
429615.45,4504465.19,859.44
429635.14,4504468.24,859.05
429654.81,4504471.57,858.63
429674.34,4504475.25,858.2
429693.58,4504479.44,857.76
429712.5,4504484.09,857.35
429731.21,4504489.01,856.91
429749.78,4504494.13,856.51
429768.27,4504499.38,856.08
429786.74,4504504.64,855.63
429805.18,4504509.85,855.19
429823.66,4504514.81,854.75
429842.23,4504519.26,854.3
429860.87,4504523.1,853.87
429879.59,4504526.31,853.5
429898.36,4504528.74,853.09
429917.18,4504530.24,852.66
429936.01,4504530.82,852.26
429954.8,4504530.59,851.84
429973.52,4504529.56,851.43
429992.15,4504527.78,850.96
430010.7,4504525.35,850.48
430029.14,4504522.28,849.98
430047.44,4504518.45,849.42
430065.59,4504513.77,848.84
430083.54,4504508.26,848.21
430101.29,4504501.99,847.55
430118.85,4504494.96,846.84
430136.17,4504487.18,846.11
430153.23,4504478.69,845.36
430170.08,4504469.64,844.53
430186.98,4504460.48,843.69
430204.01,4504451.37,842.9
430221.16,4504442.31,842.04
430238.49,4504433.32,841.16
430256.08,4504424.62,840.25
430274.02,4504416.36,839.39
430292.25,4504408.56,838.6
430310.72,4504401.27,837.85
430329.42,4504394.56,837.24
430348.37,4504388.5,836.66
430367.53,4504383,836.15
430386.93,4504378.1,835.78
430406.69,4504373.88,835.35
430426.8,4504370.25,835.11
430447.22,4504367.22,834.98
430467.81,4504364.78,834.91
430488.61,4504363.1,834.89
430509.45,4504362.19,834.98
430530.02,4504361.91,835.24
430550.34,4504362.3,835.48
430570.47,4504363.37,835.84
430590.39,4504365.16,836.22
430610.04,4504367.5,836.72
430629.49,4504370.31,837.28
430648.73,4504373.69,837.88
430667.73,4504377.8,838.55
430686.4,4504382.62,839.32
430704.76,4504387.88,840.13
430722.87,4504393.34,841.05
430740.77,4504398.89,841.99
430758.4,4504404.53,842.98
430775.74,4504410.27,844.02
430792.8,4504416,845.06
430809.59,4504421.66,846.15
430826.1,4504427.26,847.2
430842.31,4504432.79,848.32
430858.31,4504438.22,849.22
430874.17,4504443.6,850.14
430890.45,4504449.34,850.887
430906.52,4504454.43,851.633
430923.13,4504459.95,852.38
430939.98,4504465.52,853.06
430957.03,4504471.13,853.67
430974.28,4504476.8,854.31
430991.71,4504482.49,854.93
431009.33,4504488.04,855.57
431027.22,4504493.2,856.18
431045.3,4504497.84,856.81
431063.55,4504501.83,857.48
431081.96,4504505,858.14
431100.51,4504507.32,858.75
431119.14,4504508.81,859.34
431137.8,4504509.62,859.98
431156.45,4504509.73,860.6
431175.1,4504509.07,861.13
431193.71,4504507.58,861.67
431212.27,4504505.3,862.17
431230.77,4504502.29,862.63
431249.18,4504498.67,863.07
431267.5,4504494.56,863.5
431285.7,4504490.07,863.86
431303.79,4504485.41,864.25
431321.85,4504480.79,864.57
431339.93,4504476.37,864.84
431358.02,4504472.38,865.05
431376.11,4504468.9,865.23
431394.18,4504465.98,865.4
431412.27,4504463.81,865.51
431430.39,4504462.59,865.48
431448.42,4504462.1,865.58
431466.34,4504462.32,865.65
431484.15,4504463.24,865.76
431501.79,4504464.86,865.86
431519.26,4504467.13,865.95
431536.5,4504470.07,866.06
431553.54,4504473.6,866.15
431570.36,4504477.6,866.22
431587.01,4504481.91,866.32
431603.54,4504486.41,866.36
431619.95,4504491.04,866.41
431636.32,4504495.71,866.47
431652.62,4504500.39,866.55
431669.03,4504505.09,866.66
431685.64,4504509.88,866.76
431702.49,4504514.69,866.87
431719.58,4504519.5,866.95
431736.88,4504524.27,867.05
431754.47,4504528.86,867.15
431772.43,4504532.95,867.23
431790.8,4504536.41,867.34
431809.52,4504539.13,867.42
431828.53,4504541.14,867.55
431847.73,4504542.35,867.66
431867.08,4504542.82,867.77
431886.54,4504542.48,867.89
431906.07,4504541.38,868
431925.59,4504539.75,868.19
431945.08,4504537.7,868.25
431964.48,4504535.5,868.42
431983.84,4504533.28,868.51
432003.17,4504531.13,868.57
432022.46,4504528.98,868.72
432041.85,4504526.79,868.83
432061.42,4504524.58,868.91
432081.12,4504522.36,869.03
432100.97,4504520.12,869.16
432120.94,4504517.85,869.27
432141.06,4504515.51,869.39
432161.28,4504512.9,869.5
432181.54,4504509.92,869.59
432201.84,4504506.56,869.7
432222.14,4504502.79,869.81
432242.3,4504498.44,869.83
432262.29,4504493.56,869.87
432282.11,4504488.2,869.86
432301.77,4504482.4,869.78
432321.3,4504476.28,869.68
432340.76,4504470,869.55
432360.12,4504463.6,869.42
432379.42,4504457.03,869.34
432398.65,4504450.34,869.24
432417.85,4504443.62,869.14
432437,4504436.84,869.12
432456.08,4504430.05,869.18
432475.05,4504423.19,869.29
432493.74,4504415.93,869.48
432512.02,4504408.11,869.94
432529.83,4504399.65,870.29
432547.09,4504390.57,870.68
432563.75,4504380.97,871.2
432579.72,4504370.78,871.73
432595.24,4504360.08,872.37
432610.43,4504349.01,873.04
432625.37,4504337.75,873.78
432640.15,4504326.46,874.55
432654.74,4504315.18,875.4
432669.15,4504304,876.35
432683.46,4504292.86,877.32
432697.81,4504281.66,878.25
432712.17,4504270.38,879.2
432726.56,4504259.05,880.16
432740.93,4504247.68,881.08
432755.34,4504236.27,882.02
432769.78,4504224.8,882.89
432784.27,4504213.4,883.74
432798.89,4504202.19,884.57
432813.58,4504191.22,885.24
432828.49,4504180.65,885.81
432843.65,4504170.63,886.41
432859.15,4504161.32,886.91
432874.91,4504152.73,887.38
432890.87,4504144.74,887.79
432907.21,4504137.35,888.25
432923.56,4504130.57,888.53
432940.14,4504124.48,888.78
432957.02,4504119.19,888.97
432973.96,4504114.65,889.07
432991.25,4504110.87,889.17
433008.7,4504107.82,889.28
433026.26,4504105.46,889.4
433043.91,4504103.82,889.5
433061.7,4504102.79,889.59
433079.63,4504102.23,889.93
433097.69,4504102.43,890.04
433115.76,4504103.5,890.16
433133.85,4504105.39,890.23
433151.93,4504107.9,890.38
433169.98,4504111.14,890.52
433187.95,4504115.1,890.65
433205.86,4504119.66,890.81
433223.69,4504124.69,891.04
433241.47,4504129.95,891.3
433259.19,4504135.34,891.64
433276.84,4504140.81,892.02
433294.47,4504146.14,892.5
433312.01,4504151.33,893.03
433329.42,4504156.55,893.64
433346.51,4504161.28,894.01
433363.57,4504166.57,894.6
433380.5,4504171.93,895.23
433397.46,4504177.56,895.98
433414.25,4504182.79,896.55
433430.99,4504187.98,897.12
433447.69,4504193.18,897.55
433464.46,4504198.41,897.81
