S,Z
0.000000,898.660000
18.953715,898.300000
38.020088,897.710000
57.285708,897.120000
76.763090,896.470000
96.447736,895.820000
116.327459,895.130000
136.404456,894.470000
156.747919,893.680000
177.172936,893.120000
197.715733,892.590000
218.299692,892.190000
238.766915,891.960000
259.219910,891.640000
279.539666,891.420000
299.702667,891.260000
319.682129,891.090000
339.511584,890.940000
359.158487,890.850000
378.612950,890.720000
397.894322,890.570000
417.027719,890.420000
435.967339,890.280000
454.752389,890.150000
473.350265,889.990000
491.803780,889.870000
510.095723,889.690000
528.279810,889.510000
546.395758,889.290000
564.548282,888.920000
582.790398,888.590000
601.157480,888.160000
619.584528,887.030000
638.220590,886.510000
657.061874,885.910000
676.100093,885.230000
695.386153,884.610000
714.932334,883.800000
734.776694,882.890000
754.931495,881.940000
775.436248,880.870000
796.297084,879.790000
817.486822,878.670000
839.007280,877.580000
860.784929,876.360000
882.801861,875.330000
904.930921,874.430000
927.069686,873.600000
949.109353,872.840000
971.114663,872.190000
993.102217,871.590000
1015.007707,871.100000
1036.813871,870.710000
1058.479863,870.360000
1079.993194,870.140000
1101.315412,869.940000
1122.548528,869.830000
1143.742852,869.800000
1164.813678,869.860000
1185.745121,869.950000
1206.515099,870.100000
1227.136314,870.260000
1247.593130,870.370000
1267.896947,870.480000
1288.098494,870.550000
1308.224360,870.580000
1328.337861,870.590000
1348.421399,870.530000
1368.516836,870.460000
1388.616789,870.330000
1408.721321,870.220000
1428.799075,870.110000
1448.881796,869.970000
1468.977032,869.810000
1489.112019,869.640000
1509.257217,869.530000
1529.397827,869.450000
1549.525112,869.320000
1569.640224,869.200000
1589.731159,869.110000
1609.813303,869.050000
1629.858851,868.930000
1649.909128,868.820000
1669.919251,868.720000
1689.845374,868.670000
1709.708637,868.550000
1729.505207,868.460000
1749.212883,868.330000
1768.897337,868.240000
1788.501349,868.150000
1808.046297,868.000000
1827.540424,867.880000
1847.032618,867.760000
1866.689049,867.580000
1886.518434,867.440000
1906.496182,867.310000
1926.612687,867.210000
1946.850044,867.120000
1967.167054,867.010000
1987.496769,866.890000
2007.844078,866.730000
2028.148999,866.580000
2048.405842,866.480000
2068.602322,866.350000
2088.703715,866.230000
2108.713837,866.140000
2128.675423,866.010000
2148.557686,865.910000
2168.352418,865.800000
2188.077742,865.670000
2207.709861,865.520000
2227.272941,865.320000
2246.773928,865.160000
2266.218128,864.900000
2285.594435,864.650000
2304.951204,864.350000
2324.298682,863.990000
2343.663005,863.590000
2363.068623,863.170000
2382.522635,862.670000
2402.037317,862.140000
2421.672805,861.560000
2441.416462,860.980000
2461.282262,860.320000
2481.257932,859.630000
2501.374493,858.980000
2521.631800,858.250000
2542.020351,857.550000
2562.563293,856.820000
2583.234696,856.120000
2604.041871,855.390000
2625.021222,854.590000
2646.158228,853.810000
2667.459364,853.050000
2688.937562,852.190000
2710.580427,851.270000
2732.444649,850.200000
2754.558457,848.970000
2776.966389,847.570000
2799.690517,846.210000
2822.715062,844.820000
2846.036865,843.440000
2869.621276,842.140000
2893.415882,840.950000
2917.391005,839.860000
2941.477235,838.880000
2965.610946,838.040000
2989.758486,837.320000
3013.881106,836.700000
3037.925636,836.210000
3061.854748,835.800000
3085.666514,835.530000
3109.344632,835.390000
3133.000974,835.420000
3156.648033,835.440000
3180.330710,835.630000
3204.043142,835.870000
3227.702749,836.330000
3251.271391,836.830000
3274.702833,837.470000
3297.950597,838.200000
3320.975394,839.030000
3343.717936,839.990000
3366.150156,840.980000
3388.288144,842.030000
3410.104186,843.040000
3431.636599,844.090000
3452.855423,845.090000
3473.808824,846.020000
3494.537608,846.870000
3515.047337,847.680000
3535.329004,848.480000
3555.455027,849.160000
3575.408235,849.820000
3595.238013,850.420000
3614.930288,850.990000
3634.513661,851.500000
3653.988409,852.000000
3673.362128,852.450000
3692.665190,852.880000
3711.885505,853.310000
3731.039079,853.680000
3750.143123,854.120000
3769.200471,854.520000
3788.221911,854.930000
3807.192731,855.320000
3826.132427,855.710000
3845.021159,856.120000
3863.891761,856.450000
3882.741761,856.810000
3901.541133,857.190000
3920.281232,857.580000
3938.966509,857.980000
3957.599461,858.390000
3976.156069,858.780000
3994.657886,859.190000
4013.090769,859.600000
4031.473723,859.980000
4049.797830,860.410000
4068.022893,860.910000
4086.158785,861.400000
4104.207974,861.820000
4122.254483,862.170000
4140.324890,862.650000
4158.425511,863.050000
4176.584944,863.440000
4194.875838,863.850000
4213.253708,864.280000
4231.726786,864.710000
4250.279287,865.110000
4268.914686,865.520000
4287.625039,865.930000
4306.429293,866.220000
4325.340269,866.500000
4344.364280,866.790000
4363.500304,867.010000
4382.729181,867.220000
4402.035620,867.370000
4421.414271,867.450000
4440.884499,867.540000
4460.431655,867.580000
4480.081978,867.530000
4499.857564,867.290000
4519.770901,867.160000
4539.844299,866.940000
4560.098664,866.680000
