S,Z
7905.848795,865.880000
7924.002169,865.520000
7942.359794,865.150000
7960.966271,864.680000
7979.794176,864.230000
7998.820905,863.790000
8018.007976,863.320000
8037.340397,862.890000
8056.793091,862.420000
8076.316641,861.960000
8095.934146,861.540000
8115.608723,861.120000
8135.330184,860.740000
8155.073334,860.320000
8174.900613,859.890000
8194.781629,859.440000
8214.706453,859.050000
8234.656335,858.630000
8254.530019,858.200000
8274.220974,857.760000
8293.704015,857.350000
8313.050087,856.910000
8332.312987,856.510000
8351.533876,856.080000
8370.738264,855.630000
8389.900145,855.190000
8409.034199,854.750000
8428.129942,854.300000
8447.161368,853.870000
8466.154591,853.500000
8485.081233,853.090000
8503.960916,852.660000
8522.799846,852.260000
8541.591254,851.840000
8560.339568,851.430000
8579.054410,850.960000
8597.762895,850.480000
8616.456704,849.980000
8635.153198,849.420000
8653.896861,848.840000
8672.673511,848.210000
8691.498373,847.550000
8710.413301,846.840000
8729.400423,846.110000
8748.456227,845.360000
8767.582780,844.530000
8786.805568,843.690000
8806.119113,842.900000
8825.515146,842.040000
8845.038183,841.160000
8864.662100,840.250000
8884.412320,839.390000
8904.240908,838.600000
8924.097519,837.850000
8943.964932,837.240000
8963.860311,836.660000
8983.794091,836.150000
9003.803339,835.780000
9024.008933,835.350000
9044.443927,835.110000
9065.087505,834.980000
9085.821576,834.910000
9106.689312,834.890000
9127.549170,834.980000
9148.121076,835.240000
9168.444818,835.480000
9188.603236,835.840000
9208.603498,836.220000
9228.392336,836.720000
9248.044272,837.280000
9267.578908,837.880000
9287.018355,838.550000
9306.300505,839.320000
9325.399123,840.130000
9344.314294,841.050000
9363.054958,841.990000
9381.565131,842.980000
9399.830486,844.020000
9417.827055,845.060000
9435.545399,846.150000
9452.979277,847.200000
9470.106594,848.320000
9487.002893,849.220000
9503.750549,850.140000
9521.012820,850.887000
9537.869659,851.633000
9555.372873,852.380000
9573.119630,853.060000
9591.068853,853.670000
9609.226810,854.310000
9627.562049,854.930000
9646.035460,855.570000
9664.654743,856.180000
9683.320647,856.810000
9702.001723,857.480000
9720.682650,858.140000
9739.377165,858.750000
9758.066654,859.340000
9776.744226,859.980000
9795.394550,860.600000
9814.056225,861.130000
9832.725778,861.670000
9851.425296,862.170000
9870.168565,862.630000
9888.931094,863.070000
9907.706463,863.500000
9926.452132,863.860000
9945.132702,864.250000
9963.774269,864.570000
9982.386705,864.840000
10000.911505,865.050000
10019.333191,865.230000
10037.637597,865.400000
10055.857284,865.510000
10074.018308,865.480000
10092.054966,865.580000
10109.976316,865.650000
10127.810062,865.760000
10145.524294,865.860000
10163.141155,865.950000
10180.630043,866.060000
10198.031839,866.150000
10215.320922,866.220000
10232.519718,866.320000
10249.651294,866.360000
10266.701954,866.410000
10283.725050,866.470000
10300.683600,866.550000
10317.753401,866.660000
10335.040280,866.760000
10352.563368,866.870000
10370.317359,866.950000
10388.262913,867.050000
10406.441917,867.150000
10424.861735,867.230000
10443.554742,867.340000
10462.471317,867.420000
10481.587284,867.550000
10500.825373,867.660000
10520.181081,867.770000
10539.644051,867.890000
10559.205004,868.000000
10578.792942,868.190000
10598.390457,868.250000
10617.914801,868.420000
10637.401668,868.510000
10656.850869,868.570000
10676.260315,868.720000
10695.773597,868.830000
10715.467987,868.910000
10735.292679,869.030000
10755.268667,869.160000
10775.367269,869.270000
10795.622886,869.390000
10816.010639,869.500000
10836.488627,869.590000
10857.064818,869.700000
10877.711921,869.810000
10898.335891,869.830000
10918.912929,869.870000
10939.444904,869.860000
10959.942601,869.780000
10980.409044,869.680000
11000.857272,869.550000
11021.247701,869.420000
11041.635317,869.340000
11061.995794,869.240000
11082.337829,869.140000
11102.652624,869.120000
11122.904797,869.180000
11143.077067,869.290000
11163.127596,869.480000
11183.010020,869.940000
11202.727213,870.290000
11222.229880,870.680000
11241.457870,871.200000
11260.401919,871.730000
11279.252924,872.370000
11298.048695,873.040000
11316.756747,873.780000
11335.355470,874.550000
11353.797447,875.400000
11372.035881,876.350000
11390.170812,877.320000
11408.374177,878.250000
11426.634735,879.200000
11444.949784,880.160000
11463.273915,881.080000
11481.654236,882.020000
11500.095345,882.890000
11518.532268,883.740000
11536.955310,884.570000
11555.289350,885.240000
11573.565919,885.810000
11591.738041,886.410000
11609.819139,886.910000
11627.768114,887.380000
11645.616410,887.790000
11663.549835,888.250000
11681.249860,888.530000
11698.912943,888.780000
11716.602445,888.970000
11734.140267,889.070000
11751.838643,889.170000
11769.553185,889.280000
11787.271063,889.400000
11804.997092,889.500000
11822.816884,889.590000
11840.755627,889.930000
11858.816735,890.040000
11876.918387,890.160000
11895.106850,890.230000
11913.360247,890.380000
11931.698734,890.520000
11950.099889,890.650000
11968.581277,890.810000
11987.107199,891.040000
12005.648936,891.300000
12024.170558,891.640000
12042.648745,892.020000
12061.066829,892.500000
12079.358567,893.030000
12097.534279,893.640000
12115.266763,894.010000
12133.128110,894.600000
12150.886333,895.230000
12168.756378,895.980000
12186.342083,896.550000
12203.868169,897.120000
12221.359024,897.550000
12238.925634,897.810000
